"","date_id","T_name","T_irret","T_close","T_settle","TF_name","TF_irret","TF_close","TF_settle","FutYHret","quan90","quan80","quan70","quan60","quan50","quan40","quan30","quan20","quan10","upDown90","upDown80","upDown70","upDown60","position_T90","position_TF90","position_T80","position_TF80","position_T70","position_TF70","position_T60","position_TF60","position_T","position_TF","lag_position_T","lag_position_TF","ZHJE","KCSS","XZZJ","Drawdowns","MAXJZ","MINJZ","ismax","FCKC","position_T_ZS","position_TF_ZS","ZHJE1","KCSS1","XZZJ1","return"
"320",2017-05-10,"T1706.CFE",0.037266667,94.255,94.19,"TF1706.CFE",0.036733333,96.97,96.95,5.33,27.67,26.67,23.67,21.33,20,19,18,17.264,15.33,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,565000.000000025,16,-924151.999999975,0.636000515397489,1552200.00000002,565000.000000025,0,0,0,0,1535550.00000004,0,1535550.00000004,0
"321",2017-05-11,"T1709.CFE",0.0372,94.315,94.295,"TF1709.CFE",0.0359,97.41,97.375,13,27.67,26.67,23.67,21.33,20,19,18,17.264,15.164,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,1041800.00000002,16,-453879.999999981,0.636000515397489,1552200.00000002,565000.000000025,0,0.843893805309686,-4,8,2012350.00000004,16,516670.000000036,0.310507635700551
"322",2017-05-12,"T1709.CFE",0.037466667,93.995,94.09,"TF1709.CFE",0.0364,97.095,97.14,10.67,27.67,26.67,23.67,21.33,20,19,17.901,17,13.67,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,872200.000000018,16,-619870.399999982,0.636000515397489,1552200.00000002,565000.000000025,0,0.543716814159257,-4,8,1842750.00000004,16,350679.600000036,-0.084279573632816
"323",2017-05-15,"T1709.CFE",0.036933333,94.515,94.49,"TF1709.CFE",0.035833333,97.39,97.4,11,27.67,26.67,23.67,21.33,20,19,17.901,17,13.67,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,949000.00000003,16,-547063.99999997,0.636000515397489,1552200.00000002,565000.000000025,0,0.679646017699095,-4,8,1919550.00000005,16,423486.000000048,0.0416768416768474
"324",2017-05-16,"T1709.CFE",0.037266667,94.325,94.245,"TF1709.CFE",0.0361,97.345,97.27,11.67,27.67,26.67,23.67,21.33,20,19,17.901,16.934,13.603,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,939400.000000012,16,-554667.199999988,0.636000515397489,1552200.00000002,565000.000000025,0,0.662654867256585,-4,8,1909950.00000003,16,415882.800000029,-0.00500117214973217
"325",2017-05-17,"T1709.CFE",0.0371,94.445,94.365,"TF1709.CFE",0.036166667,97.29,97.255,9.33,27.67,26.67,23.67,21.33,20,19,17.901,16.934,12.967,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,843400.000000017,16,-650436.799999983,0.636000515397489,1552200.00000002,565000.000000025,0,0.492743362831823,-4,8,1813950.00000003,16,320113.200000035,-0.0502630958925591
"326",2017-05-18,"T1709.CFE",0.0366,94.705,94.76,"TF1709.CFE",0.0358,97.355,97.41,8,27.67,26.67,23.67,21.33,20,19,17.901,16.67,12.57,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,789000.000000012,16,-707217.599999988,0.636000515397489,1552200.00000002,565000.000000025,0,0.396460176991111,-4,8,1759550.00000003,16,263332.40000003,-0.0299898012624406
"327",2017-05-19,"T1709.CFE",0.0368,94.66,94.6,"TF1709.CFE",0.0363,97.265,97.205,5,27.67,26.67,23.67,21.33,20,19,17.901,16.602,11.603,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,629000.000000021,16,-864068.799999979,0.636000515397489,1552200.00000002,565000.000000025,0,0.113274336283175,0,0,1759550.00000003,0,1759550.00000003,0
"328",2017-05-22,"T1709.CFE",0.037366667,94.085,94.175,"TF1709.CFE",0.0369,96.895,96.935,4.67,27.67,26.67,23.67,21.33,20,19,17.901,16.602,10.967,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,555400.000000025,16,-933521.599999975,0.642185285401354,1552200.00000002,555400.000000025,0,0,0,0,1759550.00000003,0,1759550.00000003,0
"329",2017-05-23,"T1709.CFE",0.0374,94.065,94.13,"TF1709.CFE",0.0366,97.06,97.055,8,27.67,26.67,23.67,21.33,20,18.868,17.568,16.198,10.67,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,737800.000000032,16,-752964.799999968,0.642185285401354,1552200.00000002,555400.000000025,0,0.328411955347495,-4,8,1964750.00000004,18,287639.600000037,0.1166207268904
"330",2017-05-24,"T1709.CFE",0.0372,94.305,94.3,"TF1709.CFE",0.0361,97.255,97.29,11,27.67,26.67,23.67,21.33,20,18.868,17.33,15.602,10.67,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,929800.00000003,16,-564574.39999997,0.642185285401354,1552200.00000002,555400.000000025,0,0.674108750450105,-4,8,2180750.00000004,18,499578.800000035,0.109937651100646
"331",2017-05-25,"T1709.CFE",0.0372,94.395,94.3,"TF1709.CFE",0.036166667,97.295,97.25,10.33,27.67,26.67,23.67,21.33,20,18.868,17.33,14.998,10.636,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,878600.000000022,16,-615159.999999978,0.642185285401354,1552200.00000002,555400.000000025,0,0.581922938422727,-4,8,2123150.00000003,18,442670.000000027,-0.0264129313309678
"332",2017-05-26,"T1709.CFE",0.0372,94.3,94.27,"TF1709.CFE",0.036266667,97.22,97.22,9.33,27.67,26.67,23.67,21.33,20,18.868,17.33,13.67,10.23,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,859400.000000021,16,-633899.199999979,0.642185285401354,1552200.00000002,555400.000000025,0,0.547353258912465,-4,8,2101550.00000003,18,421588.400000026,-0.0101735628664958
"333",2017-05-31,"T1709.CFE",0.0367,94.71,94.67,"TF1709.CFE",0.035566667,97.54,97.525,11.33,27.67,26.67,23.67,21.33,20,18.868,17.33,13.67,10.23,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,993800.000000026,16,-504183.999999974,0.642185285401354,1552200.00000002,555400.000000025,0,0.789341015484303,-4,8,2252750.00000003,18,567518.000000031,0.0719468963384187
"334",2017-06-01,"T1709.CFE",0.036633333,94.81,94.72,"TF1709.CFE",0.035333333,97.7,97.62,13,27.67,26.67,23.67,21.33,20,18.67,17.231,13.536,10.23,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,1083400.00000003,16,-416043.199999973,0.642185285401354,1552200.00000002,555400.000000025,0,0.95066618653219,-4,8,2353550.00000003,18,666676.400000032,0.0447453112862053
"335",2017-06-02,"T1709.CFE",0.0366,94.78,94.765,"TF1709.CFE",0.035266667,97.66,97.645,13.33,27.67,26.67,23.67,21.33,20,18.67,17,13.264,10.23,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,1086600.00000001,16,-413227.199999986,0.642185285401354,1552200.00000002,555400.000000025,0,0.956427799783879,-4,8,2357150.00000002,18,669844.400000018,0.00152960421490356
"336",2017-06-05,"T1709.CFE",0.0362,95.01,95.085,"TF1709.CFE",0.0349,97.785,97.81,13,27.67,26.67,23.67,21.33,20,18.67,17,13,10.23,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,1093000.00000003,16,-409361.599999973,0.642185285401354,1552200.00000002,555400.000000025,0,0.967951026287321,-4,8,2364350.00000003,18,674193.200000032,0.00305453619838114
"337",2017-06-06,"T1709.CFE",0.0365,94.835,94.83,"TF1709.CFE",0.035166667,97.69,97.695,13.33,27.67,26.67,23.67,21.33,20,18.402,16.901,13,10.23,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,1109000.00000001,16,-391595.199999988,0.642185285401354,1552200.00000002,555400.000000025,0,0.996759092545846,-4,8,2382350.00000002,18,694180.400000016,0.0076130860490129
"338",2017-06-07,"T1709.CFE",0.036433333,94.94,94.875,"TF1709.CFE",0.035433333,97.63,97.58,10,27.67,26.67,23.67,21.33,20,18,16.568,13,9.933,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,933000.000000018,16,-565828.799999982,0.642185285401354,1552200.00000002,555400.000000025,0,0.679870363701794,-4,8,2184350.00000002,18,498167.600000022,-0.0831112137175447
"339",2017-06-08,"T1709.CFE",0.0365,94.86,94.825,"TF1709.CFE",0.0356,97.51,97.5,9,27.67,26.67,23.67,21.33,19.835,17.868,16.132,12.934,9.33,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,862600.000000018,16,-634999.999999982,0.642185285401354,1552200.00000002,555400.000000025,0,0.553114872164169,-4,8,2105150.00000002,18,420350.000000022,-0.0362579256987199
"340",2017-06-09,"T1709.CFE",0.0363,94.955,94.995,"TF1709.CFE",0.035433333,97.575,97.58,8.67,27.67,26.67,23.67,21.33,19.67,17.534,15.568,12.47,9.33,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,856200.000000015,16,-642628.799999985,0.642185285401354,1552200.00000002,555400.000000025,0,0.541591645660743,-4,8,2097950.00000002,18,411767.600000018,-0.00342018383488285
"341",2017-06-12,"T1709.CFE",0.0358,95.34,95.37,"TF1709.CFE",0.034866667,97.81,97.83,9.33,27.67,26.67,23.67,21.33,19.5,17.33,14.832,11.602,9.33,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,936200.000000015,16,-566468.799999985,0.642185285401354,1552200.00000002,555400.000000025,0,0.685631976953499,-4,8,2187950.00000002,18,497447.600000018,0.0428990204723656
"342",2017-06-13,"T1709.CFE",0.0358,95.435,95.395,"TF1709.CFE",0.034866667,97.83,97.82,9.33,27.67,26.67,23.67,21.33,19.5,17.33,13.67,11.264,9.33,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,907400.000000014,16,-595115.199999986,0.642185285401354,1552200.00000002,555400.000000025,0,0.633777457688105,-4,8,2155550.00000002,18,465220.400000017,-0.0148083822756466
"343",2017-06-14,"T1709.CFE",0.0356,95.525,95.535,"TF1709.CFE",0.034666667,97.94,97.92,9.33,27.67,26.67,23.67,21.33,19.33,17.33,13.67,11,9.33,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,945800.000000024,16,-558251.199999976,0.642185285401354,1552200.00000002,555400.000000025,0,0.702916816708646,-4,8,2198750.00000003,18,506692.400000029,0.0200412887662134
"344",2017-06-15,"T1709.CFE",0.0358,95.43,95.395,"TF1709.CFE",0.0347,97.92,97.89,11,27.67,26.67,23.67,21.33,19.33,17.198,13.568,11,9.33,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,997000.000000023,16,-506590.399999977,0.642185285401354,1552200.00000002,555400.000000025,0,0.795102628736008,-4,8,2256350.00000003,18,564810.800000028,0.0261967026719718
"345",2017-06-16,"T1709.CFE",0.0358,95.345,95.365,"TF1709.CFE",0.034766667,97.88,97.87,10.33,27.67,26.67,23.67,21.132,19.165,17,13.33,10.934,9.33,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,990600.000000029,16,-512683.199999971,0.642185285401354,1552200.00000002,555400.000000025,0,0.783579402232598,-4,8,2249150.00000003,18,557956.400000034,-0.00319099430495862
"346",2017-06-19,"T1709.CFE",0.0351,95.93,95.915,"TF1709.CFE",0.034,98.235,98.22,11,27.67,26.67,23.67,21.132,18.835,17,13.231,10.934,9.33,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,1086600.00000001,16,-422059.199999986,0.642185285401354,1552200.00000002,555400.000000025,0,0.956427799783879,-4,8,2357150.00000002,18,659908.400000018,0.0480181401862847
"347",2017-06-20,"T1709.CFE",0.0352,95.835,95.83,"TF1709.CFE",0.034,98.22,98.22,12,27.67,26.67,23.67,20.802,18.335,16.868,13,10.934,9.33,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,1141000.00000002,16,-367659.19999998,0.642185285401354,1552200.00000002,555400.000000025,0,1.05437522506296,-4,8,2418350.00000002,18,721108.400000023,0.025963557686191
"348",2017-06-21,"T1709.CFE",0.0356,95.485,95.53,"TF1709.CFE",0.0344,98.035,98.035,12,27.67,26.67,23.67,20.466,18,16.534,13,10.934,9.33,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,1096200.00000001,16,-409617.599999985,0.642185285401354,1552200.00000002,555400.000000025,0,0.97371263953901,-4,8,2367950.00000002,18,673905.200000018,-0.0208406558190521
"349",2017-06-22,"T1709.CFE",0.0358,95.225,95.365,"TF1709.CFE",0.034666667,97.845,97.92,11.33,27.67,26.67,23.67,20.33,17.835,16.066,12.901,10.934,9.33,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,1054600.00000003,16,-449451.199999975,0.642185285401354,1552200.00000002,555400.000000025,0,0.898811667266796,-4,8,2321150.00000003,18,629092.40000003,-0.0197639308262371
"350",2017-06-23,"T1709.CFE",0.0358,95.42,95.38,"TF1709.CFE",0.0346,97.99,97.945,12,27.67,26.67,23.67,19.934,17.5,15.534,12.469,10.934,9.33,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,1077000.00000001,16,-427435.199999986,0.642185285401354,1552200.00000002,555400.000000025,0,0.939142960028747,-4,8,2346350.00000002,18,653860.400000017,0.0108566874178693
"351",2017-06-26,"T1709.CFE",0.035333333,95.75,95.725,"TF1709.CFE",0.034066667,98.19,98.185,12.67,27.67,26.67,23.67,19.67,17.33,14.666,12.469,10.934,9.33,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,1163400.00000003,16,-344721.599999974,0.642185285401354,1552200.00000002,555400.000000025,0,1.09470651782495,-4,8,2443550.00000003,18,746913.200000031,0.0414260447077432
"352",2017-06-27,"T1709.CFE",0.035266667,95.705,95.785,"TF1709.CFE",0.034,98.175,98.205,12.67,27.67,26.67,23.67,19.466,17.33,13.67,12.469,10.934,9.33,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,1150600.00000002,16,-357828.79999998,0.642185285401354,1552200.00000002,555400.000000025,0,1.07166006481809,-4,8,2429150.00000002,18,732167.600000024,-0.00589306541712153
"353",2017-06-28,"T1709.CFE",0.035466667,95.585,95.64,"TF1709.CFE",0.0341,98.135,98.165,13.67,27.67,26.67,22.732,19.33,17.33,13.67,12.469,10.934,9.33,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,1192200.00000003,16,-315614.399999972,0.642185285401354,1552200.00000002,555400.000000025,0,1.14656103709034,-4,8,2475950.00000003,18,779658.800000032,0.0192659983945034
"354",2017-06-29,"T1709.CFE",0.035666667,95.415,95.48,"TF1709.CFE",0.0342,98.09,98.115,14.67,27.67,26.67,21.63,19.33,17.165,13.67,12.469,10.934,9.33,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,1230600.00000001,16,-276446.399999989,0.642185285401354,1552200.00000002,555400.000000025,0,1.21570039611083,-4,8,2519150.00000001,18,823722.800000014,0.0174478483006446
"355",2017-06-30,"T1709.CFE",0.036,95.275,95.24,"TF1709.CFE",0.034566667,97.99,97.965,14.33,27.67,26.67,21.33,19.132,17,13.67,12.469,10.934,9.33,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,1192200.00000003,16,-312542.399999972,0.642185285401354,1552200.00000002,555400.000000025,0,1.14656103709034,-4,8,2475950.00000003,18,783114.800000032,-0.0171486414068163
"356",2017-07-03,"T1709.CFE",0.0363,94.9,94.985,"TF1709.CFE",0.034866667,97.78,97.83,14.33,27.67,26.67,21.33,18.802,17,13.67,12.469,10.934,9.33,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,1182600.00000002,16,-320068.799999982,0.642185285401354,1552200.00000002,555400.000000025,0,1.12927619733519,-4,8,2465150.00000002,18,774647.600000021,-0.00436196207516737
"357",2017-07-04,"T1709.CFE",0.0363,94.995,94.98,"TF1709.CFE",0.034866667,97.84,97.825,14.33,27.67,26.67,20.868,18.268,16.835,13.67,12.469,10.934,9.33,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,1179400.00000002,16,-323191.999999979,0.642185285401354,1552200.00000002,555400.000000025,0,1.12351458408349,-4,8,2461550.00000002,18,771134.000000024,-0.00146035738190242
"358",2017-07-05,"T1709.CFE",0.036033333,95.235,95.175,"TF1709.CFE",0.034666667,97.95,97.915,13.67,27.67,25.87,20.432,18,16.5,13.67,12.469,10.934,9.33,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,1169800.00000003,16,-334174.39999997,0.642185285401354,1552200.00000002,555400.000000025,0,1.10622974432837,-4,8,2450750.00000003,18,758778.800000034,-0.00438747943368611
"359",2017-07-06,"T1709.CFE",0.0358,95.35,95.36,"TF1709.CFE",0.0343,98.07,98.07,15,27.67,24.87,20.33,17.802,16,13.67,12.469,10.934,9.33,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,1249800.00000001,16,-256555.199999988,0.642185285401354,1552200.00000002,555400.000000025,0,1.25027007562109,-4,8,2540750.00000001,18,846100.400000014,0.0367234520044795
"360",2017-07-07,"T1709.CFE",0.036,95.115,95.215,"TF1709.CFE",0.034366667,97.965,98.05,16.33,27.67,23.87,19.868,17.466,16,13.67,12.469,10.934,9.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,8,1317000.00000001,16,-189047.999999986,0.642185285401354,1552200.00000002,555400.000000025,0,1.37126395390701,-4,8,2616350.00000002,18,922046.000000017,0.0297549936042516
"361",2017-07-10,"T1709.CFE",0.036133333,95.095,95.11,"TF1709.CFE",0.034666667,97.9,97.92,14.67,27.67,23.67,19.67,17.33,15.5,13.67,12.469,10.934,9.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1317000.00000001,0,1317000.00000001,0,0,0,0,0,0,0,2616350.00000002,0,2616350.00000002,0
"362",2017-07-11,"T1709.CFE",0.036,95.19,95.23,"TF1709.CFE",0.0346,97.9,97.935,14,27.67,23.67,19.432,17.33,15.165,13.67,12.469,10.934,9.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1317000.00000001,0,1317000.00000001,0,0,0,0,0,0,0,2616350.00000002,0,2616350.00000002,0
"363",2017-07-12,"T1709.CFE",0.0359,95.27,95.29,"TF1709.CFE",0.034666667,97.89,97.91,12.33,27.67,22.598,19.33,17.33,14.835,13.67,12.231,10.934,9.33,0,0,0,-1,0,0,0,0,0,0,-1,2,-1,2,0,0,1317000.00000001,0,1317000.00000001,0,0,0,0,0,0,0,2616350.00000002,0,2616350.00000002,0
"364",2017-07-13,"T1709.CFE",0.0358,95.405,95.365,"TF1709.CFE",0.034666667,97.94,97.915,11.33,27.67,21.53,19.33,17.132,14.67,13.534,12,10.934,9.33,0,0,-1,-1,0,0,0,0,-1,2,-1,2,-2,4,-1,2,1307900.00000002,14,978905.600000018,0,1307900.00000002,1307900.00000002,0,0,-1,2,2598800.00000003,27,1964310.80000002,-0.00670781814359378
"365",2017-07-14,"T1709.CFE",0.035833333,95.395,95.34,"TF1709.CFE",0.034866667,97.87,97.83,9.67,27.364,21.33,19.099,17,14.5,13.33,12,10.67,9.33,0,-1,-1,-1,0,0,-1,2,-1,2,-1,2,-3,6,-2,4,1267300.00000001,14,609882.400000012,0.0310421286031089,1307900.00000002,1267300.00000001,0,0,-2,4,2520500.00000001,27,1252623.20000001,-0.0301292904417471
"366",2017-07-17,"T1709.CFE",0.0358,95.41,95.395,"TF1709.CFE",0.0349,97.795,97.805,9,27.33,21.33,18.769,17,14.33,13.198,11.901,10.602,9.297,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-3,6,1223200.00000002,14,237325.600000022,0.064760302775438,1307900.00000002,1223200.00000002,0,0,-3,6,2435450.00000003,27,534120.800000031,-0.0337433048998136
"367",2017-07-18,"T1709.CFE",0.0361,95.135,95.115,"TF1709.CFE",0.035333333,97.665,97.625,7.67,26.736,20.802,18.201,16.802,14.33,13,11.568,10.33,9,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,1178400.00000001,14,-133679.999999985,0.0990136860616268,1307900.00000002,1178400.00000001,0,0,-4,8,2349050.00000002,27,-181389.999999982,-0.035475990063443
"368",2017-07-19,"T1709.CFE",0.0361,95.1,95.125,"TF1709.CFE",0.035233333,97.645,97.67,8.67,25.77,20.398,18,16.466,14.165,13,11.33,10.264,8.967,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,1223200.00000001,14,-89484.7999999861,0.0990136860616268,1307900.00000002,1178400.00000001,0,0.038017651052273,-4,8,2435450.00000002,27,-96156.3999999836,0.0367808262914784
"369",2017-07-20,"T1709.CFE",0.0359,95.34,95.315,"TF1709.CFE",0.034966667,97.8,97.78,9.33,24.77,20.33,17.769,16.33,13.835,12.868,11.33,9.934,8.967,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,1240000.00000001,14,-74163.1999999853,0.0990136860616268,1307900.00000002,1178400.00000001,0,0.0522742701968763,-4,8,2467850.00000002,27,-66607.5999999824,0.0133034962737897
"370",2017-07-21,"T1709.CFE",0.036,95.22,95.23,"TF1709.CFE",0.035133333,97.73,97.715,8.67,23.77,19.802,17.432,15.934,13.67,12.67,11.231,9.602,8.67,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,1214800.00000001,14,-98489.5999999861,0.0990136860616268,1307900.00000002,1178400.00000001,0,0.0308893414799715,-4,8,2419250.00000002,27,-113522.799999984,-0.0196932552626786
"371",2017-07-24,"T1709.CFE",0.0359,95.335,95.3,"TF1709.CFE",0.035066667,97.79,97.75,8.33,23.67,19.67,17.33,15.466,13.67,12.67,11,9.33,8.67,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,1214800.00000001,14,-98959.9999999863,0.0990136860616268,1307900.00000002,1178400.00000001,0,0.0308893414799715,-4,8,2419250.00000002,27,-114429.999999984,0
"372",2017-07-25,"T1709.CFE",0.0361,95.12,95.12,"TF1709.CFE",0.035266667,97.64,97.65,8.33,23.67,19.398,17.33,15.132,13.67,12.534,11,9.33,8.67,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,1203600.00000002,14,-108815.999999984,0.0990136860616268,1307900.00000002,1178400.00000001,0,0.021384928716905,-4,8,2397650.00000002,27,-133437.99999998,-0.00892838689676378
"373",2017-07-26,"T1709.CFE",0.0364,94.85,94.915,"TF1709.CFE",0.035533333,97.525,97.53,8.67,22.464,19.33,17.33,14.802,13.67,12.198,11,9.33,8.67,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,1184000.00000001,14,-126803.19999999,0.0990136860616268,1307900.00000002,1178400.00000001,0,0.00475220638153007,-4,8,2359850.00000001,27,-168127.599999992,-0.0157654369903911
"374",2017-07-27,"T1709.CFE",0.0363,95.05,95,"TF1709.CFE",0.0355,97.53,97.545,8,21.43,19.33,17.099,14.67,13.5,12,10.901,9.33,8.636,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,1153200.00000001,14,-157804.799999986,0.118281214160106,1307900.00000002,1153200.00000001,0,0,-4,8,2300450.00000002,27,-227916.399999984,-0.0251710913829234
"375",2017-07-28,"T1709.CFE",0.036333333,94.96,94.95,"TF1709.CFE",0.035666667,97.455,97.465,6.67,21.33,19.066,17,14.466,13.33,12,10.67,9.33,8.33,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,1091600.00000001,14,-218329.599999986,0.165379616178608,1307900.00000002,1091600.00000001,0,0,0,0,2300450.00000002,0,2300450.00000002,0
"376",2017-07-31,"T1709.CFE",0.036633333,94.685,94.71,"TF1709.CFE",0.036,97.34,97.33,6.33,21.33,18.736,17,14.33,13.165,11.868,10.568,9.33,8.33,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,1074800.00000001,14,-233315.199999986,0.178224634910927,1307900.00000002,1074800.00000001,0,0,0,0,2300450.00000002,0,2300450.00000002,0
"377",2017-08-01,"T1709.CFE",0.0369,94.55,94.535,"TF1709.CFE",0.0363,97.215,97.19,6,20.736,18.134,16.769,14.33,13,11.534,10.33,9.264,8.297,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,1016000.00000001,14,-290233.599999988,0.223182200474044,1307900.00000002,1016000.00000001,0,0,0,0,2300450.00000002,0,2300450.00000002,0
"378",2017-08-02,"T1709.CFE",0.036733333,94.645,94.64,"TF1709.CFE",0.0361,97.255,97.275,6.33,20.364,18,16.432,14.132,13,11.33,10.231,9,8,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,1052400.00000002,14,-254975.999999982,0.223182200474044,1307900.00000002,1016000.00000001,0,0.0358267716535494,0,0,2300450.00000002,0,2300450.00000002,0
"379",2017-08-03,"T1709.CFE",0.036633333,94.72,94.725,"TF1709.CFE",0.0361,97.29,97.29,5.33,20.33,17.736,16.33,13.802,12.835,11.33,9.901,8.934,8,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,1021600.00000002,14,-285977.599999978,0.223182200474044,1307900.00000002,1016000.00000001,0,0.00551181102363264,0,0,2300450.00000002,0,2300450.00000002,0
"380",2017-08-04,"T1709.CFE",0.0366,94.74,94.735,"TF1709.CFE",0.035966667,97.34,97.34,6.33,19.736,17.398,15.868,13.67,12.67,11.198,9.568,8.67,7.967,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,1072000.00000002,14,-236249.599999984,0.223182200474044,1307900.00000002,1016000.00000001,0,0.0551181102362245,0,0,2300450.00000002,0,2300450.00000002,0
"381",2017-08-07,"T1709.CFE",0.037033333,94.385,94.41,"TF1709.CFE",0.0364,97.15,97.15,6.33,19.67,17.33,15.432,13.67,12.67,11,9.33,8.67,7.57,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,1041200.00000002,14,-264495.99999998,0.223182200474044,1307900.00000002,1016000.00000001,0,0.0248031496063078,0,0,2300450.00000002,0,2300450.00000002,0
"382",2017-08-08,"T1709.CFE",0.036966667,94.455,94.465,"TF1709.CFE",0.036366667,97.15,97.17,6,19.364,17.33,15.099,13.67,12.5,11,9.33,8.67,6.636,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,1032800.00000001,14,-273164.799999988,0.223182200474044,1307900.00000002,1016000.00000001,0,0.0165354330708666,0,0,2300450.00000002,0,2300450.00000002,0
"383",2017-08-09,"T1709.CFE",0.0369,94.505,94.505,"TF1709.CFE",0.036633333,97.05,97.045,2.67,19.33,17.33,14.769,13.67,12.165,11,9.33,8.67,6.33,-1,-1,-1,-1,-1,2,-1,2,-1,2,-1,2,-4,8,-4,8,870400.000000017,14,-433884.799999984,0.334505696154137,1307900.00000002,870400.000000017,0,0,0,0,2300450.00000002,0,2300450.00000002,0
