date_id,T_name,T_irret,TF_name,TF_irret,FutYHret,X10_5
2016/12/7,T1703.CFE,0.0328,TF1703.CFE,0.031133333,16.67,18.2
2016/12/8,T1703.CFE,0.032733333,TF1703.CFE,0.031166667,15.67,19.05
2016/12/9,T1703.CFE,0.0328,TF1703.CFE,0.031133333,16.67,19.14
2016/12/12,T1703.CFE,0.033833333,TF1703.CFE,0.031966667,18.67,25.51
2016/12/13,T1703.CFE,0.034233333,TF1703.CFE,0.0325,17.33,21.72
2016/12/14,T1703.CFE,0.034533333,TF1703.CFE,0.032766667,17.67,24.01
2016/12/15,T1703.CFE,0.036666667,TF1703.CFE,0.035133333,15.33,22.72
2016/12/16,T1703.CFE,0.035233333,TF1703.CFE,0.0335,17.33,18.46
2016/12/19,T1703.CFE,0.036666667,TF1703.CFE,0.035,16.67,22.77
2016/12/20,T1703.CFE,0.036466667,TF1703.CFE,0.034866667,16,19.02
2016/12/21,T1703.CFE,0.034666667,TF1703.CFE,0.032733333,19.33,13.7
2016/12/22,T1703.CFE,0.033833333,TF1703.CFE,0.032,18.33,13.22
2016/12/23,T1703.CFE,0.034133333,TF1703.CFE,0.0324,17.33,14.82
2016/12/26,T1703.CFE,0.034133333,TF1703.CFE,0.032333333,18,20.73
2016/12/27,T1703.CFE,0.034633333,TF1703.CFE,0.032833333,18,20.06
2016/12/28,T1703.CFE,0.034233333,TF1703.CFE,0.032333333,19,21.79
2016/12/29,T1703.CFE,0.032933333,TF1703.CFE,0.0311,18.33,14.14
2016/12/30,T1703.CFE,0.033233333,TF1703.CFE,0.031433333,18,13.07
2017/1/3,T1703.CFE,0.033233333,TF1703.CFE,0.031366667,18.67,19.03
2017/1/4,T1703.CFE,0.033433333,TF1703.CFE,0.031533333,19,24.21
2017/1/5,T1703.CFE,0.033333333,TF1703.CFE,0.031233333,21,25.26
2017/1/6,T1703.CFE,0.033433333,TF1703.CFE,0.0313,21.33,26.64
2017/1/9,T1703.CFE,0.032933333,TF1703.CFE,0.0309,20.33,22.84
2017/1/10,T1703.CFE,0.032933333,TF1703.CFE,0.031,19.33,22.24
2017/1/11,T1703.CFE,0.0333,TF1703.CFE,0.0313,20,27.53
2017/1/12,T1703.CFE,0.033,TF1703.CFE,0.030833333,21.67,22.29
2017/1/13,T1703.CFE,0.033033333,TF1703.CFE,0.030833333,22,24.44
2017/1/16,T1703.CFE,0.033733333,TF1703.CFE,0.031733333,20,27.07
2017/1/17,T1703.CFE,0.034133333,TF1703.CFE,0.032,21.33,24.82
2017/1/18,T1703.CFE,0.034033333,TF1703.CFE,0.031933333,21,27.92
2017/1/19,T1703.CFE,0.033733333,TF1703.CFE,0.0314,23.33,28.03
2017/1/20,T1703.CFE,0.033333333,TF1703.CFE,0.031,23.33,25.56
2017/1/23,T1703.CFE,0.033533333,TF1703.CFE,0.0312,23.33,28.3
2017/1/24,T1706.CFE,0.035766667,TF1706.CFE,0.0335,22.67,32.12
2017/1/25,T1706.CFE,0.036866667,TF1706.CFE,0.0345,23.67,34.79
2017/1/26,T1706.CFE,0.037166667,TF1706.CFE,0.0347,24.67,32.19
2017/2/3,T1706.CFE,0.038366667,TF1706.CFE,0.0357,26.67,36.91
2017/2/6,T1706.CFE,0.038266667,TF1706.CFE,0.035633333,26.33,37.22
2017/2/7,T1706.CFE,0.037966667,TF1706.CFE,0.0353,26.67,34.35
2017/2/8,T1706.CFE,0.0376,TF1706.CFE,0.0349,27,33.72
2017/2/9,T1706.CFE,0.036766667,TF1706.CFE,0.0341,26.67,32.75
2017/2/10,T1706.CFE,0.037066667,TF1706.CFE,0.0343,27.67,38.76
2017/2/13,T1706.CFE,0.036566667,TF1706.CFE,0.0338,27.67,34.39
2017/2/14,T1706.CFE,0.036966667,TF1706.CFE,0.0342,27.67,38.7
2017/2/15,T1706.CFE,0.037066667,TF1706.CFE,0.0341,29.67,36.4
2017/2/16,T1706.CFE,0.036433333,TF1706.CFE,0.033433333,30,32.18
2017/2/17,T1706.CFE,0.036066667,TF1706.CFE,0.0333,27.67,31.4
2017/2/20,T1706.CFE,0.035466667,TF1706.CFE,0.032633333,28.33,29.41
2017/2/21,T1706.CFE,0.036066667,TF1706.CFE,0.0332,28.67,27.64
2017/2/22,T1706.CFE,0.035466667,TF1706.CFE,0.032633333,28.33,30.31
2017/2/23,T1706.CFE,0.035366667,TF1706.CFE,0.032566667,28,28.28
2017/2/24,T1706.CFE,0.035266667,TF1706.CFE,0.032533333,27.33,29.15
2017/2/27,T1706.CFE,0.035433333,TF1706.CFE,0.0327,27.33,29.55
2017/2/28,T1706.CFE,0.035266667,TF1706.CFE,0.032433333,28.33,29.04
2017/3/1,T1706.CFE,0.035966667,TF1706.CFE,0.033133333,28.33,30.37
2017/3/2,T1706.CFE,0.0361,TF1706.CFE,0.0333,28,32.31
2017/3/3,T1706.CFE,0.036166667,TF1706.CFE,0.0334,27.67,31.27
2017/3/6,T1706.CFE,0.036266667,TF1706.CFE,0.0335,27.67,32.89
2017/3/7,T1706.CFE,0.036066667,TF1706.CFE,0.0333,27.67,32.04
2017/3/8,T1706.CFE,0.036566667,TF1706.CFE,0.0339,26.67,34.32
2017/3/9,T1706.CFE,0.036766667,TF1706.CFE,0.0342,25.67,28.45
2017/3/10,T1706.CFE,0.036666667,TF1706.CFE,0.0342,24.67,29.62
2017/3/13,T1706.CFE,0.035866667,TF1706.CFE,0.0335,23.67,28.85
2017/3/14,T1706.CFE,0.035566667,TF1706.CFE,0.0332,23.67,24.94
2017/3/15,T1706.CFE,0.035433333,TF1706.CFE,0.033066667,23.67,25.43
2017/3/16,T1706.CFE,0.034566667,TF1706.CFE,0.032433333,21.33,20.39
2017/3/17,T1706.CFE,0.034466667,TF1706.CFE,0.032433333,20.33,22.31
2017/3/20,T1706.CFE,0.034466667,TF1706.CFE,0.0325,19.67,20.77
2017/3/21,T1706.CFE,0.034366667,TF1706.CFE,0.032433333,19.33,20.52
2017/3/22,T1706.CFE,0.034266667,TF1706.CFE,0.032533333,17.33,17.45
2017/3/23,T1706.CFE,0.034133333,TF1706.CFE,0.032333333,18,19.62
2017/3/24,T1706.CFE,0.033266667,TF1706.CFE,0.031533333,17.33,15.54
2017/3/27,T1706.CFE,0.0333,TF1706.CFE,0.031433333,18.67,16.23
2017/3/28,T1706.CFE,0.033766667,TF1706.CFE,0.031733333,20.33,17.18
2017/3/29,T1706.CFE,0.0336,TF1706.CFE,0.031633333,19.67,19.74
2017/3/30,T1706.CFE,0.033966667,TF1706.CFE,0.0319,20.67,19.29
2017/3/31,T1706.CFE,0.033866667,TF1706.CFE,0.031733333,21.33,19.77
2017/4/5,T1706.CFE,0.034266667,TF1706.CFE,0.032033333,22.33,21.14
2017/4/6,T1706.CFE,0.034066667,TF1706.CFE,0.031933333,21.33,21.79
2017/4/7,T1706.CFE,0.0336,TF1706.CFE,0.031666667,19.33,18.46
2017/4/10,T1706.CFE,0.033866667,TF1706.CFE,0.031933333,19.33,21.24
2017/4/11,T1706.CFE,0.033766667,TF1706.CFE,0.031866667,19,21.54
2017/4/12,T1706.CFE,0.033966667,TF1706.CFE,0.032166667,18,18.84
2017/4/13,T1706.CFE,0.033933333,TF1706.CFE,0.032233333,17,16.87
2017/4/14,T1706.CFE,0.0342,TF1706.CFE,0.032466667,17.33,20.61
2017/4/17,T1706.CFE,0.034833333,TF1706.CFE,0.033133333,17,17.5
2017/4/18,T1706.CFE,0.034766667,TF1706.CFE,0.0331,16.67,12.99
2017/4/19,T1706.CFE,0.0347,TF1706.CFE,0.033,17,14.9
2017/4/20,T1706.CFE,0.034666667,TF1706.CFE,0.0329,17.67,15.02
2017/4/21,T1706.CFE,0.035166667,TF1706.CFE,0.033433333,17.33,14.84
2017/4/24,T1706.CFE,0.035766667,TF1706.CFE,0.0342,15.67,10.36
2017/4/25,T1706.CFE,0.035133333,TF1706.CFE,0.0335,16.33,13.21
2017/4/26,T1706.CFE,0.035066667,TF1706.CFE,0.033533333,15.33,12.24
2017/4/27,T1706.CFE,0.034766667,TF1706.CFE,0.0334,13.67,11.73
2017/4/28,T1706.CFE,0.035066667,TF1706.CFE,0.0338,12.67,11.75
2017/5/2,T1706.CFE,0.035266667,TF1706.CFE,0.0339,13.67,11.45
2017/5/3,T1706.CFE,0.035466667,TF1706.CFE,0.0341,13.67,7.88
2017/5/4,T1706.CFE,0.035866667,TF1706.CFE,0.0348,10.67,11.77
2017/5/5,T1706.CFE,0.036033333,TF1706.CFE,0.0351,9.33,8.39
2017/5/8,T1706.CFE,0.036366667,TF1706.CFE,0.0355,8.67,6.68
2017/5/9,T1706.CFE,0.036533333,TF1706.CFE,0.0357,8.33,10.83
2017/5/10,T1706.CFE,0.037266667,TF1706.CFE,0.036733333,5.33,7.14
2017/5/11,T1709.CFE,0.0372,TF1709.CFE,0.0359,13,-1.49
2017/5/12,T1709.CFE,0.037466667,TF1709.CFE,0.0364,10.67,-1.93
2017/5/15,T1709.CFE,0.036933333,TF1709.CFE,0.035833333,11,-2.14
2017/5/16,T1709.CFE,0.037266667,TF1709.CFE,0.0361,11.67,-3.15
2017/5/17,T1709.CFE,0.0371,TF1709.CFE,0.036166667,9.33,-4.2
2017/5/18,T1709.CFE,0.0366,TF1709.CFE,0.0358,8,-5.93
2017/5/19,T1709.CFE,0.0368,TF1709.CFE,0.0363,5,-5.37
2017/5/22,T1709.CFE,0.037366667,TF1709.CFE,0.0369,4.67,-4.24
2017/5/23,T1709.CFE,0.0374,TF1709.CFE,0.0366,8,-3.7
2017/5/24,T1709.CFE,0.0372,TF1709.CFE,0.0361,11,0.29
2017/5/25,T1709.CFE,0.0372,TF1709.CFE,0.036166667,10.33,0.88
2017/5/26,T1709.CFE,0.0372,TF1709.CFE,0.036266667,9.33,-1.49
2017/5/31,T1709.CFE,0.0367,TF1709.CFE,0.035566667,11.33,2.68
2017/6/1,T1709.CFE,0.036633333,TF1709.CFE,0.035333333,13,5.25
2017/6/2,T1709.CFE,0.0366,TF1709.CFE,0.035266667,13.33,5.15
2017/6/5,T1709.CFE,0.0362,TF1709.CFE,0.0349,13,3.31
2017/6/6,T1709.CFE,0.0365,TF1709.CFE,0.035166667,13.33,5.07
2017/6/7,T1709.CFE,0.036433333,TF1709.CFE,0.035433333,10,3.89
2017/6/8,T1709.CFE,0.0365,TF1709.CFE,0.0356,9,2.93
2017/6/9,T1709.CFE,0.0363,TF1709.CFE,0.035433333,8.67,0.27
2017/6/12,T1709.CFE,0.0358,TF1709.CFE,0.034866667,9.33,-0.2
2017/6/13,T1709.CFE,0.0358,TF1709.CFE,0.034866667,9.33,0.42
2017/6/14,T1709.CFE,0.0356,TF1709.CFE,0.034666667,9.33,0.26
2017/6/15,T1709.CFE,0.0358,TF1709.CFE,0.0347,11,1
2017/6/16,T1709.CFE,0.0358,TF1709.CFE,0.034766667,10.33,-1.06
2017/6/19,T1709.CFE,0.0351,TF1709.CFE,0.034,11,-2.98
2017/6/20,T1709.CFE,0.0352,TF1709.CFE,0.034,12,0.28
2017/6/21,T1709.CFE,0.0356,TF1709.CFE,0.0344,12,1.56
2017/6/22,T1709.CFE,0.0358,TF1709.CFE,0.034666667,11.33,1.51
2017/6/23,T1709.CFE,0.0358,TF1709.CFE,0.0346,12,-0.14
2017/6/26,T1709.CFE,0.035333333,TF1709.CFE,0.034066667,12.67,0.12
2017/6/27,T1709.CFE,0.035266667,TF1709.CFE,0.034,12.67,2.37
2017/6/28,T1709.CFE,0.035466667,TF1709.CFE,0.0341,13.67,6.88
2017/6/29,T1709.CFE,0.035666667,TF1709.CFE,0.0342,14.67,5.76
2017/6/30,T1709.CFE,0.036,TF1709.CFE,0.034566667,14.33,7.26
2017/7/3,T1709.CFE,0.0363,TF1709.CFE,0.034866667,14.33,5.79
2017/7/4,T1709.CFE,0.0363,TF1709.CFE,0.034866667,14.33,7.98
2017/7/5,T1709.CFE,0.036033333,TF1709.CFE,0.034666667,13.67,6.63
2017/7/6,T1709.CFE,0.0358,TF1709.CFE,0.0343,15,7.21
2017/7/7,T1709.CFE,0.036,TF1709.CFE,0.034366667,16.33,10.59
2017/7/10,T1709.CFE,0.036133333,TF1709.CFE,0.034666667,14.67,9.68
2017/7/11,T1709.CFE,0.036,TF1709.CFE,0.0346,14,8.28
2017/7/12,T1709.CFE,0.0359,TF1709.CFE,0.034666667,12.33,6.24
2017/7/13,T1709.CFE,0.0358,TF1709.CFE,0.034666667,11.33,4.53
2017/7/14,T1709.CFE,0.035833333,TF1709.CFE,0.034866667,9.67,5.22
2017/7/17,T1709.CFE,0.0358,TF1709.CFE,0.0349,9,7.87
2017/7/18,T1709.CFE,0.0361,TF1709.CFE,0.035333333,7.67,6.9
2017/7/19,T1709.CFE,0.0361,TF1709.CFE,0.035233333,8.67,7.2
2017/7/20,T1709.CFE,0.0359,TF1709.CFE,0.034966667,9.33,6.49
2017/7/21,T1709.CFE,0.036,TF1709.CFE,0.035133333,8.67,7.47
2017/7/24,T1709.CFE,0.0359,TF1709.CFE,0.035066667,8.33,6.79
2017/7/25,T1709.CFE,0.0361,TF1709.CFE,0.035266667,8.33,7.59
2017/7/26,T1709.CFE,0.0364,TF1709.CFE,0.035533333,8.67,7.58
2017/7/27,T1709.CFE,0.0363,TF1709.CFE,0.0355,8,6.18
2017/7/28,T1709.CFE,0.036333333,TF1709.CFE,0.035666667,6.67,5.69
2017/7/31,T1709.CFE,0.036633333,TF1709.CFE,0.036,6.33,5.98
2017/8/1,T1709.CFE,0.0369,TF1709.CFE,0.0363,6,6.18
2017/8/2,T1709.CFE,0.036733333,TF1709.CFE,0.0361,6.33,6.02
2017/8/3,T1709.CFE,0.036633333,TF1709.CFE,0.0361,5.33,5.6
2017/8/4,T1709.CFE,0.0366,TF1709.CFE,0.035966667,6.33,6.09
2017/8/7,T1709.CFE,0.037033333,TF1709.CFE,0.0364,6.33,6.62
2017/8/8,T1709.CFE,0.036966667,TF1709.CFE,0.036366667,6,5.1
2017/8/9,T1709.CFE,0.0369,TF1709.CFE,0.036633333,2.67,1.71
2017/8/10,T1712.CFE,0.037033333,TF1712.CFE,0.036,10.33,2.09
2017/8/11,T1712.CFE,0.036733333,TF1712.CFE,0.035533333,12,2.17
2017/8/14,T1712.CFE,0.036433333,TF1712.CFE,0.035333333,11,2.59
2017/8/15,T1712.CFE,0.036333333,TF1712.CFE,0.035266667,10.67,0.54
2017/8/16,T1712.CFE,0.0364,TF1712.CFE,0.035433333,9.67,0.81
2017/8/17,T1712.CFE,0.0364,TF1712.CFE,0.035433333,9.67,0.87
2017/8/18,T1712.CFE,0.0364,TF1712.CFE,0.035433333,9.67,0.19
2017/8/21,T1712.CFE,0.0366,TF1712.CFE,0.035633333,9.67,1.63
2017/8/22,T1712.CFE,0.0367,TF1712.CFE,0.035633333,10.67,1.12
2017/8/23,T1712.CFE,0.0366,TF1712.CFE,0.035433333,11.67,2.05
2017/8/24,T1712.CFE,0.036733333,TF1712.CFE,0.035566667,11.67,1.67
2017/8/25,T1712.CFE,0.0368,TF1712.CFE,0.035633333,11.67,1.83
2017/8/28,T1712.CFE,0.0369,TF1712.CFE,0.035733333,11.67,1.54
2017/8/29,T1712.CFE,0.0368,TF1712.CFE,0.035633333,11.67,1.64
2017/8/30,T1712.CFE,0.036633333,TF1712.CFE,0.035533333,11,0.63
2017/8/31,T1712.CFE,0.0365,TF1712.CFE,0.035433333,10.67,0.8
2017/9/1,T1712.CFE,0.036633333,TF1712.CFE,0.035466667,11.67,1.36
2017/9/4,T1712.CFE,0.036633333,TF1712.CFE,0.035533333,11,2.09
2017/9/5,T1712.CFE,0.0369,TF1712.CFE,0.0358,11,2.71
2017/9/6,T1712.CFE,0.0367,TF1712.CFE,0.035633333,10.67,0.01
2017/9/7,T1712.CFE,0.0364,TF1712.CFE,0.035333333,10.67,-1.28
2017/9/8,T1712.CFE,0.0361,TF1712.CFE,0.035033333,10.67,0.66
2017/9/11,T1712.CFE,0.0362,TF1712.CFE,0.0352,10,2.68
2017/9/12,T1712.CFE,0.0361,TF1712.CFE,0.0351,10,2.23
2017/9/13,T1712.CFE,0.0363,TF1712.CFE,0.035433333,8.67,0.57
2017/9/14,T1712.CFE,0.0359,TF1712.CFE,0.035133333,7.67,0.34
2017/9/15,T1712.CFE,0.035866667,TF1712.CFE,0.035133333,7.33,0.33
2017/9/18,T1712.CFE,0.0362,TF1712.CFE,0.035533333,6.67,-1.58
2017/9/19,T1712.CFE,0.0361,TF1712.CFE,0.035333333,7.67,-1.89
2017/9/20,T1712.CFE,0.0362,TF1712.CFE,0.035466667,7.33,-0.82
2017/9/21,T1712.CFE,0.0364,TF1712.CFE,0.035633333,7.67,-1.48
2017/9/22,T1712.CFE,0.0362,TF1712.CFE,0.035433333,7.67,-0.5
2017/9/25,T1712.CFE,0.036,TF1712.CFE,0.035233333,7.67,2.33
2017/9/26,T1712.CFE,0.036066667,TF1712.CFE,0.035233333,8.33,0.99
2017/9/27,T1712.CFE,0.0361,TF1712.CFE,0.035266667,8.33,0.13
2017/9/28,T1712.CFE,0.036,TF1712.CFE,0.035066667,9.33,-1.59
2017/9/29,T1712.CFE,0.036,TF1712.CFE,0.0351,9,1.28
2017/10/9,T1712.CFE,0.036433333,TF1712.CFE,0.035533333,9,2.01
2017/10/10,T1712.CFE,0.0364,TF1712.CFE,0.035633333,7.67,1.25
2017/10/11,T1712.CFE,0.0364,TF1712.CFE,0.035733333,6.67,1.24
2017/10/12,T1712.CFE,0.0368,TF1712.CFE,0.036033333,7.67,0.58
2017/10/13,T1712.CFE,0.036733333,TF1712.CFE,0.036033333,7,1.67
2017/10/16,T1712.CFE,0.0372,TF1712.CFE,0.036566667,6.33,-1.46
2017/10/17,T1712.CFE,0.0376,TF1712.CFE,0.0371,5,-2.56
2017/10/18,T1712.CFE,0.0377,TF1712.CFE,0.037166667,5.33,-3.5
2017/10/19,T1712.CFE,0.037433333,TF1712.CFE,0.036733333,7,-2.34
2017/10/20,T1712.CFE,0.037433333,TF1712.CFE,0.0366,8.33,-1.02
2017/10/23,T1712.CFE,0.037433333,TF1712.CFE,0.036666667,7.67,2.17
2017/10/24,T1712.CFE,0.0375,TF1712.CFE,0.036733333,7.67,1.14
2017/10/25,T1712.CFE,0.0381,TF1712.CFE,0.0374,7,1.96
2017/10/26,T1712.CFE,0.038033333,TF1712.CFE,0.0374,6.33,2.54
2017/10/27,T1712.CFE,0.038433333,TF1712.CFE,0.037933333,5,1.39
2017/10/30,T1712.CFE,0.039733333,TF1712.CFE,0.0393,4.33,-0.31
2017/10/31,T1712.CFE,0.039333333,TF1712.CFE,0.038733333,6,1.22
2017/11/1,T1712.CFE,0.038933333,TF1712.CFE,0.0384,5.33,1.82
2017/11/2,T1712.CFE,0.039133333,TF1712.CFE,0.038666667,4.67,-1
2017/11/3,T1712.CFE,0.039133333,TF1712.CFE,0.038733333,4,-0.96
2017/11/6,T1712.CFE,0.038933333,TF1712.CFE,0.038666667,2.67,-2.55
2017/11/7,T1712.CFE,0.039333333,TF1712.CFE,0.039033333,3,-2.77
2017/11/8,T1712.CFE,0.039133333,TF1712.CFE,0.038733333,4,-3.67
2017/11/9,T1712.CFE,0.039233333,TF1712.CFE,0.038833333,4,-0.98
2017/11/10,T1803.CFE,0.039333333,TF1803.CFE,0.0384,9.33,-1.17
2017/11/13,T1803.CFE,0.040066667,TF1803.CFE,0.039033333,10.33,2.16
2017/11/14,T1803.CFE,0.04,TF1803.CFE,0.038833333,11.67,3.15
2017/11/15,T1803.CFE,0.0397,TF1803.CFE,0.0383,14,6.29
2017/11/16,T1803.CFE,0.039366667,TF1803.CFE,0.038033333,13.33,5.63
2017/11/17,T1803.CFE,0.039366667,TF1803.CFE,0.0382,11.67,5.48
2017/11/20,T1803.CFE,0.039566667,TF1803.CFE,0.038333333,12.33,6.66
2017/11/21,T1803.CFE,0.0396,TF1803.CFE,0.0384,12,5.93
2017/11/22,T1803.CFE,0.040166667,TF1803.CFE,0.038933333,12.33,8.29
2017/11/23,T1803.CFE,0.040166667,TF1803.CFE,0.038966667,12,7.15
2017/11/24,T1803.CFE,0.0397,TF1803.CFE,0.038533333,11.67,6.53
2017/11/27,T1803.CFE,0.039766667,TF1803.CFE,0.0386,11.67,7.38
2017/11/28,T1803.CFE,0.0399,TF1803.CFE,0.038633333,12.67,7.41
2017/11/29,T1803.CFE,0.0393,TF1803.CFE,0.038033333,12.67,7.43
2017/11/30,T1803.CFE,0.038966667,TF1803.CFE,0.037733333,12.33,4.33
2017/12/1,T1803.CFE,0.038966667,TF1803.CFE,0.037766667,12,7.53
2017/12/4,T1803.CFE,0.038966667,TF1803.CFE,0.0378,11.67,8.6
2017/12/5,T1803.CFE,0.039133333,TF1803.CFE,0.037866667,12.67,7.7
2017/12/6,T1803.CFE,0.038966667,TF1803.CFE,0.0377,12.67,9.56
2017/12/7,T1803.CFE,0.039166667,TF1803.CFE,0.037966667,12,7.61
2017/12/8,T1803.CFE,0.039366667,TF1803.CFE,0.0382,11.67,6.92
2017/12/11,T1803.CFE,0.0396,TF1803.CFE,0.038433333,11.67,3.89
2017/12/12,T1803.CFE,0.039766667,TF1803.CFE,0.038633333,11.33,4.54
2017/12/13,T1803.CFE,0.039766667,TF1803.CFE,0.0387,10.67,2.16
2017/12/14,T1803.CFE,0.0395,TF1803.CFE,0.0384,11,1.91
2017/12/15,T1803.CFE,0.039166667,TF1803.CFE,0.038033333,11.33,3.7
2017/12/18,T1803.CFE,0.0392,TF1803.CFE,0.0381,11,6.17
2017/12/19,T1803.CFE,0.039166667,TF1803.CFE,0.0381,10.67,6.16
2017/12/20,T1803.CFE,0.039166667,TF1803.CFE,0.038033333,11.33,4.88
2017/12/21,T1803.CFE,0.039166667,TF1803.CFE,0.038033333,11.33,5.39
2017/12/22,T1803.CFE,0.038766667,TF1803.CFE,0.037633333,11.33,6.07
2017/12/25,T1803.CFE,0.038866667,TF1803.CFE,0.0377,11.67,6.58
2017/12/26,T1803.CFE,0.038966667,TF1803.CFE,0.037833333,11.33,4.76
2017/12/27,T1803.CFE,0.039,TF1803.CFE,0.0379,11,7.18
2017/12/28,T1803.CFE,0.038833333,TF1803.CFE,0.037733333,11,3.39
2017/12/29,T1803.CFE,0.038766667,TF1803.CFE,0.037666667,11,4.03
2018/1/2,T1803.CFE,0.039266667,TF1803.CFE,0.038133333,11.33,6.79
2018/1/3,T1803.CFE,0.0395,TF1803.CFE,0.038333333,11.67,8.51
2018/1/4,T1803.CFE,0.0397,TF1803.CFE,0.038433333,12.67,5.67
2018/1/5,T1803.CFE,0.039666667,TF1803.CFE,0.0384,12.67,8.22
2018/1/8,T1803.CFE,0.039466667,TF1803.CFE,0.0381,13.67,6.84
2018/1/9,T1803.CFE,0.039466667,TF1803.CFE,0.0381,13.67,6.09
2018/1/10,T1803.CFE,0.0398,TF1803.CFE,0.038433333,13.67,8.94
2018/1/11,T1803.CFE,0.0402,TF1803.CFE,0.038866667,13.33,8.8
2018/1/12,T1803.CFE,0.039966667,TF1803.CFE,0.038666667,13,8.05
2018/1/15,T1803.CFE,0.0403,TF1803.CFE,0.039033333,12.67,8.92
2018/1/16,T1803.CFE,0.0404,TF1803.CFE,0.039033333,13.67,8.93
2018/1/17,T1803.CFE,0.040633333,TF1803.CFE,0.039333333,13,8.42
2018/1/18,T1803.CFE,0.041,TF1803.CFE,0.0397,13,8.49
2018/1/19,T1803.CFE,0.041033333,TF1803.CFE,0.0399,11.33,8.07
2018/1/22,T1803.CFE,0.040666667,TF1803.CFE,0.039533333,11.33,10.01
2018/1/23,T1803.CFE,0.0407,TF1803.CFE,0.039433333,12.67,9.83
2018/1/24,T1803.CFE,0.0407,TF1803.CFE,0.039333333,13.67,9.41
2018/1/25,T1803.CFE,0.0406,TF1803.CFE,0.039233333,13.67,9.35
2018/1/26,T1803.CFE,0.040466667,TF1803.CFE,0.039066667,14,10.54
2018/1/29,T1803.CFE,0.040466667,TF1803.CFE,0.039033333,14.33,10.73
2018/1/30,T1803.CFE,0.0406,TF1803.CFE,0.039233333,13.67,8.43
2018/1/31,T1803.CFE,0.040466667,TF1803.CFE,0.039233333,12.33,8.61
2018/2/1,T1803.CFE,0.040166667,TF1803.CFE,0.038933333,12.33,7.61
2018/2/2,T1803.CFE,0.040333333,TF1803.CFE,0.039033333,13,7.4
2018/2/5,T1803.CFE,0.0407,TF1803.CFE,0.039333333,13.67,7.34
2018/2/6,T1803.CFE,0.040166667,TF1803.CFE,0.038933333,12.33,6.48
2018/2/7,T1803.CFE,0.040266667,TF1803.CFE,0.039,12.67,5.39
2018/2/8,T1803.CFE,0.040466667,TF1803.CFE,0.039166667,13,5.46
2018/2/9,T1803.CFE,0.0404,TF1803.CFE,0.039,14,6.38
2018/2/12,T1806.CFE,0.040166667,TF1806.CFE,0.038933333,12.33,6.63
2018/2/13,T1806.CFE,0.040166667,TF1806.CFE,0.038833333,13.33,5.74
2018/2/14,T1806.CFE,0.0403,TF1806.CFE,0.0389,14,7.65
2018/2/22,T1806.CFE,0.040666667,TF1806.CFE,0.039333333,13.33,6.46
2018/2/23,T1806.CFE,0.040566667,TF1806.CFE,0.0392,13.67,6.53
2018/2/26,T1806.CFE,0.039866667,TF1806.CFE,0.0386,12.67,6.04
2018/2/27,T1806.CFE,0.039366667,TF1806.CFE,0.038033333,13.33,8.9
2018/2/28,T1806.CFE,0.039333333,TF1806.CFE,0.038033333,13,12.16
2018/3/1,T1806.CFE,0.039366667,TF1806.CFE,0.038,13.67,12.22
2018/3/2,T1806.CFE,0.039366667,TF1806.CFE,0.038033333,13.33,12.7
2018/3/5,T1806.CFE,0.039466667,TF1806.CFE,0.038166667,13,12
2018/3/6,T1806.CFE,0.039,TF1806.CFE,0.0378,12,8.13
2018/3/7,T1806.CFE,0.038966667,TF1806.CFE,0.0378,11.67,8.49
2018/3/8,T1806.CFE,0.039033333,TF1806.CFE,0.037866667,11.67,11.09
2018/3/9,T1806.CFE,0.038966667,TF1806.CFE,0.037766667,12,13
2018/3/12,T1806.CFE,0.038933333,TF1806.CFE,0.037666667,12.67,14.71
2018/3/13,T1806.CFE,0.0393,TF1806.CFE,0.037966667,13.33,15.08
2018/3/14,T1806.CFE,0.0393,TF1806.CFE,0.038033333,12.67,14.68
2018/3/15,T1806.CFE,0.039166667,TF1806.CFE,0.0379,12.67,14.76
2018/3/16,T1806.CFE,0.039166667,TF1806.CFE,0.0379,12.67,12.22
2018/3/19,T1806.CFE,0.039066667,TF1806.CFE,0.037866667,12,11.17
2018/3/20,T1806.CFE,0.0387,TF1806.CFE,0.0376,11,11.54
2018/3/21,T1806.CFE,0.038633333,TF1806.CFE,0.037466667,11.67,10.1
2018/3/22,T1806.CFE,0.0384,TF1806.CFE,0.037266667,11.33,8.44
2018/3/23,T1806.CFE,0.037633333,TF1806.CFE,0.036666667,9.67,8.52
2018/3/26,T1806.CFE,0.0378,TF1806.CFE,0.036766667,10.33,10.35
2018/3/27,T1806.CFE,0.0379,TF1806.CFE,0.036866667,10.33,9.23
2018/3/28,T1806.CFE,0.0379,TF1806.CFE,0.036766667,11.33,10.63
2018/3/29,T1806.CFE,0.0381,TF1806.CFE,0.036966667,11.33,8.46
2018/3/30,T1806.CFE,0.037933333,TF1806.CFE,0.0368,11.33,7.89
2018/4/2,T1806.CFE,0.038033333,TF1806.CFE,0.036866667,11.67,8.96
2018/4/3,T1806.CFE,0.0383,TF1806.CFE,0.037166667,11.33,9.72
2018/4/4,T1806.CFE,0.038133333,TF1806.CFE,0.037066667,10.67,9
2018/4/9,T1806.CFE,0.0378,TF1806.CFE,0.036766667,10.33,8.58
2018/4/10,T1806.CFE,0.038266667,TF1806.CFE,0.037166667,11,10.68
2018/4/11,T1806.CFE,0.038,TF1806.CFE,0.037,10,8.58
