"","date_id","T_name","T_irret","T_close","T_settle","TF_name","TF_irret","TF_close","TF_settle","FutYHret","quan90","quan80","quan70","quan60","quan50","quan40","quan30","quan20","quan10","upDown90","upDown80","upDown70","upDown60","position_T90","position_TF90","position_T80","position_TF80","position_T70","position_TF70","position_T60","position_TF60","position_T","position_TF","lag_position_T","lag_position_TF","ZHJE","KCSS","return"
"23",2016-02-22,"T1606.CFE",0.030366667,99.695,99.7,"TF1606.CFE",0.028933333,100.39,100.4,14.33,20.0960932373942,19.0493426553184,18.0025920732425,16.9558414911667,15.9090909090909,14.8623403270151,13.8155897449393,12.7688391628635,11.7220885807876,0,0,0,-1,0,0,0,0,0,0,1,-2,0,0,0,0,1e+06,0,0
"24",2016-02-23,"T1606.CFE",0.0304,99.605,99.645,"TF1606.CFE",0.029,100.35,100.38,14,20.0869699752016,19.0374497036234,17.9879294320452,16.9384091604671,15.8888888888889,14.8393686173107,13.7898483457326,12.7403280741544,11.6908078025762,0,0,0,-1,0,0,0,0,0,0,1,-2,0,0,0,0,1e+06,0,0
"25",2016-02-24,"T1606.CFE",0.0305,99.51,99.6,"TF1606.CFE",0.028966667,100.35,100.395,15.33,20.0892455795955,19.0357978210602,17.982350062525,16.9289023039898,15.8754545454545,14.8220067869193,13.7685590283841,12.7151112698489,11.6616635113136,0,0,0,-1,0,0,0,0,0,0,-1,2,0,0,0,0,1e+06,0,0
"26",2016-02-25,"T1606.CFE",0.0307,99.345,99.41,"TF1606.CFE",0.0292,100.28,100.315,15,20.0870419099537,19.0332864829703,17.979531055987,16.9257756290036,15.8720202020202,14.8182647750368,13.7645093480534,12.7107539210701,11.6569984940867,0,0,0,-1,0,0,0,0,0,0,-1,2,0,0,0,0,1e+06,0,0
"27",2016-02-26,"T1606.CFE",0.030733333,99.42,99.375,"TF1606.CFE",0.029033333,100.405,100.36,17,20.0706354742334,19.0167644844629,17.9628934946924,16.909022504922,15.8551515151515,14.8012805253811,13.7474095356106,12.6935385458401,11.6396675560697,0,0,0,1,0,0,0,0,0,0,-1,2,0,0,0,0,1e+06,0,0
"28",2016-02-29,"T1606.CFE",0.0307,99.46,99.425,"TF1606.CFE",0.028833333,100.475,100.44,18.67,20.0706354742334,19.0167644844629,17.9628934946924,16.909022504922,15.8551515151515,14.8012805253811,13.7474095356106,12.6935385458401,11.6396675560697,0,0,1,1,0,0,0,0,-1,2,-1,2,0,0,0,0,1e+06,0,0
"29",2016-03-01,"T1606.CFE",0.0308,99.385,99.35,"TF1606.CFE",0.028633333,100.58,100.52,21.67,20.1311104352627,19.068029796144,18.0049491570253,16.9418685179066,15.8787878787879,14.8157072396692,13.7526266005505,12.6895459614318,11.6264653223131,1,1,1,1,-1,2,-1,2,-1,2,-1,2,-1,2,0,0,1e+06,0,0
"30",2016-03-02,"T1606.CFE",0.031033333,99.135,99.15,"TF1606.CFE",0.028933333,100.405,100.41,21,20.3508508679317,19.2496785549892,18.1485062420467,17.0473339291041,15.9461616161616,14.8449893032191,13.7438169902766,12.6426446773341,11.5414723643915,1,1,1,1,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,991799.999999996,41,-0.0082000000000042
"31",2016-03-03,"T1606.CFE",0.031233333,98.96,98.96,"TF1606.CFE",0.0294,100.215,100.215,18.33,20.522562929156,19.3936141160589,18.2646653029618,17.1357164898647,16.0067676767677,14.8778188636706,13.7488700505735,12.6199212374765,11.4909724243794,1,1,1,1,1,-2,1,-2,-1,2,-1,2,1,-2,-1,2,909800.000000006,41,-0.0826779592659709
"32",2016-03-04,"T1606.CFE",0.031133333,99.085,99.055,"TF1606.CFE",0.0291,100.37,100.34,20.33,20.5739095527294,19.44222509384,18.3105406349506,17.1788561760611,16.0471717171717,14.9154872582823,13.7838027993929,12.6521183405034,11.520433881614,1,1,1,1,1,-2,-1,2,-1,2,-1,2,1,-2,1,-2,846250.000000012,41,-0.0698505165970479
"33",2016-03-07,"T1606.CFE",0.031566667,98.695,98.695,"TF1606.CFE",0.0297,100.1,100.115,18.67,20.5894740728284,19.4547318172476,18.3199895616667,17.1852473060859,16.0505050505051,14.9157627949242,13.7810205393434,12.6462782837625,11.5115360281817,1,1,1,1,1,-2,1,-2,-1,2,-1,2,1,-2,1,-2,883150.000000013,41,0.0436041358936494
"34",2016-03-08,"T1606.CFE",0.031433333,98.82,98.8,"TF1606.CFE",0.0295,100.235,100.2,19.33,20.4462243093995,19.3397187371002,18.2332131648008,17.1267075925014,16.020202020202,14.9136964479026,13.8071908756033,12.7006853033039,11.5941797310045,1,1,1,1,1,-2,1,-2,-1,2,-1,2,1,-2,1,-2,856500.000000008,41,-0.0301760742795726
"35",2016-03-09,"T1606.CFE",0.031033333,99.135,99.125,"TF1606.CFE",0.028833333,100.41,100.435,22,20.3245770881551,19.2425742302577,18.1605713723604,17.078568514463,15.9965656565657,14.9145627986683,13.8325599407709,12.7505570828736,11.6685542249762,1,1,1,1,-1,2,-1,2,-1,2,-1,2,-1,2,1,-2,797050.00000001,41,-0.0694103911266758
"36",2016-03-10,"T1606.CFE",0.0308,99.42,99.355,"TF1606.CFE",0.0286,100.57,100.535,22,20.4043776694819,19.3057832521114,18.2071888347409,17.1085944173705,16.01,14.9114055826295,13.8128111652591,12.7142167478886,11.6156223305181,1,1,1,1,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,784750.000000003,41,-0.0154319051502492
"37",2016-03-11,"T1606.CFE",0.0304,99.79,99.64,"TF1606.CFE",0.028233333,100.76,100.685,21.67,20.544986550917,19.4179823374302,18.2909781239434,17.1639739104565,16.0369696969697,14.9099654834829,13.782961269996,12.6559570565092,11.5289528430224,1,1,1,1,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,790900.00000001,41,0.00783689072953941
"38",2016-03-14,"T1606.CFE",0.0305,99.65,99.61,"TF1606.CFE",0.028233333,100.69,100.67,22.67,20.7448352887703,19.5830204059716,18.421205523173,17.2593906403744,16.0975757575758,14.9357608747771,13.7739459919785,12.6121311091799,11.4503162263812,1,1,1,1,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,790900.00000001,41,0
"39",2016-03-15,"T1606.CFE",0.030366667,99.71,99.7,"TF1606.CFE",0.028266667,100.685,100.665,21,20.9962457453445,19.7884216827457,18.580597620147,17.3727735575482,16.1649494949495,14.9571254323508,13.749301369752,12.5414773071533,11.3336532445545,1,1,1,1,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,749900.000000012,41,-0.051839676318115
"40",2016-03-16,"T1606.CFE",0.0301,99.985,99.935,"TF1606.CFE",0.027966667,100.8,100.775,21.33,21.1177918755727,19.887990371326,18.6581888670793,17.4283873628326,16.1985858585859,14.9687843543392,13.7389828500925,12.5091813458457,11.279379841599,1,1,1,1,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,743750.000000012,41,-0.00820109347913078
"41",2016-03-17,"T1606.CFE",0.0303,99.695,99.73,"TF1606.CFE",0.0283,100.63,100.65,20,21.2819106534849,20.0262309699117,18.7705512863384,17.5148716027652,16.2591919191919,15.0035122356187,13.7478325520454,12.4921528684722,11.2364731848989,1,1,1,1,1,-2,1,-2,-1,2,-1,2,1,-2,-1,2,725300.000000011,41,-0.0248067226890761
"42",2016-03-18,"T1606.CFE",0.0304,99.68,99.685,"TF1606.CFE",0.028266667,100.655,100.66,21.33,21.3794389381852,20.113695365255,18.8479517923249,17.5822082193948,16.3164646464646,15.0507210735345,13.7849775006044,12.5192339276743,11.2534903547441,1,1,1,1,1,-2,-1,2,-1,2,-1,2,1,-2,1,-2,698650.000000018,41,-0.0367434165172933
"43",2016-03-21,"T1606.CFE",0.0306,99.51,99.51,"TF1606.CFE",0.0287,100.54,100.5,19,21.5254724311167,20.2349881617213,18.944503892326,17.6540196229307,16.3635353535354,15.07305108414,13.7825668147447,12.4920825453494,11.201598275954,1,1,1,1,1,-2,1,-2,-1,2,-1,2,1,-2,1,-2,758100.000000016,41,0.0850926787375608
"44",2016-03-22,"T1606.CFE",0.030433333,99.625,99.62,"TF1606.CFE",0.028433333,100.63,100.605,20,21.5823065287125,20.2851894924939,18.9880724562754,17.6909554200569,16.3938383838384,15.0967213476199,13.7996043114013,12.5024872751828,11.2053702389643,1,1,1,1,1,-2,1,-2,-1,2,-1,2,1,-2,1,-2,717100.000000013,41,-0.0540825748582016
"45",2016-03-23,"T1606.CFE",0.0304,99.645,99.67,"TF1606.CFE",0.028366667,100.62,100.62,20.33,21.6431940946422,20.3359056719917,19.0286172493413,17.7213288266908,16.4140404040404,15.10675198139,13.7994635587395,12.4921751360891,11.1848867134386,1,1,1,1,1,-2,1,-2,-1,2,-1,2,1,-2,1,-2,725300.000000011,41,0.0114349463115302
"46",2016-03-24,"T1606.CFE",0.0302,99.855,99.86,"TF1606.CFE",0.028066667,100.72,100.74,21.33,21.7425382168113,20.4263986121034,19.1102590073955,17.7941194026877,16.4779797979798,15.1618401932719,13.845700588564,12.5295609838562,11.2134213791483,1,1,1,1,1,-2,-1,2,-1,2,-1,2,1,-2,1,-2,704800.000000018,41,-0.0282641665517617
"47",2016-03-25,"T1606.CFE",0.0302,99.815,99.825,"TF1606.CFE",0.028033333,100.775,100.765,21.67,21.8620281569758,20.5378847540955,19.2137413512152,17.8895979483349,16.5654545454545,15.2413111425742,13.9171677396939,12.5930243368136,11.2688809339333,1,1,1,1,1,-2,-1,2,-1,2,-1,2,1,-2,1,-2,669950.000000015,41,-0.0494466515323529
"48",2016-03-28,"T1606.CFE",0.0304,99.615,99.64,"TF1606.CFE",0.028133333,100.71,100.72,22.67,21.9915724129878,20.6577702188317,19.3239680246757,17.9901658305197,16.6563636363636,15.3225614422076,13.9887592480516,12.6549570538956,11.3211548597395,1,1,1,1,-1,2,-1,2,-1,2,-1,2,-1,2,1,-2,631000.000000015,41,-0.0581386670647044
"49",2016-03-29,"T1606.CFE",0.0302,99.805,99.8,"TF1606.CFE",0.0274,101,101,28,22.1657637319599,20.8136662333133,19.4615687346668,18.1094712360203,16.7573737373737,15.4052762387272,14.0531787400807,12.7010812414341,11.3489837427876,1,1,1,1,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,795000.000000017,41,0.259904912836765
"50",2016-03-30,"T1606.CFE",0.0302,99.8,99.795,"TF1606.CFE",0.0272,101.075,101.075,30,22.6880324410728,21.2466051388854,19.805177836698,18.3637505345106,16.9223232323232,15.4808959301358,14.0394686279484,12.598041325761,11.1566140235736,1,1,1,1,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,858550.000000018,41,0.0799371069182377
"51",2016-03-31,"T1606.CFE",0.0302,99.8,99.8,"TF1606.CFE",0.027433333,101.01,100.985,27.67,23.3572614582905,21.7939814472532,20.2307014362159,18.6674214251787,17.1041414141414,15.5408614031041,13.9775813920669,12.4143013810296,10.8510213699923,1,1,1,1,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,782700.000000017,41,-0.088346630947527
"52",2016-04-01,"T1606.CFE",0.030133333,99.87,99.875,"TF1606.CFE",0.027166667,101.055,101.085,29.67,23.8058155962368,22.1666091719251,20.5274027476134,18.8881963233016,17.2489898989899,15.6097834746782,13.9705770503664,12.3313706260547,10.692164201743,1,1,1,1,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,833950.000000011,41,0.0654784719560406
"53",2016-04-05,"T1606.CFE",0.0304,99.63,99.66,"TF1606.CFE",0.027733333,100.875,100.88,26.67,24.3863353067688,22.6424029952281,20.8984706836874,19.1545383721467,17.4106060606061,15.6666737490654,13.9227414375247,12.178809125984,10.4348768144433,1,1,1,1,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,754000.000000014,41,-0.0958690568978909
"54",2016-04-06,"T1606.CFE",0.0305,99.575,99.57,"TF1606.CFE",0.027733333,100.86,100.865,27.67,24.7103333824061,22.9199217539763,21.1295101255465,19.3390984971167,17.5486868686869,15.7582752402571,13.9678636118273,12.1774519833975,10.3870403549677,1,1,1,1,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,778600.000000015,41,0.0326259946949607
"55",2016-04-07,"T1606.CFE",0.030633333,99.475,99.46,"TF1606.CFE",0.027833333,100.85,100.84,28,25.1022391382417,23.2458460203479,21.3894529024542,19.5330597845604,17.6766666666667,15.8202735487729,13.9638804308792,12.1074873129854,10.2510941950917,1,1,1,1,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,803200.000000022,41,0.0315951708194275
"56",2016-04-08,"T1606.CFE",0.0303,99.68,99.735,"TF1606.CFE",0.027333333,100.975,101.035,29.67,25.4973793285809,23.5750294459306,21.6526795632803,19.7303296806301,17.8079797979798,15.8856299153295,13.9632800326793,12.040930150029,10.1185802673787,1,1,1,1,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,850350.000000014,41,0.0587026892430165
"57",2016-04-11,"T1606.CFE",0.0303,99.745,99.735,"TF1606.CFE",0.027266667,101.04,101.045,30.33,25.9871778084591,23.9768985078595,21.9666192072598,19.9563399066602,17.9460606060606,15.935781305461,13.9255020048614,11.9152227042617,9.90494340366213,1,1,1,1,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,858550.000000018,41,0.00964308814018233
"58",2016-04-12,"T1606.CFE",0.0303,99.75,99.715,"TF1606.CFE",0.027466667,101,100.97,28.33,26.4954365069125,24.3968046529117,22.2981727989108,20.19954094491,18.1009090909091,16.0022772369082,13.9036453829074,11.8050135289065,9.70638167490565,1,1,1,1,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,805250.000000014,41,-0.0620814163415093
"59",2016-04-13,"T1606.CFE",0.030533333,99.55,99.535,"TF1606.CFE",0.028066667,100.74,100.74,24.67,26.846109406898,24.6959961965876,22.5458829862773,20.3957697759669,18.2456565656566,16.0955433553462,13.9454301450359,11.7953169347255,9.64520372441515,1,1,1,1,1,-2,1,-2,-1,2,-1,2,1,-2,-1,2,690450.000000014,41,-0.142564420987269
"60",2016-04-14,"T1606.CFE",0.0309,99.265,99.255,"TF1606.CFE",0.0289,100.42,100.425,20,27.0024559159329,24.8410338561416,22.6796117963503,20.518189736559,18.3567676767677,16.1953456169764,14.0339235571851,11.8725014973938,9.71107943760248,1,1,1,1,1,-2,1,-2,1,-2,1,-2,1,-2,1,-2,833950.000000011,41,0.207835469621254
"61",2016-04-15,"T1606.CFE",0.0306,99.485,99.525,"TF1606.CFE",0.028266667,100.635,100.66,23.33,27.0153248445844,24.8675289869737,22.7197331293629,20.5719372717522,18.4241414141414,16.2763455565307,14.1285496989199,11.9807538413092,9.83295798369841,1,1,1,1,1,-2,1,-2,-1,2,-1,2,1,-2,1,-2,751950.000000016,41,-0.0983272378439886
"62",2016-04-18,"T1606.CFE",0.0306,99.505,99.5,"TF1606.CFE",0.028233333,100.71,100.67,23.67,27.1270767400256,24.9723782620899,22.8176797841542,20.6629813062185,18.5082828282828,16.3535843503471,14.1988858724114,12.0441873944758,9.88948891654006,1,1,1,1,1,-2,1,-2,-1,2,-1,2,1,-2,1,-2,733500.000000009,41,-0.0245362058647598
"63",2016-04-19,"T1606.CFE",0.0305,99.58,99.595,"TF1606.CFE",0.028066667,100.715,100.735,24.33,27.2467389280378,25.084018842493,22.9212987569482,20.7585786714034,18.5958585858586,16.4331385003138,14.270418414769,12.1076983292242,9.94497824367941,1,1,1,1,1,-2,1,-2,-1,2,-1,2,1,-2,1,-2,719150.000000011,41,-0.0195637355146536
"64",2016-04-20,"T1606.CFE",0.0308,99.295,99.315,"TF1606.CFE",0.028633333,100.535,100.52,21.67,27.3879774581401,25.212675012797,23.0373725674539,20.8620701221108,18.6867676767677,16.5114652314246,14.3361627860814,12.1608603407383,9.98555789539522,1,1,1,1,1,-2,1,-2,1,-2,-1,2,1,-2,1,-2,780650.000000013,41,0.0855176249739296
"65",2016-04-21,"T1606.CFE",0.0309,99.305,99.255,"TF1606.CFE",0.028733333,100.52,100.49,21.67,27.4455086374421,25.2718334982836,23.0981583591251,20.9244832199666,18.7508080808081,16.5771329416496,14.4034578024911,12.2297826633326,10.0561075241741,1,1,1,1,1,-2,1,-2,1,-2,-1,2,1,-2,1,-2,780650.000000013,41,0
"66",2016-04-22,"T1606.CFE",0.030733333,99.385,99.39,"TF1606.CFE",0.0284,100.58,100.615,23.33,27.4987965634758,25.3286428771523,23.1584891908288,20.9883355045053,18.8181818181818,16.6480281318583,14.4778744455348,12.3077207592113,10.1375670728878,1,1,1,1,1,-2,1,-2,-1,2,-1,2,1,-2,1,-2,733500.000000015,41,-0.0603983859604139
"67",2016-04-25,"T1606.CFE",0.0311,99.05,99.075,"TF1606.CFE",0.029,100.375,100.375,21,27.5973193163349,25.4227369619986,23.2481546076624,21.0735722533261,18.8989898989899,16.7244075446537,14.5498251903174,12.3752428359812,10.2006604816449,1,1,1,1,1,-2,1,-2,1,-2,1,-2,1,-2,1,-2,801150.000000012,41,0.0922290388547993
"68",2016-04-26,"T1606.CFE",0.030766667,99.345,99.365,"TF1606.CFE",0.028466667,100.585,100.585,23,27.6286441685947,25.4622154496783,23.295786730762,21.1293580118456,18.9629292929293,16.7965005740129,14.6300718550966,12.4636431361802,10.2972144172639,1,1,1,1,1,-2,1,-2,1,-2,-1,2,1,-2,1,-2,747850.000000014,41,-0.0665293640391903
"69",2016-04-27,"T1606.CFE",0.0308,99.345,99.35,"TF1606.CFE",0.028633333,100.54,100.53,21.67,27.7158774241589,25.5453171590283,23.3747568938977,21.204196628767,19.0336363636364,16.8630760985057,14.6925158333751,12.5219555682444,10.3513953031138,1,1,1,1,1,-2,1,-2,1,-2,-1,2,1,-2,1,-2,786800.000000007,41,0.0520826368924157
"70",2016-04-28,"T1606.CFE",0.0305,99.61,99.605,"TF1606.CFE",0.028233333,100.67,100.68,22.67,27.7569500542769,25.5937983992935,23.4306467443101,21.2674950893268,19.1043434343434,16.9411917793601,14.7780401243767,12.6148884693934,10.45173681441,1,1,1,1,1,-2,1,-2,1,-2,-1,2,1,-2,1,-2,768350.000000007,41,-0.0234494153533306
"71",2016-04-29,"T1606.CFE",0.0306,99.515,99.51,"TF1606.CFE",0.028433333,100.6,100.6,21.67,27.8232708958748,25.6629077173606,23.5025445388465,21.3421813603323,19.1818181818182,17.021455003304,14.8610918247899,12.7007286462757,10.5403654677616,1,1,1,1,1,-2,1,-2,1,-2,-1,2,1,-2,1,-2,795000.000000017,41,0.0346847139975408
"72",2016-05-03,"T1606.CFE",0.0303,99.75,99.775,"TF1606.CFE",0.027833333,100.83,100.845,24.67,27.8659083087613,25.7108958780356,23.5558834473099,21.4008710165843,19.2458585858586,17.0908461551329,14.9358337244072,12.7808212936816,10.6258088629559,1,1,1,1,1,-2,1,-2,-1,2,-1,2,1,-2,1,-2,702750.000000014,41,-0.116037735849058
"73",2016-05-04,"T1606.CFE",0.0302,99.845,99.84,"TF1606.CFE",0.0277,100.88,100.885,25,27.9882890123437,25.8271005976416,23.6659121829395,21.5047237682374,19.3435353535354,17.1823469388333,15.0211585241312,12.8599701094291,10.698781694727,1,1,1,1,1,-2,1,-2,-1,2,-1,2,1,-2,1,-2,696600.000000008,41,-0.0087513340448323
"74",2016-05-05,"T1609.CFE",0.031933333,98.405,98.4,"TF1609.CFE",0.03,99.97,99.98,19.33,28.128009872886,25.9537851824423,23.7795604919986,21.6053358015548,19.4311111111111,17.2568864206674,15.0826617302236,12.9084370397799,10.7342123493362,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,-2,848300.00000001,41,0.217772035601493
