"","date_id","T_name","T_irret","TF_name","TF_irret","FutYHret","X10_5","quan90","quan80","quan70","quan60","quan50","quan40","quan30","quan20","quan10"
"531",2017-10-24,"T1712.CFE",0.0375,"TF1712.CFE",0.036733333,7.67,1.14,13.364,12,11.099,10.67,9.67,9,8.33,7.67,6.33
"532",2017-10-25,"T1712.CFE",0.0381,"TF1712.CFE",0.0374,7,1.96,13.364,12,11,10.67,9.67,8.868,8.231,7.67,6.33
"533",2017-10-26,"T1712.CFE",0.038033333,"TF1712.CFE",0.0374,6.33,2.54,13.364,11.736,11,10.466,9.5,8.67,7.901,7.602,6.33
"534",2017-10-27,"T1712.CFE",0.038433333,"TF1712.CFE",0.037933333,5,1.39,13.364,11.67,11,10.33,9.33,8.67,7.67,7.33,6.33
"535",2017-10-30,"T1712.CFE",0.039733333,"TF1712.CFE",0.0393,4.33,-0.31,13.364,11.67,11,10.132,9.33,8.67,7.67,7.264,6.33
"536",2017-10-31,"T1712.CFE",0.039333333,"TF1712.CFE",0.038733333,6,1.22,12.77,11.67,11,10,9.33,8.67,7.67,7,6.33
"537",2017-11-01,"T1712.CFE",0.038933333,"TF1712.CFE",0.0384,5.33,1.82,12.77,11.67,11,10,9.33,8.534,7.67,7,6.297
"538",2017-11-02,"T1712.CFE",0.039133333,"TF1712.CFE",0.038666667,4.67,-1,12.77,11.67,11,10,9.33,8.33,7.67,6.934,6
"539",2017-11-03,"T1712.CFE",0.039133333,"TF1712.CFE",0.038733333,4,-0.96,12.77,11.67,11,10,9.33,8.33,7.67,6.67,6
"540",2017-11-06,"T1712.CFE",0.038933333,"TF1712.CFE",0.038666667,2.67,-2.55,12.77,11.67,11,10,9.165,8.33,7.67,6.67,5.933
"541",2017-11-07,"T1712.CFE",0.039333333,"TF1712.CFE",0.039033333,3,-2.77,12.77,11.67,11,10,9,8.33,7.67,6.602,5.33
"542",2017-11-08,"T1712.CFE",0.039133333,"TF1712.CFE",0.038733333,4,-3.67,12.77,11.67,11,10,9,8.198,7.67,6.33,5.33
"543",2017-11-09,"T1712.CFE",0.039233333,"TF1712.CFE",0.038833333,4,-0.98,12.77,11.67,10.769,9.802,8.835,7.868,7.568,6.33,5.297
"544",2017-11-10,"T1803.CFE",0.039333333,"TF1803.CFE",0.0384,9.33,-1.17,12.77,11.67,10.769,9.67,8.835,7.868,7.568,6.33,5.297
"545",2017-11-13,"T1803.CFE",0.040066667,"TF1803.CFE",0.039033333,10.33,2.16,12.77,11.67,10.67,9.67,8.835,7.868,7.568,6.33,5.297
"546",2017-11-14,"T1803.CFE",0.04,"TF1803.CFE",0.038833333,11.67,3.15,12.77,11.67,10.67,9.67,8.835,7.868,7.568,6.33,5.297
"547",2017-11-15,"T1803.CFE",0.0397,"TF1803.CFE",0.0383,14,6.29,13.67,11.67,10.67,9.67,8.835,7.868,7.568,6.33,5.297
"548",2017-11-16,"T1803.CFE",0.039366667,"TF1803.CFE",0.038033333,13.33,5.63,13.67,11.67,10.67,9.67,8.835,7.868,7.568,6.33,5.297
"549",2017-11-17,"T1803.CFE",0.039366667,"TF1803.CFE",0.0382,11.67,5.48,13.67,11.67,10.67,9.67,8.835,7.868,7.568,6.33,5.297
"550",2017-11-20,"T1803.CFE",0.039566667,"TF1803.CFE",0.038333333,12.33,6.66,13.67,11.67,10.67,9.67,8.835,7.868,7.568,6.33,5.297
"551",2017-11-21,"T1803.CFE",0.0396,"TF1803.CFE",0.0384,12,5.93,13.67,11.67,10.67,9.67,8.835,7.868,7.568,6.33,5.297
"552",2017-11-22,"T1803.CFE",0.040166667,"TF1803.CFE",0.038933333,12.33,8.29,13.364,11.67,10.67,9.67,8.835,7.868,7.568,6.33,5.297
"553",2017-11-23,"T1803.CFE",0.040166667,"TF1803.CFE",0.038966667,12,7.15,12.43,11.67,10.67,9.67,8.835,7.868,7.568,6.33,5.297
"554",2017-11-24,"T1803.CFE",0.0397,"TF1803.CFE",0.038533333,11.67,6.53,12.33,11.67,10.67,9.67,8.835,7.868,7.568,6.33,5.297
"555",2017-11-27,"T1803.CFE",0.039766667,"TF1803.CFE",0.0386,11.67,7.38,12.33,11.67,10.67,9.67,8.835,7.868,7.568,6.33,5.297
"556",2017-11-28,"T1803.CFE",0.0399,"TF1803.CFE",0.038633333,12.67,7.41,12.33,11.67,10.67,9.67,8.835,7.868,7.568,6.33,5.297
"557",2017-11-29,"T1803.CFE",0.0393,"TF1803.CFE",0.038033333,12.67,7.43,12.33,11.67,10.67,9.67,8.835,7.868,7.568,6.33,5.297
"558",2017-11-30,"T1803.CFE",0.038966667,"TF1803.CFE",0.037733333,12.33,4.33,12.33,11.67,10.67,9.67,8.835,7.868,7.568,6.33,5.297
"559",2017-12-01,"T1803.CFE",0.038966667,"TF1803.CFE",0.037766667,12,7.53,12.033,11.67,10.67,9.67,8.835,7.868,7.568,6.33,5.297
"560",2017-12-04,"T1803.CFE",0.038966667,"TF1803.CFE",0.0378,11.67,8.6,12,11.67,10.67,9.67,8.835,7.868,7.568,6.33,5.297
"561",2017-12-05,"T1803.CFE",0.039133333,"TF1803.CFE",0.037866667,12.67,7.7,12,11.67,10.67,9.67,8.835,7.868,7.568,6.33,5.297
"562",2017-12-06,"T1803.CFE",0.038966667,"TF1803.CFE",0.0377,12.67,9.56,12,11.67,10.67,9.67,8.835,7.868,7.568,6.33,5.297
"563",2017-12-07,"T1803.CFE",0.039166667,"TF1803.CFE",0.037966667,12,7.61,12,11.67,10.67,9.67,8.835,7.868,7.568,6.33,5.297
"564",2017-12-08,"T1803.CFE",0.039366667,"TF1803.CFE",0.0382,11.67,6.92,12,11.67,10.769,9.802,8.835,7.868,7.568,6.33,5.297
"565",2017-12-11,"T1803.CFE",0.0396,"TF1803.CFE",0.038433333,11.67,3.89,12,11.67,11,10,8.835,7.868,7.568,6.33,5.297
"566",2017-12-12,"T1803.CFE",0.039766667,"TF1803.CFE",0.038633333,11.33,4.54,12,11.67,11,10.132,9,8.198,7.568,6.33,5.297
"567",2017-12-13,"T1803.CFE",0.039766667,"TF1803.CFE",0.0387,10.67,2.16,12,11.67,11,10.33,9.165,8.198,7.568,6.33,5.297
"568",2017-12-14,"T1803.CFE",0.0395,"TF1803.CFE",0.0384,11,1.91,12,11.67,11,10.466,9.165,8.198,7.568,6.33,5.297
"569",2017-12-15,"T1803.CFE",0.039166667,"TF1803.CFE",0.038033333,11.33,3.7,12,11.67,11,10.67,9.33,8.198,7.568,6.33,5.297
"570",2017-12-18,"T1803.CFE",0.0392,"TF1803.CFE",0.0381,11,6.17,12,11.67,11,10.67,9.5,8.198,7.568,6.33,5.297
"571",2017-12-19,"T1803.CFE",0.039166667,"TF1803.CFE",0.0381,10.67,6.16,12,11.67,11,10.67,9.67,8.198,7.568,6.33,5.297
"572",2017-12-20,"T1803.CFE",0.039166667,"TF1803.CFE",0.038033333,11.33,4.88,12,11.67,11.099,10.67,9.67,8.198,7.568,6.33,5.297
"573",2017-12-21,"T1803.CFE",0.039166667,"TF1803.CFE",0.038033333,11.33,5.39,12,11.67,11.33,10.67,9.67,8.33,7.568,6.33,5.297
"574",2017-12-22,"T1803.CFE",0.038766667,"TF1803.CFE",0.037633333,11.33,6.07,12,11.67,11.33,10.67,9.835,8.33,7.67,6.33,5.297
"575",2017-12-25,"T1803.CFE",0.038866667,"TF1803.CFE",0.0377,11.67,6.58,12,11.67,11.33,10.67,10,8.534,7.67,6.33,5.297
"576",2017-12-26,"T1803.CFE",0.038966667,"TF1803.CFE",0.037833333,11.33,4.76,12,11.67,11.33,10.802,10.165,8.868,7.67,6.602,5.297
"577",2017-12-27,"T1803.CFE",0.039,"TF1803.CFE",0.0379,11,7.18,12,11.67,11.33,11,10.33,9,7.67,6.67,5.297
"578",2017-12-28,"T1803.CFE",0.038833333,"TF1803.CFE",0.037733333,11,3.39,12,11.67,11.33,11,10.5,9.198,7.67,6.934,5.297
"579",2017-12-29,"T1803.CFE",0.038766667,"TF1803.CFE",0.037666667,11,4.03,12,11.67,11.33,11,10.67,9.33,7.67,7,5.297
"580",2018-01-02,"T1803.CFE",0.039266667,"TF1803.CFE",0.038133333,11.33,6.79,12,11.67,11.33,11,10.67,9.534,7.67,7,5.297
"581",2018-01-03,"T1803.CFE",0.0395,"TF1803.CFE",0.038333333,11.67,8.51,12,11.67,11.33,11,10.67,9.67,7.67,7.264,5.297
"582",2018-01-04,"T1803.CFE",0.0397,"TF1803.CFE",0.038433333,12.67,5.67,12.033,11.67,11.432,11,10.67,9.67,8.132,7.33,5.33
"583",2018-01-05,"T1803.CFE",0.039666667,"TF1803.CFE",0.0384,12.67,8.22,12.33,11.67,11.67,11,10.67,9.67,8.132,7.33,5.33
"584",2018-01-08,"T1803.CFE",0.039466667,"TF1803.CFE",0.0381,13.67,6.84,12.33,11.67,11.67,11,10.67,9.67,8.132,7.33,5.33
"585",2018-01-09,"T1803.CFE",0.039466667,"TF1803.CFE",0.0381,13.67,6.09,12.364,11.67,11.67,11,10.67,9.67,8.132,7.33,5.33
"586",2018-01-10,"T1803.CFE",0.0398,"TF1803.CFE",0.038433333,13.67,8.94,12.67,11.67,11.67,11.132,10.67,9.67,8.132,7.33,5.33
"587",2018-01-11,"T1803.CFE",0.0402,"TF1803.CFE",0.038866667,13.33,8.8,12.67,11.67,11.67,11.33,10.67,9.67,8.132,7.33,5.33
"588",2018-01-12,"T1803.CFE",0.039966667,"TF1803.CFE",0.038666667,13,8.05,12.67,11.736,11.67,11.33,10.835,9.868,8.132,7.33,5.33
"589",2018-01-15,"T1803.CFE",0.0403,"TF1803.CFE",0.039033333,12.67,8.92,12.67,12,11.67,11.33,11,10,8.132,7.33,5.33
"590",2018-01-16,"T1803.CFE",0.0404,"TF1803.CFE",0.039033333,13.67,8.93,12.67,12,11.67,11.33,11,10.198,8.132,7.33,5.33
"591",2018-01-17,"T1803.CFE",0.040633333,"TF1803.CFE",0.039333333,13,8.42,12.67,12,11.67,11.33,11,10.198,8.132,7.33,5.33
"592",2018-01-18,"T1803.CFE",0.041,"TF1803.CFE",0.0397,13,8.49,12.703,12.066,11.67,11.33,11,10.198,8.132,7.33,5.33
"593",2018-01-19,"T1803.CFE",0.041033333,"TF1803.CFE",0.0399,11.33,8.07,12.703,12.066,11.67,11.33,11,10.198,8.132,7.33,5.33
"594",2018-01-22,"T1803.CFE",0.040666667,"TF1803.CFE",0.039533333,11.33,10.01,12.703,12.066,11.67,11.33,11,10.198,8.132,7.33,5.33
"595",2018-01-23,"T1803.CFE",0.0407,"TF1803.CFE",0.039433333,12.67,9.83,12.703,12.33,11.67,11.33,11,10.198,8.132,7.33,5.33
"596",2018-01-24,"T1803.CFE",0.0407,"TF1803.CFE",0.039333333,13.67,9.41,13,12.33,11.67,11.33,11,10.198,8.132,7.33,5.33
"597",2018-01-25,"T1803.CFE",0.0406,"TF1803.CFE",0.039233333,13.67,9.35,13,12.398,11.67,11.33,11,10.198,8.132,7.33,5.33
"598",2018-01-26,"T1803.CFE",0.040466667,"TF1803.CFE",0.039066667,14,10.54,13.033,12.67,11.67,11.33,11,10.198,8.132,7.33,5.33
"599",2018-01-29,"T1803.CFE",0.040466667,"TF1803.CFE",0.039033333,14.33,10.73,13.33,12.67,11.67,11.33,11,10.198,8.132,7.33,5.33
"600",2018-01-30,"T1803.CFE",0.0406,"TF1803.CFE",0.039233333,13.67,8.43,13.364,12.67,11.769,11.33,11,10.198,8.132,7.33,5.33
"601",2018-01-31,"T1803.CFE",0.040466667,"TF1803.CFE",0.039233333,12.33,8.61,13.364,12.67,12,11.466,11,10.198,8.132,7.33,5.33
"602",2018-02-01,"T1803.CFE",0.040166667,"TF1803.CFE",0.038933333,12.33,7.61,13.364,12.67,12,11.67,11.165,10.198,8.132,7.33,5.33
"603",2018-02-02,"T1803.CFE",0.040333333,"TF1803.CFE",0.039033333,13,7.4,13.364,12.67,12,11.67,11.33,10.198,8.132,7.33,5.33
"604",2018-02-05,"T1803.CFE",0.0407,"TF1803.CFE",0.039333333,13.67,7.34,13.67,12.67,12.099,11.67,11.33,10.198,8.132,7.33,5.33
"605",2018-02-06,"T1803.CFE",0.040166667,"TF1803.CFE",0.038933333,12.33,6.48,13.67,12.67,12.33,11.67,11.33,10.534,8.132,7.33,5.33
"606",2018-02-07,"T1803.CFE",0.040266667,"TF1803.CFE",0.039,12.67,5.39,13.67,12.67,12.33,11.67,11.33,10.67,8.132,7.33,5.33
"607",2018-02-08,"T1803.CFE",0.040466667,"TF1803.CFE",0.039166667,13,5.46,13.67,12.67,12.33,11.67,11.33,10.868,8.132,7.33,5.33
"608",2018-02-09,"T1803.CFE",0.0404,"TF1803.CFE",0.039,14,6.38,13.67,12.67,12.33,11.67,11.33,11,8.33,7.33,5.33
"609",2018-02-12,"T1806.CFE",0.040166667,"TF1806.CFE",0.038933333,12.33,6.63,13.67,12.67,12.33,11.67,11.33,11,8.33,7.602,5.33
"610",2018-02-13,"T1806.CFE",0.040166667,"TF1806.CFE",0.038833333,13.33,5.74,13.67,12.736,12.33,11.802,11.33,11,8.799,7.67,5.33
"611",2018-02-14,"T1806.CFE",0.0403,"TF1806.CFE",0.0389,14,7.65,13.67,13,12.432,12,11.5,11,9,7.67,5.33
"612",2018-02-22,"T1806.CFE",0.040666667,"TF1806.CFE",0.039333333,13.33,6.46,13.67,13,12.67,12,11.67,11.198,9.231,7.67,5.33
"613",2018-02-23,"T1806.CFE",0.040566667,"TF1806.CFE",0.0392,13.67,6.53,13.67,13,12.67,12,11.67,11.33,9.33,7.67,5.33
"614",2018-02-26,"T1806.CFE",0.039866667,"TF1806.CFE",0.0386,12.67,6.04,13.67,13,12.67,12.132,11.67,11.33,10.03,7.67,5.33
"615",2018-02-27,"T1806.CFE",0.039366667,"TF1806.CFE",0.038033333,13.33,8.9,13.67,13,12.67,12.33,11.67,11.33,10.568,7.67,5.33
"616",2018-02-28,"T1806.CFE",0.039333333,"TF1806.CFE",0.038033333,13,12.16,13.67,13,12.67,12.33,11.67,11.33,10.67,7.67,5.33
"617",2018-03-01,"T1806.CFE",0.039366667,"TF1806.CFE",0.038,13.67,12.22,13.67,13.066,12.67,12.33,11.67,11.33,10.901,7.67,5.33
"618",2018-03-02,"T1806.CFE",0.039366667,"TF1806.CFE",0.038033333,13.33,12.7,13.67,13.33,12.67,12.33,11.67,11.33,11,7.67,5.33
"619",2018-03-05,"T1806.CFE",0.039466667,"TF1806.CFE",0.038166667,13,12,13.67,13.33,12.67,12.33,11.67,11.33,11,7.67,5.33
"620",2018-03-06,"T1806.CFE",0.039,"TF1806.CFE",0.0378,12,8.13,13.67,13.33,12.67,12.33,11.835,11.33,11,7.67,5.33
"621",2018-03-07,"T1806.CFE",0.038966667,"TF1806.CFE",0.0378,11.67,8.49,13.67,13.33,12.67,12.33,11.835,11.534,11,7.67,5.33
"622",2018-03-08,"T1806.CFE",0.039033333,"TF1806.CFE",0.037866667,11.67,11.09,13.67,13.33,12.67,12.33,11.835,11.67,11.231,8.198,5.33
"623",2018-03-09,"T1806.CFE",0.038966667,"TF1806.CFE",0.037766667,12,13,13.67,13.33,12.67,12.33,12,11.67,11.33,9.13,5.33
"624",2018-03-12,"T1806.CFE",0.038933333,"TF1806.CFE",0.037666667,12.67,14.71,13.67,13.33,12.67,12.33,12,11.67,11.33,10.13,5.33
"625",2018-03-13,"T1806.CFE",0.0393,"TF1806.CFE",0.037966667,13.33,15.08,13.67,13.33,12.67,12.466,12,11.67,11.33,10.602,5.33
"626",2018-03-14,"T1806.CFE",0.0393,"TF1806.CFE",0.038033333,12.67,14.68,13.67,13.33,12.67,12.67,12,11.67,11.33,10.67,5.933
"627",2018-03-15,"T1806.CFE",0.039166667,"TF1806.CFE",0.0379,12.67,14.76,13.67,13.33,12.67,12.67,12,11.67,11.33,10.934,6.297
"628",2018-03-16,"T1806.CFE",0.039166667,"TF1806.CFE",0.0379,12.67,12.22,13.67,13.33,12.67,12.67,12.165,11.67,11.33,11,6.297
"629",2018-03-19,"T1806.CFE",0.039066667,"TF1806.CFE",0.037866667,12,11.17,13.67,13.33,12.67,12.67,12.165,11.67,11.33,11,6.297
"630",2018-03-20,"T1806.CFE",0.0387,"TF1806.CFE",0.0376,11,11.54,13.67,13.33,12.67,12.67,12.165,11.67,11.33,11,6.297
"631",2018-03-21,"T1806.CFE",0.038633333,"TF1806.CFE",0.037466667,11.67,10.1,13.67,13.33,12.67,12.67,12.165,11.67,11.33,11,6.297
"632",2018-03-22,"T1806.CFE",0.0384,"TF1806.CFE",0.037266667,11.33,8.44,13.67,13.33,12.67,12.67,12.165,11.67,11.33,11,6.297
"633",2018-03-23,"T1806.CFE",0.037633333,"TF1806.CFE",0.036666667,9.67,8.52,13.67,13.33,12.67,12.67,12.165,11.67,11.33,11,8.997
"634",2018-03-26,"T1806.CFE",0.0378,"TF1806.CFE",0.036766667,10.33,10.35,13.67,13.33,12.67,12.67,12.165,11.67,11.33,11,9.636
"635",2018-03-27,"T1806.CFE",0.0379,"TF1806.CFE",0.036866667,10.33,9.23,13.67,13.33,12.67,12.67,12.165,11.67,11.33,11,10.264
"636",2018-03-28,"T1806.CFE",0.0379,"TF1806.CFE",0.036766667,11.33,10.63,13.67,13.33,12.67,12.67,12.165,11.67,11.33,11.264,10.33
"637",2018-03-29,"T1806.CFE",0.0381,"TF1806.CFE",0.036966667,11.33,8.46,13.67,13.33,12.67,12.67,12.165,11.67,11.33,11.33,10.33
"638",2018-03-30,"T1806.CFE",0.037933333,"TF1806.CFE",0.0368,11.33,7.89,13.67,13.33,12.67,12.67,12.165,11.67,11.33,11.33,10.636
"639",2018-04-02,"T1806.CFE",0.038033333,"TF1806.CFE",0.036866667,11.67,8.96,13.67,13.33,12.67,12.67,12.165,11.67,11.568,11.33,10.67
"640",2018-04-03,"T1806.CFE",0.0383,"TF1806.CFE",0.037166667,11.33,9.72,13.67,13.33,12.67,12.67,12.165,11.67,11.568,11.33,10.967
"641",2018-04-04,"T1806.CFE",0.038133333,"TF1806.CFE",0.037066667,10.67,9,13.67,13.33,12.67,12.67,12.165,11.67,11.568,11.33,10.967
"642",2018-04-09,"T1806.CFE",0.0378,"TF1806.CFE",0.036766667,10.33,8.58,13.67,13.33,12.67,12.67,12.165,11.67,11.568,11.33,10.967
"643",2018-04-10,"T1806.CFE",0.038266667,"TF1806.CFE",0.037166667,11,10.68,13.67,13.33,12.67,12.67,12.165,11.67,11.568,11.33,11
"644",2018-04-11,"T1806.CFE",0.038,"TF1806.CFE",0.037,10,8.58,13.67,13.33,12.67,12.67,12.165,11.67,11.568,11.33,11
"645",2018-04-12,"T1806.CFE",0.0379,"TF1806.CFE",0.036866667,10.33,14.34,13.67,13.33,12.67,12.67,12.165,11.67,11.568,11.33,11
"646",2018-04-13,"T1806.CFE",0.037833333,"TF1806.CFE",0.036766667,10.67,18.41,13.67,13.33,12.67,12.67,12.165,11.67,11.33,11.33,10.967
"647",2018-04-16,"T1806.CFE",0.0372,"TF1806.CFE",0.036066667,11.33,16.71,13.67,13.33,12.67,12.67,12,11.67,11.33,11.33,10.967
"648",2018-04-17,"T1806.CFE",0.037133333,"TF1806.CFE",0.035766667,13.67,25.1,13.67,13.33,12.67,12.67,12,11.67,11.33,11.33,10.967
"649",2018-04-18,"T1806.CFE",0.035666667,"TF1806.CFE",0.034166667,15,29.79,13.67,13.33,12.67,12.67,12.165,11.67,11.33,11.33,10.967
"650",2018-04-19,"T1806.CFE",0.036166667,"TF1806.CFE",0.034566667,16,32,13.67,13.33,12.769,12.67,12.165,11.67,11.33,11.33,10.967
"651",2018-04-20,"T1806.CFE",0.0361,"TF1806.CFE",0.0345,16,34.78,13.67,13.33,13,12.67,12.33,11.67,11.33,11.33,10.967
"652",2018-04-23,"T1806.CFE",0.0365,"TF1806.CFE",0.0349,16,31.56,13.67,13.33,13,12.67,12.33,11.67,11.33,11.33,10.967
"653",2018-04-24,"T1806.CFE",0.0363,"TF1806.CFE",0.0346,17,31,13.67,13.398,13,12.67,12.33,11.67,11.33,11.33,10.967
"654",2018-04-25,"T1806.CFE",0.0367,"TF1806.CFE",0.034733333,19.67,36.81,13.703,13.67,13,12.67,12.33,11.67,11.33,11.33,10.967
"655",2018-04-26,"T1806.CFE",0.0368,"TF1806.CFE",0.034733333,20.67,34.69,14,13.67,13,12.67,12.33,11.67,11.33,11.33,10.967
"656",2018-04-27,"T1806.CFE",0.036866667,"TF1806.CFE",0.0351,17.67,33.64,14,13.67,13,12.67,12.33,11.67,11.33,11.33,10.967
"657",2018-05-02,"T1806.CFE",0.037033333,"TF1806.CFE",0.035466667,15.67,40.46,14.033,13.67,13.099,12.67,12.33,11.67,11.33,11.33,10.967
"658",2018-05-03,"T1806.CFE",0.0368,"TF1806.CFE",0.0349,19,38.75,14.397,13.67,13.33,12.67,12.5,11.67,11.33,11.33,10.967
"659",2018-05-04,"T1806.CFE",0.0367,"TF1806.CFE",0.0347,20,38.57,15.067,13.67,13.33,12.67,12.67,11.67,11.33,11.33,10.967
"660",2018-05-07,"T1806.CFE",0.037,"TF1806.CFE",0.034766667,22.33,36.22,15.703,13.67,13.33,12.802,12.67,11.868,11.33,11.33,10.967
"661",2018-05-08,"T1806.CFE",0.0375,"TF1806.CFE",0.035,25,36.56,16,13.67,13.33,13,12.67,11.868,11.33,11.33,10.967
"662",2018-05-09,"T1806.CFE",0.037666667,"TF1806.CFE",0.0351,25.67,33.03,16,13.67,13.33,13,12.67,11.868,11.33,11.33,10.967
"663",2018-05-10,"T1806.CFE",0.0375,"TF1806.CFE",0.035,25,30.84,16.1,13.67,13.432,13,12.67,11.868,11.33,11.33,10.967
"664",2018-05-11,"T1806.CFE",0.037433333,"TF1806.CFE",0.0349,25.33,30.51,17.067,13.736,13.67,13,12.67,12,11.33,11.33,10.967
"665",2018-05-14,"T1806.CFE",0.0374,"TF1806.CFE",0.035,24,29.66,17.803,14,13.67,13,12.67,12,11.33,11.33,10.967
"666",2018-05-15,"T1806.CFE",0.037533333,"TF1806.CFE",0.0352,23.33,29.61,19.067,14,13.67,13,12.67,12.198,11.33,11.33,10.967
"667",2018-05-16,"T1806.CFE",0.037466667,"TF1806.CFE",0.0352,22.67,27.19,19.703,14.066,13.67,13.132,12.67,12.33,11.568,11.33,11
"668",2018-05-17,"T1809.CFE",0.037666667,"TF1809.CFE",0.0356,20.67,25.61,20.067,14.464,13.67,13.33,12.67,12.33,11.67,11.33,11
"669",2018-05-18,"T1809.CFE",0.037566667,"TF1809.CFE",0.035766667,18,23.6,20.067,15.134,13.67,13.33,12.67,12.33,11.67,11.33,11
"670",2018-05-21,"T1809.CFE",0.037266667,"TF1809.CFE",0.0356,16.67,23.81,20.067,15.736,13.67,13.33,12.835,12.534,11.67,11.33,11
"671",2018-05-22,"T1809.CFE",0.036866667,"TF1809.CFE",0.035366667,15,23.52,20.067,15.736,13.67,13.33,13,12.67,11.67,11.33,11
"672",2018-05-23,"T1809.CFE",0.036766667,"TF1809.CFE",0.035133333,16.33,23.74,20.067,16,13.67,13.33,13,12.67,11.67,11.33,11
"673",2018-05-24,"T1809.CFE",0.036766667,"TF1809.CFE",0.0352,15.67,16.05,20.067,16,13.67,13.466,13,12.67,11.901,11.33,11
"674",2018-05-25,"T1809.CFE",0.0363,"TF1809.CFE",0.0347,16,20.17,20.067,16,13.769,13.67,13,12.67,12,11.33,11
"675",2018-05-28,"T1809.CFE",0.036366667,"TF1809.CFE",0.0348,15.67,19.02,20.067,16,14,13.67,13,12.67,12,11.33,11
"676",2018-05-29,"T1809.CFE",0.036266667,"TF1809.CFE",0.0348,14.67,18.02,20.067,16,14,13.67,13,12.67,12.231,11.33,11
"677",2018-05-30,"T1809.CFE",0.036066667,"TF1809.CFE",0.0347,13.67,15.5,20.067,16,14,13.67,13.165,12.67,12.33,11.33,11
"678",2018-05-31,"T1809.CFE",0.036466667,"TF1809.CFE",0.034966667,15,18.43,20.067,16,14.099,13.67,13.33,12.67,12.33,11.602,11
"679",2018-06-01,"T1809.CFE",0.036466667,"TF1809.CFE",0.035,14.67,14.76,20.067,16,14.432,13.67,13.33,12.67,12.33,11.67,11.297
"680",2018-06-04,"T1809.CFE",0.0368,"TF1809.CFE",0.035366667,14.33,19.15,20.067,16,14.432,13.67,13.33,12.868,12.568,11.67,11.297
"681",2018-06-05,"T1809.CFE",0.036966667,"TF1809.CFE",0.035466667,15,18.78,20.067,16,14.67,13.67,13.33,13,12.67,11.67,11.297
"682",2018-06-06,"T1809.CFE",0.036966667,"TF1809.CFE",0.035566667,14,14.9,20.067,16,14.67,13.67,13.33,13,12.67,11.67,11.297
"683",2018-06-07,"T1809.CFE",0.037033333,"TF1809.CFE",0.0357,13.33,13.6,20.067,16,14.67,13.67,13.33,13,12.67,11.67,11.297
"684",2018-06-08,"T1809.CFE",0.036733333,"TF1809.CFE",0.035466667,12.67,18.1,20.067,16,14.67,13.67,13.33,13,12.67,11.67,11.297
"685",2018-06-11,"T1809.CFE",0.036666667,"TF1809.CFE",0.035366667,13,18.41,20.067,16,14.67,13.67,13.33,13,12.67,11.67,11.297
"686",2018-06-12,"T1809.CFE",0.037066667,"TF1809.CFE",0.0357,13.67,16.37,20.067,16,14.67,13.67,13.33,13,12.67,11.67,11.297
"687",2018-06-13,"T1809.CFE",0.036866667,"TF1809.CFE",0.0354,14.67,14.9,20.067,16,14.67,13.67,13.33,13,12.67,11.67,11.297
"688",2018-06-14,"T1809.CFE",0.036366667,"TF1809.CFE",0.035033333,13.33,14.55,20.067,16,14.67,13.67,13.33,13,12.67,11.67,11.297
"689",2018-06-15,"T1809.CFE",0.0362,"TF1809.CFE",0.0349,13,14.36,20.067,16,14.67,13.67,13.33,13,12.67,11.67,11.297
"690",2018-06-19,"T1809.CFE",0.035666667,"TF1809.CFE",0.034333333,13.33,13.31,20.067,16,14.67,13.67,13.33,13,12.67,11.67,11.297
"691",2018-06-20,"T1809.CFE",0.036166667,"TF1809.CFE",0.034733333,14.33,15.76,20.067,16,14.67,13.67,13.33,13,12.67,11.67,11.297
"692",2018-06-21,"T1809.CFE",0.035766667,"TF1809.CFE",0.034333333,14.33,12.94,20.067,16,14.67,13.802,13.33,13,12.67,11.67,11.297
"693",2018-06-22,"T1809.CFE",0.035566667,"TF1809.CFE",0.034133333,14.33,14.62,20.067,16,14.67,14,13.5,13,12.67,11.67,11.297
"694",2018-06-25,"T1809.CFE",0.035866667,"TF1809.CFE",0.034166667,17,16.39,20.067,16,14.769,14,13.67,13,12.67,11.934,11.297
"695",2018-06-26,"T1809.CFE",0.035866667,"TF1809.CFE",0.034266667,16,14.11,20.067,16,15,14,13.67,13.198,12.67,11.934,11.297
"696",2018-06-27,"T1809.CFE",0.035533333,"TF1809.CFE",0.034,15.33,14.26,20.067,16,15,14.132,13.67,13.198,12.67,11.934,11.297
"697",2018-06-28,"T1809.CFE",0.035366667,"TF1809.CFE",0.033766667,16,14,20.067,16,15,14.33,13.67,13.198,12.67,11.934,11.297
"698",2018-06-29,"T1809.CFE",0.035033333,"TF1809.CFE",0.033366667,16.67,12.65,20.067,16.066,15.099,14.33,13.67,13.198,12.67,11.934,11.297
"699",2018-07-02,"T1809.CFE",0.034933333,"TF1809.CFE",0.033266667,16.67,15.77,20.067,16.398,15.432,14.33,13.67,13.198,12.67,11.934,11.297
"700",2018-07-03,"T1809.CFE",0.035133333,"TF1809.CFE",0.033466667,16.67,17.55,20.067,16.67,15.67,14.33,13.67,13.198,12.67,11.934,11.297
"701",2018-07-04,"T1809.CFE",0.0353,"TF1809.CFE",0.033733333,15.67,20.17,20.067,16.67,15.67,14.466,13.67,13.33,12.67,11.934,11.297
