"","date_id","sec_name","irret"
"103",2015-08-14,"T1512.CFE",0.0355
"104",2015-08-17,"T1512.CFE",0.0358333333333333
"105",2015-08-18,"T1512.CFE",0.0357333333333333
"106",2015-08-19,"T1512.CFE",0.0358333333333333
"107",2015-08-20,"T1512.CFE",0.0357333333333333
"108",2015-08-21,"T1512.CFE",0.0356
"109",2015-08-24,"T1512.CFE",0.0353666666666667
"110",2015-08-25,"T1512.CFE",0.0353
"111",2015-08-26,"T1512.CFE",0.0350666666666667
"112",2015-08-27,"T1512.CFE",0.0345666666666667
"113",2015-08-28,"T1512.CFE",0.0346666666666667
"114",2015-08-31,"T1512.CFE",0.0340666666666667
"115",2015-09-01,"T1512.CFE",0.0338666666666667
"116",2015-09-02,"T1512.CFE",0.0342666666666667
"117",2015-09-07,"T1512.CFE",0.0344666666666667
"118",2015-09-08,"T1512.CFE",0.0345666666666667
"119",2015-09-09,"T1512.CFE",0.0346666666666667
"120",2015-09-10,"T1512.CFE",0.0345333333333333
"121",2015-09-11,"T1512.CFE",0.0346666666666667
"122",2015-09-14,"T1512.CFE",0.0344666666666667
"123",2015-09-15,"T1512.CFE",0.0342333333333333
"124",2015-09-16,"T1512.CFE",0.0343666666666667
"125",2015-09-17,"T1512.CFE",0.0346666666666667
"126",2015-09-18,"T1512.CFE",0.0344666666666667
"127",2015-09-21,"T1512.CFE",0.0344666666666667
"128",2015-09-22,"T1512.CFE",0.0347333333333333
"129",2015-09-23,"T1512.CFE",0.0345666666666667
"130",2015-09-24,"T1512.CFE",0.0344666666666667
"131",2015-09-25,"T1512.CFE",0.0342
"132",2015-09-28,"T1512.CFE",0.0338333333333333
"133",2015-09-29,"T1512.CFE",0.0334
"134",2015-09-30,"T1512.CFE",0.0334
"135",2015-10-08,"T1512.CFE",0.0334333333333333
"136",2015-10-09,"T1512.CFE",0.0325
"137",2015-10-12,"T1512.CFE",0.0322666666666667
"138",2015-10-13,"T1512.CFE",0.0317666666666667
"139",2015-10-14,"T1512.CFE",0.0316333333333333
"140",2015-10-15,"T1512.CFE",0.0318333333333333
"141",2015-10-16,"T1512.CFE",0.0323666666666667
"142",2015-10-19,"T1512.CFE",0.0323
"143",2015-10-20,"T1512.CFE",0.0312666666666667
"144",2015-10-21,"T1512.CFE",0.0313333333333333
"145",2015-10-22,"T1512.CFE",0.0310333333333333
"146",2015-10-23,"T1512.CFE",0.0309666666666667
"147",2015-10-26,"T1512.CFE",0.0309666666666667
"148",2015-10-27,"T1512.CFE",0.0303
"149",2015-10-28,"T1512.CFE",0.0307
"150",2015-10-29,"T1512.CFE",0.0314666666666667
"151",2015-10-30,"T1512.CFE",0.0314333333333333
"152",2015-11-02,"T1512.CFE",0.0314333333333333
"153",2015-11-03,"T1512.CFE",0.0316666666666667
"154",2015-11-04,"T1512.CFE",0.0321
"155",2015-11-05,"T1512.CFE",0.0317333333333333
"156",2015-11-06,"T1512.CFE",0.0321666666666667
"157",2015-11-09,"T1512.CFE",0.0332333333333333
"158",2015-11-10,"T1512.CFE",0.033
"159",2015-11-11,"T1512.CFE",0.0324
"160",2015-11-12,"T1512.CFE",0.0324
"161",2015-11-13,"T1512.CFE",0.0325
"162",2015-11-16,"T1512.CFE",0.0322
"163",2015-11-17,"T1512.CFE",0.0319666666666667
"164",2015-11-18,"T1603.CFE",0.0328333333333333
"165",2015-11-19,"T1603.CFE",0.0328
"166",2015-11-20,"T1603.CFE",0.0322333333333333
"167",2015-11-23,"T1603.CFE",0.0325
"168",2015-11-24,"T1603.CFE",0.0319
"169",2015-11-25,"T1603.CFE",0.0317666666666667
"170",2015-11-26,"T1603.CFE",0.0313333333333333
"171",2015-11-27,"T1603.CFE",0.0316333333333333
"172",2015-11-30,"T1603.CFE",0.0311666666666667
"173",2015-12-01,"T1603.CFE",0.0315333333333333
"174",2015-12-02,"T1603.CFE",0.0314333333333333
"175",2015-12-03,"T1603.CFE",0.0312333333333333
"176",2015-12-04,"T1603.CFE",0.0313666666666667
"177",2015-12-07,"T1603.CFE",0.0313333333333333
"178",2015-12-08,"T1603.CFE",0.0310333333333333
"179",2015-12-09,"T1603.CFE",0.031
"180",2015-12-10,"T1603.CFE",0.0311333333333333
"181",2015-12-11,"T1603.CFE",0.0308666666666667
"182",2015-12-14,"T1603.CFE",0.0313666666666667
"183",2015-12-15,"T1603.CFE",0.0311333333333333
"184",2015-12-16,"T1603.CFE",0.0310333333333333
"185",2015-12-17,"T1603.CFE",0.0310333333333333
"186",2015-12-18,"T1603.CFE",0.0305333333333333
"187",2015-12-21,"T1603.CFE",0.0302
"188",2015-12-22,"T1603.CFE",0.0301666666666667
"189",2015-12-23,"T1603.CFE",0.03
"190",2015-12-24,"T1603.CFE",0.0296
"191",2015-12-25,"T1603.CFE",0.0296
"192",2015-12-28,"T1603.CFE",0.0293
"193",2015-12-29,"T1603.CFE",0.0296
"194",2015-12-30,"T1603.CFE",0.0297
"195",2015-12-31,"T1603.CFE",0.0299
