date_id,T_name,T_irret,T_close,T_settle,TF_name,TF_irret,TF_close,TF_settle,FutYHret,quan90,quan80,quan70,quan60,quan50,quan40,quan30,quan20,quan10,position_T90,position_TF90,position_T80,position_TF80,position_T70,position_TF70,position_T60,position_TF60
2016/3/25,T1606.CFE,0.0302,99.815,99.825,TF1606.CFE,0.028033332999999997,100.775,100.765,21.67,21.03,19.46,17.0,16.33,15.84,15.33,15.0,14.67,14.0,1,-2,1,-2,1,-2,1,-2
2016/3/28,T1606.CFE,0.0304,99.615,99.64,TF1606.CFE,0.028133332999999996,100.71,100.72,22.67,21.33,20.0,17.1,16.33,16.0,15.33,15.0,14.67,14.0,1,-2,1,-2,1,-2,1,-2
2016/3/29,T1606.CFE,0.0302,99.805,99.8,TF1606.CFE,0.0274,101.0,101.0,28.0,21.33,20.07,17.33,16.33,16.0,15.33,15.0,14.67,14.0,1,-2,1,-2,1,-2,1,-2
2016/3/30,T1606.CFE,0.0302,99.8,99.795,TF1606.CFE,0.0272,101.075,101.075,30.0,21.36,20.33,17.43,16.47,16.0,15.33,15.0,14.67,14.3,1,-2,1,-2,1,-2,1,-2
2016/3/31,T1606.CFE,0.0302,99.8,99.8,TF1606.CFE,0.027433332999999997,101.01,100.985,27.67,21.67,20.33,17.77,16.67,16.0,15.33,15.0,14.93,14.33,1,-2,1,-2,1,-2,1,-2
2016/4/1,T1606.CFE,0.030133332999999998,99.87,99.875,TF1606.CFE,0.027166667000000002,101.055,101.085,29.67,21.67,20.4,18.1,16.67,16.16,15.53,15.23,15.0,14.33,1,-2,1,-2,1,-2,1,-2
2016/4/5,T1606.CFE,0.0304,99.63,99.66,TF1606.CFE,0.027733333,100.875,100.88,26.67,21.7,20.74,18.43,16.67,16.33,15.67,15.33,15.0,14.33,1,-2,1,-2,1,-2,1,-2
2016/4/6,T1606.CFE,0.0305,99.575,99.57,TF1606.CFE,0.027733333,100.86,100.865,27.67,22.0,21.0,18.67,16.67,16.33,15.67,15.33,15.0,14.64,1,-2,1,-2,1,-2,1,-2
2016/4/7,T1606.CFE,0.030633333,99.475,99.46,TF1606.CFE,0.027833333,100.85,100.84,28.0,22.03,21.0,18.77,16.8,16.33,15.67,15.33,15.0,14.64,1,-2,1,-2,1,-2,1,-2
2016/4/8,T1606.CFE,0.0303,99.68,99.735,TF1606.CFE,0.027333332999999998,100.975,101.035,29.67,22.36,21.0,19.1,17.0,16.33,15.67,15.33,15.0,14.64,1,-2,1,-2,1,-2,1,-2
2016/4/11,T1606.CFE,0.0303,99.745,99.735,TF1606.CFE,0.027266667,101.04,101.045,30.33,22.67,21.07,19.53,17.0,16.33,15.67,15.33,15.0,14.64,1,-2,1,-2,1,-2,1,-2
2016/4/12,T1606.CFE,0.0303,99.75,99.715,TF1606.CFE,0.027466667,101.0,100.97,28.33,23.07,21.33,20.0,17.13,16.33,15.87,15.33,15.0,14.64,1,-2,1,-2,1,-2,1,-2
2016/4/13,T1606.CFE,0.030533333,99.55,99.535,TF1606.CFE,0.028066667000000003,100.74,100.74,24.67,24.87,21.33,20.1,17.33,16.33,16.0,15.33,15.0,14.67,1,-2,1,-2,1,-2,1,-2
2016/4/14,T1606.CFE,0.0309,99.265,99.255,TF1606.CFE,0.0289,100.42,100.425,20.0,24.87,21.33,20.1,17.47,16.5,16.0,15.33,15.0,14.67,1,-2,1,-2,1,-2,1,-2
2016/4/15,T1606.CFE,0.0306,99.485,99.525,TF1606.CFE,0.028266667000000002,100.635,100.66,23.33,24.87,21.4,20.33,17.8,16.67,16.0,15.33,15.0,14.67,1,-2,1,-2,1,-2,1,-2
2016/4/18,T1606.CFE,0.0306,99.505,99.5,TF1606.CFE,0.028233333,100.71,100.67,23.67,24.87,21.67,20.33,18.13,16.67,16.2,15.33,15.0,14.67,1,-2,1,-2,1,-2,1,-2
2016/4/19,T1606.CFE,0.0305,99.58,99.595,TF1606.CFE,0.028066667000000003,100.715,100.735,24.33,24.87,21.67,20.43,18.47,16.67,16.33,15.57,15.26,14.67,1,-2,1,-2,1,-2,1,-2
2016/4/20,T1606.CFE,0.0308,99.295,99.315,TF1606.CFE,0.028633332999999997,100.535,100.52,21.67,24.87,21.67,20.77,18.67,16.67,16.33,15.67,15.26,14.67,1,-2,1,-2,1,-2,1,-2
2016/4/21,T1606.CFE,0.0309,99.305,99.255,TF1606.CFE,0.028733333,100.52,100.49,21.67,24.87,21.67,21.0,18.8,16.84,16.33,15.67,15.26,14.67,1,-2,1,-2,1,-2,1,-2
2016/4/22,T1606.CFE,0.030733332999999998,99.385,99.39,TF1606.CFE,0.0284,100.58,100.615,23.33,24.87,21.74,21.0,19.13,17.0,16.33,15.67,15.33,14.67,1,-2,1,-2,1,-2,1,-2
2016/4/25,T1606.CFE,0.0311,99.05,99.075,TF1606.CFE,0.028999999999999998,100.375,100.375,21.0,24.87,21.74,21.0,19.6,17.0,16.33,15.67,15.33,14.67,1,-2,1,-2,1,-2,1,-2
2016/4/26,T1606.CFE,0.030766667,99.345,99.365,TF1606.CFE,0.028466667,100.585,100.585,23.0,24.87,22.0,21.0,20.0,17.16,16.33,15.9,15.33,14.67,1,-2,1,-2,1,-2,1,-2
2016/4/27,T1606.CFE,0.0308,99.345,99.35,TF1606.CFE,0.028633332999999997,100.54,100.53,21.67,24.87,22.0,21.1,20.0,17.33,16.33,15.9,15.33,14.67,1,-2,1,-2,1,-2,1,-2
2016/4/28,T1606.CFE,0.0305,99.61,99.605,TF1606.CFE,0.028233333,100.67,100.68,22.67,24.87,22.07,21.33,20.13,17.5,16.53,16.0,15.33,14.67,1,-2,1,-2,1,-2,1,-2
2016/4/29,T1606.CFE,0.0306,99.515,99.51,TF1606.CFE,0.028433332999999998,100.6,100.6,21.67,24.87,22.07,21.33,20.33,17.84,16.67,16.0,15.33,14.67,1,-2,1,-2,1,-2,1,-2
2016/5/3,T1606.CFE,0.0303,99.75,99.775,TF1606.CFE,0.027833333,100.83,100.845,24.67,24.87,22.4,21.43,20.33,18.16,16.67,16.23,15.33,14.67,1,-2,1,-2,1,-2,1,-2
2016/5/4,T1606.CFE,0.0302,99.845,99.84,TF1606.CFE,0.0277,100.88,100.885,25.0,25.17,22.67,21.67,20.47,18.5,16.67,16.33,15.33,14.67,1,-2,1,-2,1,-2,1,-2
2016/5/5,T1609.CFE,0.031933333,98.405,98.4,TF1609.CFE,0.03,99.97,99.98,19.33,25.17,22.67,21.67,20.47,18.67,16.67,16.33,15.33,14.67,1,-2,1,-2,1,-2,1,-2
2016/5/6,T1609.CFE,0.031866667,98.465,98.47,TF1609.CFE,0.030033333,99.955,99.975,18.33,25.17,22.67,21.67,20.47,18.67,16.87,16.33,15.6,14.67,0,0,0,0,0,0,0,0
2016/5/9,T1609.CFE,0.031066667000000003,99.17,99.115,TF1609.CFE,0.0293,100.285,100.27,17.67,25.17,22.67,21.67,20.47,18.67,17.0,16.33,15.6,14.67,0,0,0,0,0,0,0,0
2016/5/10,T1609.CFE,0.031,99.24,99.15,TF1609.CFE,0.0292,100.335,100.3,18.0,25.17,22.67,21.67,20.47,18.67,17.0,16.33,15.6,14.67,0,0,0,0,0,0,0,0
2016/5/11,T1609.CFE,0.031,99.195,99.195,TF1609.CFE,0.0292,100.29,100.295,18.0,25.17,22.67,21.67,20.47,18.67,17.2,16.33,15.6,14.67,0,0,0,0,0,0,0,0
2016/5/12,T1609.CFE,0.030633333,99.49,99.47,TF1609.CFE,0.0289,100.45,100.415,17.33,25.17,22.67,21.67,20.47,18.67,17.33,16.33,15.6,14.67,0,0,0,0,0,0,-1,2
2016/5/13,T1609.CFE,0.030833332999999997,99.37,99.305,TF1609.CFE,0.029166667,100.355,100.32,16.67,25.17,22.67,21.67,20.47,18.67,17.33,16.57,15.6,14.67,0,0,0,0,0,0,-1,2
2016/5/16,T1609.CFE,0.031166667000000002,98.99,99.04,TF1609.CFE,0.029366667000000003,100.24,100.245,18.0,25.17,22.67,21.67,20.47,18.67,17.33,16.57,15.6,14.67,0,0,0,0,0,0,-1,2
2016/5/17,T1609.CFE,0.0312,99.01,99.02,TF1609.CFE,0.029366667000000003,100.23,100.24,18.33,25.17,22.67,21.67,20.47,18.67,17.53,16.67,15.6,14.67,0,0,0,0,0,0,-1,2
2016/5/18,T1609.CFE,0.031466667000000004,98.795,98.78,TF1609.CFE,0.029766667000000004,100.08,100.08,17.0,25.17,22.67,21.67,20.33,18.5,17.33,16.67,15.6,14.67,0,0,0,0,0,0,-1,2
2016/5/19,T1609.CFE,0.031433333,98.845,98.805,TF1609.CFE,0.0297,100.125,100.1,17.33,25.17,22.67,21.43,20.33,18.33,17.33,16.67,15.6,14.67,0,0,0,0,0,0,-1,2
2016/5/20,T1609.CFE,0.0311,99.095,99.095,TF1609.CFE,0.0294,100.245,100.225,17.0,25.17,22.67,21.43,20.13,18.33,17.33,16.67,15.6,14.67,0,0,0,0,0,0,-1,2
2016/5/23,T1609.CFE,0.031133333,99.075,99.055,TF1609.CFE,0.029466667000000002,100.215,100.205,16.67,25.17,22.67,21.43,20.0,18.16,17.2,16.67,15.6,14.67,0,0,0,0,-1,2,-1,2
2016/5/24,T1609.CFE,0.0309,99.29,99.255,TF1609.CFE,0.0291,100.355,100.335,18.0,25.17,22.67,21.43,20.0,18.0,17.2,16.67,15.6,14.67,0,0,0,0,-1,2,-1,2
2016/5/25,T1609.CFE,0.0309,99.27,99.265,TF1609.CFE,0.0291,100.355,100.34,18.0,25.17,22.67,21.43,20.0,18.0,17.2,16.67,15.6,14.67,0,0,0,0,-1,2,-1,2
2016/5/26,T1609.CFE,0.031,99.14,99.155,TF1609.CFE,0.0293,100.265,100.26,17.0,25.17,22.67,21.43,20.0,18.0,17.0,16.67,15.6,14.67,0,0,0,0,-1,2,-1,2
2016/5/27,T1609.CFE,0.031133333,99.07,99.06,TF1609.CFE,0.0294,100.22,100.215,17.33,25.17,22.67,21.43,20.0,18.0,17.0,16.67,15.6,14.67,0,0,0,0,-1,2,-1,2
2016/5/30,T1609.CFE,0.031266667000000005,98.93,98.955,TF1609.CFE,0.0295,100.165,100.185,17.67,25.17,22.67,21.43,20.0,18.0,17.0,16.67,15.6,14.67,0,0,0,0,-1,2,-1,2
2016/5/31,T1609.CFE,0.0311,99.145,99.09,TF1609.CFE,0.029266667000000003,100.32,100.285,18.33,25.17,22.67,21.43,20.0,18.16,17.2,16.67,15.6,14.67,0,0,0,0,0,0,0,0
2016/6/1,T1609.CFE,0.0311,99.075,99.085,TF1609.CFE,0.0292,100.315,100.3,19.0,25.17,22.67,21.43,20.0,18.33,17.33,16.67,15.6,14.67,0,0,0,0,0,0,0,0
2016/6/2,T1609.CFE,0.0313,98.945,98.935,TF1609.CFE,0.0294,100.22,100.215,19.0,25.17,22.67,21.43,20.0,18.33,17.33,16.67,15.67,14.67,0,0,0,0,0,0,0,0
2016/6/3,T1609.CFE,0.031266667000000005,98.985,98.955,TF1609.CFE,0.0293,100.27,100.26,19.67,25.17,22.67,21.43,20.0,18.33,17.53,16.67,15.67,14.67,0,0,0,0,0,0,0,0
2016/6/6,T1609.CFE,0.031133333,99.04,99.06,TF1609.CFE,0.0291,100.33,100.335,20.33,25.17,22.67,21.43,20.0,18.5,17.67,16.67,15.67,14.67,0,0,0,0,0,0,1,-2
2016/6/7,T1609.CFE,0.031233333,98.955,98.975,TF1609.CFE,0.029266667000000003,100.27,100.285,19.67,25.17,22.67,21.43,20.0,18.67,17.87,16.9,15.67,14.67,0,0,0,0,0,0,1,-2
2016/6/8,T1609.CFE,0.0313,98.94,98.94,TF1609.CFE,0.0295,100.19,100.195,18.0,25.17,22.67,21.43,20.0,18.67,18.0,17.0,15.67,14.67,0,0,0,0,0,0,-1,2
2016/6/13,T1609.CFE,0.031,99.19,99.155,TF1609.CFE,0.0291,100.34,100.33,19.0,25.17,22.67,21.43,20.0,18.84,18.0,17.0,15.93,14.67,0,0,0,0,0,0,0,0
2016/6/14,T1609.CFE,0.0307,99.41,99.405,TF1609.CFE,0.0288,100.475,100.465,19.0,25.17,22.67,21.43,20.0,19.0,18.0,17.0,16.26,14.67,0,0,0,0,0,0,0,0
2016/6/15,T1609.CFE,0.030633333,99.485,99.47,TF1609.CFE,0.028733333,100.48,100.485,19.0,25.17,22.67,21.43,20.0,19.0,18.0,17.0,16.26,14.67,0,0,0,0,0,0,0,0
2016/6/16,T1609.CFE,0.0303,99.795,99.765,TF1609.CFE,0.0283,100.675,100.66,20.0,25.17,22.67,21.43,20.0,19.0,18.0,17.23,16.26,14.67,0,0,0,0,0,0,1,-2
2016/6/17,T1609.CFE,0.0303,99.73,99.75,TF1609.CFE,0.028333333,100.64,100.645,19.67,25.17,22.67,21.43,20.0,19.0,18.2,17.33,16.54,14.67,0,0,0,0,0,0,1,-2
2016/6/20,T1609.CFE,0.0303,99.715,99.755,TF1609.CFE,0.0283,100.635,100.655,20.0,25.17,22.67,21.43,20.0,19.0,18.33,17.33,16.54,14.67,0,0,0,0,0,0,1,-2
2016/6/21,T1609.CFE,0.0302,99.835,99.805,TF1609.CFE,0.0282,100.725,100.695,20.0,25.17,22.67,21.43,20.0,19.16,18.33,17.57,16.54,14.67,0,0,0,0,0,0,1,-2
2016/6/22,T1609.CFE,0.0301,99.88,99.94,TF1609.CFE,0.028066667000000003,100.715,100.75,20.33,25.17,22.67,21.43,20.13,19.33,18.33,17.67,16.54,14.67,0,0,0,0,0,0,1,-2
2016/6/23,T1609.CFE,0.0302,99.865,99.86,TF1609.CFE,0.0282,100.72,100.705,20.0,25.17,22.67,21.43,20.13,19.5,18.53,17.9,16.67,14.67,0,0,0,0,0,0,1,-2
2016/6/24,T1609.CFE,0.0297,100.165,100.155,TF1609.CFE,0.0277,100.885,100.89,20.0,25.17,22.67,21.43,20.13,19.67,18.67,18.0,16.93,14.67,0,0,0,0,0,0,1,-2
2016/6/27,T1609.CFE,0.0293,100.45,100.44,TF1609.CFE,0.027266667,101.055,101.05,20.33,25.17,22.67,21.43,20.33,19.67,18.87,18.0,17.0,14.67,0,0,0,0,0,0,1,-2
2016/6/28,T1609.CFE,0.0297,100.14,100.2,TF1609.CFE,0.027666667000000002,100.86,100.9,20.33,25.17,22.67,21.43,20.33,19.84,19.0,18.0,17.0,14.67,0,0,0,0,0,0,1,-2
2016/6/29,T1609.CFE,0.0299,100.105,100.085,TF1609.CFE,0.027766667000000002,100.865,100.865,21.33,25.17,22.67,21.43,20.33,20.0,19.0,18.0,17.0,14.67,0,0,0,0,0,0,1,-2
2016/6/30,T1609.CFE,0.0294,100.39,100.36,TF1609.CFE,0.0274,101.01,101.005,20.0,25.17,22.67,21.43,20.33,20.0,19.0,18.0,17.26,14.97,0,0,0,0,0,0,0,0
2016/7/1,T1609.CFE,0.028999999999999998,100.63,100.615,TF1609.CFE,0.027000000000000003,101.155,101.16,20.0,25.17,22.67,21.43,20.33,20.0,19.0,18.23,17.33,15.0,0,0,0,0,0,0,0,0
2016/7/4,T1609.CFE,0.029466667000000002,100.36,100.33,TF1609.CFE,0.0274,101.035,101.005,20.67,25.17,22.67,21.43,20.33,20.0,19.0,18.33,17.33,15.3,0,0,0,0,0,0,1,-2
2016/7/5,T1609.CFE,0.0296,100.265,100.265,TF1609.CFE,0.0275,100.99,100.97,21.0,25.17,22.67,21.43,20.33,20.0,19.2,18.33,17.6,15.33,0,0,0,0,0,0,1,-2
2016/7/6,T1609.CFE,0.0292,100.43,100.465,TF1609.CFE,0.0272,101.055,101.08,20.0,25.17,22.67,21.43,20.33,20.0,19.33,18.33,17.67,16.54,0,0,0,0,0,0,0,0
2016/7/7,T1609.CFE,0.028966667,100.69,100.63,TF1609.CFE,0.026866667,101.215,101.2,21.0,25.17,22.67,21.43,20.47,20.0,19.53,18.57,17.93,16.67,0,0,0,0,0,0,1,-2
2016/7/8,T1609.CFE,0.0288,100.695,100.705,TF1609.CFE,0.026766667,101.26,101.25,20.33,25.17,22.67,21.43,20.47,20.0,19.67,18.67,18.0,16.97,0,0,0,0,0,0,1,-2
2016/7/11,T1609.CFE,0.0292,100.495,100.485,TF1609.CFE,0.027166667000000002,101.115,101.1,20.33,25.17,22.67,21.43,20.47,20.0,19.67,18.9,18.0,17.0,0,0,0,0,0,0,1,-2
2016/7/12,T1609.CFE,0.0294,100.315,100.35,TF1609.CFE,0.0273,101.01,101.035,21.0,25.17,22.67,21.43,20.8,20.0,19.87,19.0,18.0,17.0,0,0,0,0,0,0,1,-2
2016/7/13,T1609.CFE,0.0296,100.25,100.255,TF1609.CFE,0.027533332999999997,100.965,100.955,20.67,25.17,22.67,21.43,20.8,20.16,20.0,19.0,18.0,17.0,0,0,0,0,0,0,1,-2
2016/7/14,T1609.CFE,0.029466667000000002,100.32,100.33,TF1609.CFE,0.0274,100.985,100.995,20.67,25.17,22.67,21.43,20.8,20.33,20.0,19.0,18.0,17.3,0,0,0,0,0,0,1,-2
2016/7/15,T1609.CFE,0.0291,100.55,100.55,TF1609.CFE,0.027033333,101.13,101.145,20.67,25.17,22.67,21.43,20.8,20.33,20.0,19.0,18.26,17.33,0,0,0,0,0,0,1,-2
2016/7/18,T1609.CFE,0.0292,100.545,100.48,TF1609.CFE,0.0272,101.115,101.08,20.0,25.17,22.67,21.43,20.8,20.33,20.0,19.0,18.33,17.33,0,0,0,0,0,0,-1,2
2016/7/19,T1609.CFE,0.028999999999999998,100.6,100.585,TF1609.CFE,0.027000000000000003,101.16,101.155,20.0,25.17,22.67,21.43,20.8,20.33,20.0,19.23,18.33,17.64,0,0,0,0,0,0,-1,2
2016/7/20,T1609.CFE,0.028566667,100.895,100.87,TF1609.CFE,0.026533333,101.34,101.34,20.33,25.17,22.67,21.43,20.8,20.33,20.0,19.33,18.33,17.67,0,0,0,0,0,0,-1,2
2016/7/21,T1609.CFE,0.0284,100.955,100.945,TF1609.CFE,0.026366667000000003,101.395,101.39,20.33,25.17,22.67,21.43,20.8,20.33,20.0,19.57,18.6,17.97,0,0,0,0,0,0,-1,2
2016/7/22,T1609.CFE,0.028366667,100.96,100.985,TF1609.CFE,0.026366667000000003,101.4,101.415,20.0,25.17,22.67,21.43,20.8,20.33,20.0,19.67,18.6,17.97,0,0,0,0,0,0,-1,2
2016/7/25,T1609.CFE,0.0287,100.795,100.785,TF1609.CFE,0.0266,101.315,101.31,21.0,25.17,22.67,21.33,20.8,20.33,20.0,19.67,18.6,17.97,0,0,0,0,0,0,1,-2
2016/7/26,T1609.CFE,0.028366667,100.99,100.995,TF1609.CFE,0.026266667,101.435,101.45,21.0,25.17,22.67,21.33,20.8,20.33,20.0,19.67,18.6,17.97,0,0,0,0,0,0,1,-2
2016/7/27,T1609.CFE,0.0285,100.9,100.91,TF1609.CFE,0.026366667000000003,101.385,101.39,21.33,25.17,22.67,21.33,21.0,20.33,20.0,19.67,18.93,17.97,0,0,0,0,1,-2,1,-2
2016/7/28,T1609.CFE,0.0281,101.165,101.135,TF1609.CFE,0.026066667,101.525,101.51,20.33,25.17,22.67,21.33,21.0,20.33,20.0,19.67,18.93,17.97,0,0,0,0,0,0,0,0
2016/7/29,T1609.CFE,0.0282,101.065,101.07,TF1609.CFE,0.026166667,101.475,101.475,20.33,25.17,22.67,21.33,21.0,20.33,20.0,19.9,19.0,17.97,0,0,0,0,0,0,0,0
2016/8/1,T1609.CFE,0.0284,100.935,100.975,TF1609.CFE,0.026266667,101.41,101.435,21.33,25.17,22.67,21.33,21.0,20.33,20.0,20.0,19.0,17.97,0,0,0,0,1,-2,1,-2
2016/8/2,T1609.CFE,0.028166667000000003,101.075,101.095,TF1609.CFE,0.026066667,101.515,101.525,21.0,25.17,22.67,21.33,21.0,20.33,20.0,20.0,19.0,17.97,0,0,0,0,1,-2,1,-2
2016/8/3,T1609.CFE,0.0281,101.185,101.15,TF1609.CFE,0.025966667000000002,101.565,101.555,21.33,25.17,22.67,21.33,21.0,20.33,20.0,20.0,19.0,17.97,0,0,0,0,1,-2,1,-2
2016/8/4,T1609.CFE,0.027999999999999997,101.21,101.205,TF1609.CFE,0.025866667000000003,101.58,101.585,21.33,25.17,22.67,21.33,21.0,20.33,20.0,20.0,19.0,17.97,0,0,0,0,1,-2,1,-2
2016/8/5,T1609.CFE,0.027566667000000003,101.465,101.455,TF1609.CFE,0.025566667,101.725,101.72,20.0,25.17,21.87,21.33,21.0,20.33,20.0,20.0,19.0,17.97,0,0,0,0,-1,2,-1,2
2016/8/8,T1609.CFE,0.0276,101.475,101.445,TF1609.CFE,0.025566667,101.73,101.71,20.33,25.17,21.87,21.33,20.8,20.33,20.0,20.0,19.0,17.97,0,0,0,0,-1,2,-1,2
2016/8/9,T1609.CFE,0.027333332999999998,101.59,101.605,TF1609.CFE,0.025366667000000002,101.795,101.795,19.67,25.17,21.87,21.33,20.67,20.33,20.0,19.9,19.0,17.97,0,0,0,0,-1,2,-1,2
2016/8/10,T1609.CFE,0.027166667000000002,101.65,101.695,TF1609.CFE,0.025266667000000003,101.8,101.815,19.0,25.17,21.87,21.33,20.67,20.33,20.0,19.67,19.0,17.97,0,0,-1,2,-1,2,-1,2
2016/8/11,T1612.CFE,0.0278,101.315,101.315,TF1612.CFE,0.025866667000000003,101.585,101.585,19.33,25.17,21.87,21.33,20.67,20.33,20.0,19.67,19.0,17.97,0,0,-1,2,-1,2,-1,2
2016/8/12,T1612.CFE,0.0274,101.55,101.56,TF1612.CFE,0.0255,101.705,101.715,19.0,25.17,21.87,21.33,20.67,20.33,20.0,19.67,19.0,17.97,0,0,-1,2,-1,2,-1,2
2016/8/15,T1612.CFE,0.027233333,101.71,101.665,TF1612.CFE,0.025333333,101.83,101.79,19.0,25.17,21.87,21.33,20.67,20.33,20.0,19.67,19.0,17.97,0,0,-1,2,-1,2,-1,2
2016/8/16,T1612.CFE,0.027466667,101.48,101.525,TF1612.CFE,0.025466667000000002,101.715,101.745,20.0,25.17,21.87,21.33,20.67,20.33,20.0,19.67,19.0,17.97,0,0,-1,2,-1,2,-1,2
2016/8/17,T1612.CFE,0.027633333,101.41,101.425,TF1612.CFE,0.0255,101.695,101.715,21.33,25.17,21.87,21.33,20.67,20.33,20.0,19.67,19.0,17.97,0,0,0,0,1,-2,1,-2
2016/8/18,T1612.CFE,0.0276,101.435,101.435,TF1612.CFE,0.025566667,101.7,101.695,20.33,25.17,21.87,21.1,20.67,20.33,20.0,19.67,19.0,17.97,0,0,0,0,0,0,0,0
2016/8/19,T1612.CFE,0.028066667000000003,101.185,101.15,TF1612.CFE,0.026066667,101.545,101.515,20.0,25.17,21.67,21.0,20.47,20.33,20.0,19.67,19.0,17.97,0,0,0,0,0,0,-1,2
2016/8/22,T1612.CFE,0.027766667000000002,101.375,101.335,TF1612.CFE,0.025866667000000003,101.625,101.59,19.0,24.7,21.67,21.0,20.33,20.33,20.0,19.57,19.0,17.97,0,0,-1,2,-1,2,-1,2
2016/8/23,T1612.CFE,0.0284,100.985,100.965,TF1612.CFE,0.026366667000000003,101.4,101.39,20.33,24.67,21.67,21.0,20.33,20.33,20.0,19.57,19.0,17.97,0,0,-1,2,-1,2,1,-2
2016/8/24,T1612.CFE,0.0285,100.97,100.89,TF1612.CFE,0.026466667000000003,101.375,101.35,20.33,24.36,21.4,21.0,20.33,20.33,20.0,19.57,19.0,17.97,0,0,-1,2,-1,2,1,-2
2016/8/25,T1612.CFE,0.0285,100.915,100.89,TF1612.CFE,0.026466667000000003,101.345,101.36,20.33,23.74,21.33,21.0,20.33,20.33,20.0,19.57,19.0,17.97,0,0,-1,2,-1,2,1,-2
2016/8/26,T1612.CFE,0.0281,101.155,101.14,TF1612.CFE,0.026066667,101.535,101.515,20.33,23.36,21.33,21.0,20.33,20.33,20.0,19.57,19.0,17.97,0,0,-1,2,-1,2,1,-2
2016/8/29,T1612.CFE,0.0284,100.955,100.96,TF1612.CFE,0.026233332999999998,101.44,101.44,21.67,23.33,21.33,21.0,20.33,20.33,20.0,19.57,19.0,17.97,0,0,1,-2,1,-2,1,-2
2016/8/30,T1612.CFE,0.0289,100.61,100.645,TF1612.CFE,0.0267,101.24,101.27,22.0,23.03,21.33,21.0,20.33,20.33,20.0,19.57,19.0,17.97,0,0,1,-2,1,-2,1,-2
2016/8/31,T1612.CFE,0.0288,100.7,100.725,TF1612.CFE,0.0266,101.29,101.31,22.0,22.7,21.33,21.0,20.33,20.33,20.0,19.57,19.0,17.97,0,0,1,-2,1,-2,1,-2
2016/9/1,T1612.CFE,0.0287,100.77,100.765,TF1612.CFE,0.0265,101.325,101.325,22.0,22.07,21.33,21.0,20.33,20.33,20.0,19.57,19.0,17.97,0,0,1,-2,1,-2,1,-2
2016/9/2,T1612.CFE,0.0288,100.74,100.725,TF1612.CFE,0.0266,101.305,101.3,22.0,22.0,21.33,21.0,20.33,20.33,20.0,19.57,19.0,17.97,1,-2,1,-2,1,-2,1,-2
2016/9/5,T1612.CFE,0.0288,100.705,100.715,TF1612.CFE,0.0266,101.28,101.295,22.0,22.0,21.33,21.0,20.33,20.33,20.0,19.57,19.0,17.97,1,-2,1,-2,1,-2,1,-2
2016/9/6,T1612.CFE,0.028999999999999998,100.62,100.61,TF1612.CFE,0.0267,101.25,101.25,23.0,22.0,21.33,21.0,20.33,20.33,20.0,19.57,19.0,17.97,1,-2,1,-2,1,-2,1,-2
2016/9/7,T1612.CFE,0.0291,100.565,100.545,TF1612.CFE,0.0268,101.225,101.22,23.0,22.0,21.33,21.0,20.33,20.33,20.0,19.57,19.0,17.97,1,-2,1,-2,1,-2,1,-2
2016/9/8,T1612.CFE,0.028766667000000003,100.755,100.745,TF1612.CFE,0.0265,101.355,101.34,22.67,22.0,21.33,21.0,20.33,20.33,20.0,19.57,19.0,17.97,1,-2,1,-2,1,-2,1,-2
2016/9/9,T1612.CFE,0.028466667,100.85,100.915,TF1612.CFE,0.026266667,101.405,101.435,22.0,22.0,21.33,21.0,20.33,20.33,20.0,19.57,19.0,17.97,1,-2,1,-2,1,-2,1,-2
2016/9/12,T1612.CFE,0.0289,100.645,100.645,TF1612.CFE,0.026666667,101.29,101.28,22.33,22.0,21.33,21.0,20.33,20.33,20.0,19.57,19.0,17.97,1,-2,1,-2,1,-2,1,-2
2016/9/13,T1612.CFE,0.0285,100.92,100.9,TF1612.CFE,0.0263,101.405,101.405,22.0,22.0,21.33,21.0,20.33,20.33,20.0,19.57,19.0,17.97,1,-2,1,-2,1,-2,1,-2
2016/9/14,T1612.CFE,0.0284,100.975,100.965,TF1612.CFE,0.0263,101.435,101.42,21.0,22.0,21.33,21.0,20.33,20.33,20.0,19.57,19.0,17.97,1,-2,1,-2,1,-2,1,-2
2016/9/19,T1612.CFE,0.0283,101.01,101.01,TF1612.CFE,0.026233332999999998,101.44,101.44,20.67,22.0,21.33,21.0,20.33,20.33,20.0,19.57,19.0,17.97,1,-2,1,-2,1,-2,1,-2
2016/9/20,T1612.CFE,0.028233333,101.04,101.055,TF1612.CFE,0.026166667,101.46,101.465,20.67,22.0,21.33,20.77,20.33,20.33,20.0,19.57,19.0,17.97,1,-2,1,-2,1,-2,1,-2
2016/9/21,T1612.CFE,0.028266667000000002,101.035,101.03,TF1612.CFE,0.0262,101.465,101.46,20.67,22.0,21.33,20.67,20.33,20.33,20.0,19.57,19.0,17.97,1,-2,1,-2,1,-2,1,-2
2016/9/22,T1612.CFE,0.0283,101.02,101.025,TF1612.CFE,0.026166667,101.47,101.465,21.33,22.0,21.33,20.67,20.33,20.33,20.0,19.57,19.0,17.97,1,-2,1,-2,1,-2,1,-2
2016/9/23,T1612.CFE,0.028133332999999996,101.15,101.12,TF1612.CFE,0.026000000000000002,101.54,101.52,21.33,22.0,21.33,20.67,20.33,20.33,20.0,19.57,19.0,17.97,1,-2,1,-2,1,-2,1,-2
