"","date_id","T_name","T_irret","T_close","T_settle","TF_name","TF_irret","TF_close","TF_settle","FutYHret","quan90","quan80","quan70","quan60","quan50","quan40","quan30","quan20","quan10","upDown90","upDown80","upDown70","upDown60","position_T90","position_TF90","position_T80","position_TF80","position_T70","position_TF70","position_T60","position_TF60","position_T","position_TF","lag_position_T","lag_position_TF","ZHJE","KCSS","return"
"20",2016-01-13,"T1603.CFE",0.028733333,100.82,100.775,"TF1603.CFE",0.027166667,101.13,101.095,15.67,20.033,17.066,16.33,16.132,15.67,15.33,15,14.67,13.636,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1100450,0,0
"21",2016-01-14,"T1603.CFE",0.0293,100.445,100.435,"TF1603.CFE",0.027666667,100.92,100.905,16.33,20.033,17.066,16.33,16.132,15.67,15.33,15,14.67,13.636,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1100450,0,0
"22",2016-01-15,"T1603.CFE",0.029,100.645,100.615,"TF1603.CFE",0.027333333,101.05,101.035,16.67,20.033,17.066,16.33,16.33,15.67,15.33,15,14.67,13.636,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1100450,0,0
"23",2016-01-18,"T1603.CFE",0.0296,100.285,100.235,"TF1603.CFE",0.027966667,100.84,100.795,16.33,20.033,17.066,16.33,16.33,15.67,15.33,15,14.67,13.636,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1100450,0,0
"24",2016-01-19,"T1603.CFE",0.029733333,100.13,100.155,"TF1603.CFE",0.028066667,100.72,100.745,16.67,20.033,17.066,16.432,16.33,15.67,15.33,15,14.67,13.636,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1100450,0,0
"25",2016-01-20,"T1603.CFE",0.0297,100.27,100.185,"TF1603.CFE",0.028,100.82,100.765,17,20.033,17.066,16.67,16.33,15.835,15.33,15,14.67,13.636,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1100450,0,0
"26",2016-01-21,"T1603.CFE",0.0294,100.365,100.385,"TF1603.CFE",0.027733333,100.86,100.875,16.67,20.033,17.066,16.67,16.33,16,15.33,15,14.67,13.636,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1100450,0,0
"27",2016-01-22,"T1603.CFE",0.0294,100.42,100.37,"TF1603.CFE",0.0278,100.875,100.845,16,20.033,17.066,16.67,16.33,16,15.33,15,14.67,13.636,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1100450,0,0
"28",2016-01-25,"T1603.CFE",0.030166667,99.835,99.87,"TF1603.CFE",0.028666667,100.51,100.52,15,20.033,17.066,16.432,16.33,15.835,15.33,15,14.67,13.636,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1100450,0,0
"29",2016-01-26,"T1603.CFE",0.0301,99.91,99.93,"TF1603.CFE",0.028566667,100.56,100.56,15.33,20.033,17.066,16.432,16.132,15.67,15.33,15,14.67,13.636,0,0,-1,-1,0,0,0,0,-1,2,0,0,0,0,0,0,1100450,0,0
"30",2016-01-27,"T1603.CFE",0.0304,99.77,99.695,"TF1603.CFE",0.028833333,100.49,100.45,15.67,20.033,17.066,16.432,16.132,15.67,15.33,15,14.67,13.636,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1100450,0,0
"31",2016-01-28,"T1603.CFE",0.030033333,99.965,99.955,"TF1603.CFE",0.0285,100.58,100.57,15.33,20.033,17.066,16.432,16.132,15.67,15.33,15,14.67,13.636,0,0,-1,-1,0,0,0,0,-1,2,0,0,0,0,0,0,1100450,0,0
"32",2016-01-29,"T1603.CFE",0.029433333,100.365,100.34,"TF1603.CFE",0.027966667,100.79,100.78,14.67,20.033,17.066,16.432,16.132,15.67,15.33,15,14.67,13.636,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1100450,0,0
"33",2016-02-01,"T1603.CFE",0.0295,100.34,100.31,"TF1603.CFE",0.028066667,100.76,100.75,14.33,19.43,17,16.33,16,15.67,15.33,15,14.67,13.636,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1100450,0,0
"34",2016-02-02,"T1603.CFE",0.0301,99.92,99.94,"TF1603.CFE",0.0286,100.54,100.545,15,18.133,16.736,16.33,16,15.67,15.33,15,14.67,13.636,0,-1,-1,-1,0,0,-1,2,0,0,0,0,-1,2,0,0,1100450,0,0
"35",2016-02-03,"T1603.CFE",0.0299,100.07,100.035,"TF1603.CFE",0.028466667,100.62,100.6,14.33,18,16.67,16.33,16,15.67,15.33,15,14.602,13.636,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,2,1107199.99999999,45,0.00613385433231306
"36",2016-02-04,"T1603.CFE",0.0296,100.25,100.24,"TF1603.CFE",0.028133333,100.735,100.72,14.67,17.703,16.67,16.33,16,15.67,15.33,15,14.602,13.636,0,-1,-1,-1,0,0,-1,2,0,0,0,0,-1,2,0,0,1107199.99999999,0,0
"37",2016-02-05,"T1606.CFE",0.030333333,99.66,99.705,"TF1606.CFE",0.0289,100.405,100.425,14.33,17.67,16.67,16.33,16,15.5,15.33,15,14.33,13.636,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,2,1082449.99999999,45,-0.0223536849711012
"38",2016-02-15,"T1606.CFE",0.0298,100.185,100.12,"TF1606.CFE",0.028266667,100.69,100.66,15.33,17.67,16.67,16.33,16,15.33,15.33,15,14.33,13.636,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1082449.99999999,0,0
"39",2016-02-16,"T1606.CFE",0.0302,99.77,99.82,"TF1606.CFE",0.028733333,100.47,100.485,14.67,17.67,16.67,16.33,16,15.33,15.198,15,14.33,13.636,0,-1,-1,-1,0,0,-1,2,0,0,0,0,-1,2,0,0,1082449.99999999,0,0
"40",2016-02-17,"T1606.CFE",0.0302,99.78,99.805,"TF1606.CFE",0.0288,100.46,100.465,14,17.364,16.67,16.33,15.802,15.33,15,15,14.33,13.636,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,2,1071449.99999998,44,-0.0101621322001041
"41",2016-02-18,"T1606.CFE",0.0301,99.89,99.89,"TF1606.CFE",0.028633333,100.53,100.515,14.67,17.364,16.67,16.33,15.802,15.33,15,14.901,14.33,13.636,0,-1,-1,-1,0,0,-1,2,0,0,0,0,-1,2,0,0,1071449.99999998,0,0
"42",2016-02-19,"T1606.CFE",0.0302,99.765,99.8,"TF1606.CFE",0.028733333,100.46,100.475,14.67,17.364,16.67,16.33,15.802,15.33,15,14.901,14.33,13.636,0,-1,-1,-1,0,0,-1,2,0,0,0,0,-1,2,-1,2,1075849.99999998,44,0.00410658453497237
"43",2016-02-22,"T1606.CFE",0.030366667,99.695,99.7,"TF1606.CFE",0.028933333,100.39,100.4,14.33,17.364,16.67,16.33,15.67,15.33,15,14.67,14.33,13.636,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,2,1053849.99999999,44,-0.0204489473439541
"44",2016-02-23,"T1606.CFE",0.0304,99.605,99.645,"TF1606.CFE",0.029,100.35,100.38,14,17.364,16.67,16.33,15.67,15.33,15,14.67,14.33,13.636,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1053849.99999999,0,0
"45",2016-02-24,"T1606.CFE",0.0305,99.51,99.6,"TF1606.CFE",0.028966667,100.35,100.395,15.33,17.33,16.398,16.099,15.67,15.33,15,14.67,14.33,13.636,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1053849.99999999,0,0
"46",2016-02-25,"T1606.CFE",0.0307,99.345,99.41,"TF1606.CFE",0.0292,100.28,100.315,15,17.33,16.398,16.099,15.67,15.33,15,14.67,14.33,13.636,0,-1,-1,-1,0,0,-1,2,-1,2,0,0,-1,2,0,0,1053849.99999999,0,0
"47",2016-02-26,"T1606.CFE",0.030733333,99.42,99.375,"TF1606.CFE",0.029033333,100.405,100.36,17,17.33,16.67,16.33,15.67,15.33,15,14.901,14.33,13.67,0,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,2,1107599.99999999,43,0.0510034634910097
"48",2016-02-29,"T1606.CFE",0.0307,99.46,99.425,"TF1606.CFE",0.028833333,100.475,100.44,18.67,17.364,16.67,16.33,15.67,15.33,15,15,14.602,13.967,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1107599.99999999,0,0
"49",2016-03-01,"T1606.CFE",0.0308,99.385,99.35,"TF1606.CFE",0.028633333,100.58,100.52,21.67,17.703,16.67,16.33,15.802,15.33,15,15,14.67,14,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1107599.99999999,0,0
"50",2016-03-02,"T1606.CFE",0.031033333,99.135,99.15,"TF1606.CFE",0.028933333,100.405,100.41,21,18.067,16.67,16.33,16,15.33,15.198,15,14.67,14,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1107599.99999999,0,0
"51",2016-03-03,"T1606.CFE",0.031233333,98.96,98.96,"TF1606.CFE",0.0294,100.215,100.215,18.33,18.364,16.736,16.33,16,15.33,15.33,15,14.67,14,1,1,1,1,1,-2,0,0,0,0,0,0,0,0,0,0,1107599.99999999,0,0
"52",2016-03-04,"T1606.CFE",0.031133333,99.085,99.055,"TF1606.CFE",0.0291,100.37,100.34,20.33,18.836,17,16.33,16,15.5,15.33,15,14.67,14.297,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1107599.99999999,0,0
"53",2016-03-07,"T1606.CFE",0.031566667,98.695,98.695,"TF1606.CFE",0.0297,100.1,100.115,18.67,18.836,17,16.33,16,15.67,15.33,15,14.67,14.33,1,1,1,1,1,-2,0,0,0,0,0,0,0,0,0,0,1107599.99999999,0,0
"54",2016-03-08,"T1606.CFE",0.031433333,98.82,98.8,"TF1606.CFE",0.0295,100.235,100.2,19.33,19.43,17.066,16.432,16.132,15.67,15.33,15,14.67,14.33,1,1,1,1,1,-2,0,0,0,0,0,0,0,0,0,0,1107599.99999999,0,0
"55",2016-03-09,"T1606.CFE",0.031033333,99.135,99.125,"TF1606.CFE",0.028833333,100.41,100.435,22,20.33,17.33,16.67,16.33,15.67,15.33,15,14.67,14.33,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1107599.99999999,0,0
"56",2016-03-10,"T1606.CFE",0.0308,99.42,99.355,"TF1606.CFE",0.0286,100.57,100.535,22,20.364,17.398,16.67,16.33,15.67,15.33,15,14.67,14.33,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1107599.99999999,0,0
"57",2016-03-11,"T1606.CFE",0.0304,99.79,99.64,"TF1606.CFE",0.028233333,100.76,100.685,21.67,20.703,17.736,16.67,16.33,15.67,15.33,15,14.67,14.33,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1107599.99999999,0,0
"58",2016-03-14,"T1606.CFE",0.0305,99.65,99.61,"TF1606.CFE",0.028233333,100.69,100.67,22.67,21,18.066,16.67,16.33,15.835,15.33,15,14.67,14.33,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1107599.99999999,0,0
"59",2016-03-15,"T1606.CFE",0.030366667,99.71,99.7,"TF1606.CFE",0.028266667,100.685,100.665,21,21,18.398,16.769,16.33,16,15.33,15.231,14.934,14.33,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1107599.99999999,0,0
"60",2016-03-16,"T1606.CFE",0.0301,99.985,99.935,"TF1606.CFE",0.027966667,100.8,100.775,21.33,21,18.67,17,16.33,16,15.33,15.33,15,14.636,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1107599.99999999,0,0
"61",2016-03-17,"T1606.CFE",0.0303,99.695,99.73,"TF1606.CFE",0.0283,100.63,100.65,20,21,18.802,17,16.33,16,15.534,15.33,15,14.67,1,1,1,1,1,-2,0,0,0,0,0,0,0,0,0,0,1107599.99999999,0,0
"62",2016-03-18,"T1606.CFE",0.0304,99.68,99.685,"TF1606.CFE",0.028266667,100.655,100.66,21.33,21.033,19.464,17.099,16.466,16.165,15.67,15.33,15,14.67,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1107599.99999999,0,0
"63",2016-03-21,"T1606.CFE",0.0306,99.51,99.51,"TF1606.CFE",0.0287,100.54,100.5,19,21.033,19.464,17.33,16.67,16.33,15.67,15.33,15,14.67,1,1,1,1,1,-2,1,-2,0,0,0,0,1,-2,0,0,1107599.99999999,0,0
"64",2016-03-22,"T1606.CFE",0.030433333,99.625,99.62,"TF1606.CFE",0.028433333,100.63,100.605,20,21.033,20,17.432,16.67,16.33,15.67,15.33,15,14.67,1,1,1,1,1,-2,0,0,0,0,0,0,0,0,1,-2,1062599.99999998,45,-0.040628385698812
"65",2016-03-23,"T1606.CFE",0.0304,99.645,99.67,"TF1606.CFE",0.028366667,100.62,100.62,20.33,21.033,20.066,17.769,16.67,16.33,15.67,15.33,15,14.67,1,1,1,1,1,-2,0,0,0,0,0,0,0,0,0,0,1062599.99999998,0,0
"66",2016-03-24,"T1606.CFE",0.0302,99.855,99.86,"TF1606.CFE",0.028066667,100.72,100.74,21.33,21.33,20.33,18.099,16.67,16.33,15.868,15.33,15,14.67,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1062599.99999998,0,0
"67",2016-03-25,"T1606.CFE",0.0302,99.815,99.825,"TF1606.CFE",0.028033333,100.775,100.765,21.67,21.33,20.33,18.432,16.802,16.33,16,15.33,15,14.67,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1062599.99999998,0,0
"68",2016-03-28,"T1606.CFE",0.0304,99.615,99.64,"TF1606.CFE",0.028133333,100.71,100.72,22.67,21.364,20.398,18.67,17,16.33,16,15.33,15,14.67,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1062599.99999998,0,0
"69",2016-03-29,"T1606.CFE",0.0302,99.805,99.8,"TF1606.CFE",0.0274,101,101,28,21.67,20.736,18.769,17,16.33,16,15.33,15,14.67,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1062599.99999998,0,0
"70",2016-03-30,"T1606.CFE",0.0302,99.8,99.795,"TF1606.CFE",0.0272,101.075,101.075,30,21.67,21,19.099,17.132,16.5,16.198,15.568,15,14.67,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1062599.99999998,0,0
"71",2016-03-31,"T1606.CFE",0.0302,99.8,99.8,"TF1606.CFE",0.027433333,101.01,100.985,27.67,21.703,21,19.531,17.33,16.67,16.33,15.67,15.264,14.67,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1062599.99999998,0,0
"72",2016-04-01,"T1606.CFE",0.030133333,99.87,99.875,"TF1606.CFE",0.027166667,101.055,101.085,29.67,22,21,20,17.466,16.67,16.33,15.67,15.264,14.67,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1062599.99999998,0,0
"73",2016-04-05,"T1606.CFE",0.0304,99.63,99.66,"TF1606.CFE",0.027733333,100.875,100.88,26.67,22.033,21.066,20.099,17.802,16.67,16.33,15.67,15.33,14.67,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1062599.99999998,0,0
"74",2016-04-06,"T1606.CFE",0.0305,99.575,99.57,"TF1606.CFE",0.027733333,100.86,100.865,27.67,22.364,21.33,20.33,18.132,16.67,16.33,15.67,15.33,14.67,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1062599.99999998,0,0
"75",2016-04-07,"T1606.CFE",0.030633333,99.475,99.46,"TF1606.CFE",0.027833333,100.85,100.84,28,22.67,21.33,20.33,18.466,16.835,16.33,15.67,15.33,14.67,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1062599.99999998,0,0
"76",2016-04-08,"T1606.CFE",0.0303,99.68,99.735,"TF1606.CFE",0.027333333,100.975,101.035,29.67,23.07,21.398,20.432,18.67,17,16.33,15.901,15.33,14.67,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1062599.99999998,0,0
"77",2016-04-11,"T1606.CFE",0.0303,99.745,99.735,"TF1606.CFE",0.027266667,101.04,101.045,30.33,26.77,21.67,20.769,18.802,17,16.33,16,15.33,14.67,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1062599.99999998,0,0
"78",2016-04-12,"T1606.CFE",0.0303,99.75,99.715,"TF1606.CFE",0.027466667,101,100.97,28.33,27.67,21.67,21,19.132,17.165,16.534,16,15.33,14.67,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1062599.99999998,0,0
"79",2016-04-13,"T1606.CFE",0.030533333,99.55,99.535,"TF1606.CFE",0.028066667,100.74,100.74,24.67,27.67,21.736,21,19.598,17.33,16.67,16.231,15.33,14.67,1,1,1,1,1,-2,0,0,0,0,0,0,0,0,0,0,1062599.99999998,0,0
"80",2016-04-14,"T1606.CFE",0.0309,99.265,99.255,"TF1606.CFE",0.0289,100.42,100.425,20,27.67,21.736,21,20,17.5,16.67,16.231,15.33,14.67,1,1,1,1,1,-2,1,-2,1,-2,0,0,1,-2,0,0,1062599.99999998,0,0
"81",2016-04-15,"T1606.CFE",0.0306,99.485,99.525,"TF1606.CFE",0.028266667,100.635,100.66,23.33,27.67,22,21,20,17.835,16.67,16.231,15.33,14.67,1,1,1,1,1,-2,0,0,0,0,0,0,0,0,1,-2,976599.999999989,43,-0.0809335591944254
"82",2016-04-18,"T1606.CFE",0.0306,99.505,99.5,"TF1606.CFE",0.028233333,100.71,100.67,23.67,27.67,22.066,21.099,20.132,18.165,16.67,16.231,15.33,14.67,1,1,1,1,1,-2,0,0,0,0,0,0,0,0,0,0,976599.999999989,0,0
"83",2016-04-19,"T1606.CFE",0.0305,99.58,99.595,"TF1606.CFE",0.028066667,100.715,100.735,24.33,27.67,22.398,21.33,20.132,18.165,16.67,16.231,15.33,14.67,1,1,1,1,1,-2,0,0,0,0,0,0,0,0,0,0,976599.999999989,0,0
"84",2016-04-20,"T1606.CFE",0.0308,99.295,99.315,"TF1606.CFE",0.028633333,100.535,100.52,21.67,27.67,22.134,21.33,20.132,18.165,16.67,16.231,15.33,14.67,1,1,1,1,1,-2,1,-2,0,0,0,0,1,-2,0,0,976599.999999989,0,0
"85",2016-04-21,"T1606.CFE",0.0309,99.305,99.255,"TF1606.CFE",0.028733333,100.52,100.49,21.67,27.67,22.134,21.33,20.132,18.165,16.67,16.231,15.33,14.67,1,1,1,1,1,-2,1,-2,0,0,0,0,1,-2,1,-2,976599.999999989,40,0
"86",2016-04-22,"T1606.CFE",0.030733333,99.385,99.39,"TF1606.CFE",0.0284,100.58,100.615,23.33,27.67,22.67,21.432,20.132,18.165,16.67,16.231,15.33,14.67,1,1,1,1,1,-2,0,0,0,0,0,0,0,0,1,-2,930599.999999991,40,-0.0471021912758534
"87",2016-04-25,"T1606.CFE",0.0311,99.05,99.075,"TF1606.CFE",0.029,100.375,100.375,21,27.67,22.67,21.432,20.132,18.165,16.67,16.231,15.33,14.67,1,1,1,1,1,-2,1,-2,1,-2,0,0,1,-2,0,0,930599.999999991,0,0
"88",2016-04-26,"T1606.CFE",0.030766667,99.345,99.365,"TF1606.CFE",0.028466667,100.585,100.585,23,27.67,22.736,21.67,20.33,18.5,16.67,16.231,15.33,14.67,1,1,1,1,1,-2,0,0,0,0,0,0,0,0,1,-2,881199.999999993,38,-0.0530840318074347
"89",2016-04-27,"T1606.CFE",0.0308,99.345,99.35,"TF1606.CFE",0.028633333,100.54,100.53,21.67,27.67,22.736,21.67,20.598,18.67,16.67,16.231,15.33,14.67,1,1,1,1,1,-2,1,-2,0,0,0,0,1,-2,0,0,881199.999999993,0,0
"90",2016-04-28,"T1606.CFE",0.0305,99.61,99.605,"TF1606.CFE",0.028233333,100.67,100.68,22.67,27.67,22.736,21.67,21,18.835,16.67,16.231,15.33,14.67,1,1,1,1,1,-2,1,-2,0,0,0,0,1,-2,1,-2,864999.999999992,36,-0.0183840217884711
"91",2016-04-29,"T1606.CFE",0.0306,99.515,99.51,"TF1606.CFE",0.028433333,100.6,100.6,21.67,27.67,22.736,21.67,21,19.165,16.67,16.231,15.33,14.67,1,1,1,1,1,-2,1,-2,0,0,0,0,1,-2,1,-2,888400.000000002,36,0.0270520231213984
"92",2016-05-03,"T1606.CFE",0.0303,99.75,99.775,"TF1606.CFE",0.027833333,100.83,100.845,24.67,27.67,23.066,21.67,21.132,19.665,16.67,16.231,15.33,14.67,1,1,1,1,1,-2,0,0,0,0,0,0,0,0,1,-2,807399.999999999,36,-0.091175146330485
"93",2016-05-04,"T1606.CFE",0.0302,99.845,99.84,"TF1606.CFE",0.0277,100.88,100.885,25,27.67,23.33,21.67,21.33,20,16.868,16.231,15.33,14.67,1,1,1,1,1,-2,0,0,0,0,0,0,0,0,0,0,807399.999999999,0,0
"94",2016-05-05,"T1609.CFE",0.031933333,98.405,98.4,"TF1609.CFE",0.03,99.97,99.98,19.33,27.67,23.33,21.67,21.33,20,17,16.33,15.33,14.67,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,807399.999999999,0,0
"95",2016-05-06,"T1609.CFE",0.031866667,98.465,98.47,"TF1609.CFE",0.030033333,99.955,99.975,18.33,27.67,23.33,21.67,21.33,20,17.798,16.33,15.33,14.67,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,807399.999999999,0,0
"96",2016-05-09,"T1609.CFE",0.031066667,99.17,99.115,"TF1609.CFE",0.0293,100.285,100.27,17.67,27.67,23.33,21.67,21.33,20,18.066,16.33,15.33,14.67,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,807399.999999999,0,0
"97",2016-05-10,"T1609.CFE",0.031,99.24,99.15,"TF1609.CFE",0.0292,100.335,100.3,18,27.67,23.33,21.67,21.33,20,18.198,16.33,15.33,14.67,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,807399.999999999,0,0
"98",2016-05-11,"T1609.CFE",0.031,99.195,99.195,"TF1609.CFE",0.0292,100.29,100.295,18,27.67,23.33,21.67,21.33,20,18.198,16.568,15.33,14.67,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,807399.999999999,0,0
