future_name,date_id,close,settle,sec_name
T00.CFE,2016/4/8,99.68,99.735,T1606.CFE
T00.CFE,2016/4/11,99.745,99.735,T1606.CFE
T00.CFE,2016/4/12,99.75,99.715,T1606.CFE
T00.CFE,2016/4/13,99.55,99.535,T1606.CFE
T00.CFE,2016/4/14,99.265,99.255,T1606.CFE
T00.CFE,2016/4/15,99.485,99.525,T1606.CFE
T00.CFE,2016/4/18,99.505,99.5,T1606.CFE
T00.CFE,2016/4/19,99.58,99.595,T1606.CFE
T00.CFE,2016/4/20,99.295,99.315,T1606.CFE
T00.CFE,2016/4/21,99.305,99.255,T1606.CFE
T00.CFE,2016/4/22,99.385,99.39,T1606.CFE
T00.CFE,2016/4/25,99.05,99.075,T1606.CFE
T00.CFE,2016/4/26,99.345,99.365,T1606.CFE
T00.CFE,2016/4/27,99.345,99.35,T1606.CFE
T00.CFE,2016/4/28,99.61,99.605,T1606.CFE
T00.CFE,2016/4/29,99.515,99.51,T1606.CFE
T00.CFE,2016/5/3,99.75,99.775,T1606.CFE
T00.CFE,2016/5/4,99.845,99.84,T1606.CFE
T00.CFE,2016/5/5,99.85,99.84,T1606.CFE
T00.CFE,2016/5/6,99.875,99.885,T1606.CFE
T00.CFE,2016/5/9,100.245,100.285,T1606.CFE
T00.CFE,2016/5/10,100.35,100.27,T1606.CFE
T00.CFE,2016/5/11,100.27,100.26,T1606.CFE
T00.CFE,2016/5/12,100.5,100.48,T1606.CFE
T00.CFE,2016/5/13,100.465,100.445,T1606.CFE
T00.CFE,2016/5/16,100.305,100.365,T1606.CFE
T00.CFE,2016/5/17,100.265,100.27,T1606.CFE
T00.CFE,2016/5/18,100,99.98,T1606.CFE
T00.CFE,2016/5/19,99.98,99.96,T1606.CFE
T00.CFE,2016/5/20,100.155,100.13,T1606.CFE
T00.CFE,2016/5/23,100.03,100.04,T1606.CFE
T00.CFE,2016/5/24,100.09,100.085,T1606.CFE
T00.CFE,2016/5/25,100.09,100.075,T1606.CFE
T00.CFE,2016/5/26,99.995,99.995,T1606.CFE
T00.CFE,2016/5/27,99.91,99.9,T1606.CFE
T00.CFE,2016/5/30,99.9,99.915,T1606.CFE
T00.CFE,2016/5/31,100,99.995,T1606.CFE
T00.CFE,2016/6/1,99.99,99.975,T1606.CFE
T00.CFE,2016/6/2,99.99,99.825,T1606.CFE
T00.CFE,2016/6/3,99.95,99.95,T1606.CFE
T00.CFE,2016/6/6,100,100,T1606.CFE
T00.CFE,2016/6/7,100,99.915,T1606.CFE
T00.CFE,2016/6/8,100,99.88,T1606.CFE
T00.CFE,2016/6/13,100,100.095,T1606.CFE
T00.CFE,2016/6/14,99.41,99.405,T1609.CFE
T00.CFE,2016/6/15,99.485,99.47,T1609.CFE
T00.CFE,2016/6/16,99.795,99.765,T1609.CFE
T00.CFE,2016/6/17,99.73,99.75,T1609.CFE
T00.CFE,2016/6/20,99.715,99.755,T1609.CFE
T00.CFE,2016/6/21,99.835,99.805,T1609.CFE
T00.CFE,2016/6/22,99.88,99.94,T1609.CFE
T00.CFE,2016/6/23,99.865,99.86,T1609.CFE
T00.CFE,2016/6/24,100.165,100.155,T1609.CFE
T00.CFE,2016/6/27,100.45,100.44,T1609.CFE
T00.CFE,2016/6/28,100.14,100.2,T1609.CFE
T00.CFE,2016/6/29,100.105,100.085,T1609.CFE
T00.CFE,2016/6/30,100.39,100.36,T1609.CFE
T00.CFE,2016/7/1,100.63,100.615,T1609.CFE
T00.CFE,2016/7/4,100.36,100.33,T1609.CFE
T00.CFE,2016/7/5,100.265,100.265,T1609.CFE
T00.CFE,2016/7/6,100.43,100.465,T1609.CFE
T00.CFE,2016/7/7,100.69,100.63,T1609.CFE
T00.CFE,2016/7/8,100.695,100.705,T1609.CFE
T00.CFE,2016/7/11,100.495,100.485,T1609.CFE
T00.CFE,2016/7/12,100.315,100.35,T1609.CFE
T00.CFE,2016/7/13,100.25,100.255,T1609.CFE
T00.CFE,2016/7/14,100.32,100.33,T1609.CFE
T00.CFE,2016/7/15,100.55,100.55,T1609.CFE
T00.CFE,2016/7/18,100.545,100.48,T1609.CFE
T00.CFE,2016/7/19,100.6,100.585,T1609.CFE
T00.CFE,2016/7/20,100.895,100.87,T1609.CFE
T00.CFE,2016/7/21,100.955,100.945,T1609.CFE
T00.CFE,2016/7/22,100.96,100.985,T1609.CFE
T00.CFE,2016/7/25,100.795,100.785,T1609.CFE
T00.CFE,2016/7/26,100.99,100.995,T1609.CFE
T00.CFE,2016/7/27,100.9,100.91,T1609.CFE
T00.CFE,2016/7/28,101.165,101.135,T1609.CFE
T00.CFE,2016/7/29,101.065,101.07,T1609.CFE
T00.CFE,2016/8/1,100.935,100.975,T1609.CFE
T00.CFE,2016/8/2,101.075,101.095,T1609.CFE
T00.CFE,2016/8/3,101.185,101.15,T1609.CFE
T00.CFE,2016/8/4,101.21,101.205,T1609.CFE
T00.CFE,2016/8/5,101.465,101.455,T1609.CFE
T00.CFE,2016/8/8,101.475,101.445,T1609.CFE
T00.CFE,2016/8/9,101.59,101.605,T1609.CFE
T00.CFE,2016/8/10,101.65,101.695,T1609.CFE
T00.CFE,2016/8/11,101.755,101.76,T1609.CFE
T00.CFE,2016/8/12,101.98,101.975,T1609.CFE
T00.CFE,2016/8/15,102.13,102.085,T1609.CFE
T00.CFE,2016/8/16,101.9,101.945,T1609.CFE
T00.CFE,2016/8/17,101.845,101.85,T1609.CFE
T00.CFE,2016/8/18,101.85,101.85,T1609.CFE
T00.CFE,2016/8/19,101.705,101.675,T1609.CFE
T00.CFE,2016/8/22,101.83,101.8,T1609.CFE
T00.CFE,2016/8/23,101.53,101.53,T1609.CFE
T00.CFE,2016/8/24,101.455,101.4,T1609.CFE
T00.CFE,2016/8/25,101.38,101.37,T1609.CFE
T00.CFE,2016/8/26,101.65,101.59,T1609.CFE
T00.CFE,2016/8/29,101.445,101.465,T1609.CFE
T00.CFE,2016/8/30,101.17,101.165,T1609.CFE
T00.CFE,2016/8/31,101.13,101.195,T1609.CFE
T00.CFE,2016/9/1,101.08,101.08,T1609.CFE
T00.CFE,2016/9/2,101,101.03,T1609.CFE
T00.CFE,2016/9/5,101,101,T1609.CFE
T00.CFE,2016/9/6,101.1,101.075,T1609.CFE
T00.CFE,2016/9/7,101.495,101.495,T1609.CFE
T00.CFE,2016/9/8,101.3,101.3,T1609.CFE
T00.CFE,2016/9/9,101.3,101.47,T1609.CFE
T00.CFE,2016/9/12,100.645,100.645,T1612.CFE
T00.CFE,2016/9/13,100.92,100.9,T1612.CFE
T00.CFE,2016/9/14,100.975,100.965,T1612.CFE
T00.CFE,2016/9/19,101.01,101.01,T1612.CFE
T00.CFE,2016/9/20,101.04,101.055,T1612.CFE
T00.CFE,2016/9/21,101.035,101.03,T1612.CFE
T00.CFE,2016/9/22,101.02,101.025,T1612.CFE
T00.CFE,2016/9/23,101.15,101.12,T1612.CFE
T00.CFE,2016/9/26,101.25,101.24,T1612.CFE
T00.CFE,2016/9/27,101.225,101.195,T1612.CFE
T00.CFE,2016/9/28,101.2,101.195,T1612.CFE
T00.CFE,2016/9/29,101.18,101.17,T1612.CFE
T00.CFE,2016/9/30,101.19,101.2,T1612.CFE
T00.CFE,2016/10/10,101.535,101.525,T1612.CFE
T00.CFE,2016/10/11,101.435,101.44,T1612.CFE
T00.CFE,2016/10/12,101.305,101.28,T1612.CFE
T00.CFE,2016/10/13,101.41,101.405,T1612.CFE
T00.CFE,2016/10/14,101.47,101.47,T1612.CFE
T00.CFE,2016/10/17,101.53,101.5,T1612.CFE
T00.CFE,2016/10/18,101.485,101.465,T1612.CFE
T00.CFE,2016/10/19,101.66,101.665,T1612.CFE
T00.CFE,2016/10/20,101.89,101.875,T1612.CFE
T00.CFE,2016/10/21,101.95,101.935,T1612.CFE
T00.CFE,2016/10/24,101.605,101.655,T1612.CFE
T00.CFE,2016/10/25,101.5,101.495,T1612.CFE
T00.CFE,2016/10/26,101.285,101.23,T1612.CFE
T00.CFE,2016/10/27,101.52,101.51,T1612.CFE
T00.CFE,2016/10/28,101.56,101.535,T1612.CFE
T00.CFE,2016/10/31,101.245,101.265,T1612.CFE
T00.CFE,2016/11/1,101.33,101.335,T1612.CFE
T00.CFE,2016/11/2,101.365,101.35,T1612.CFE
T00.CFE,2016/11/3,101.53,101.51,T1612.CFE
T00.CFE,2016/11/4,101.535,101.53,T1612.CFE
T00.CFE,2016/11/7,101.295,101.295,T1612.CFE
T00.CFE,2016/11/8,101.24,101.22,T1612.CFE
T00.CFE,2016/11/9,101.26,101.225,T1612.CFE
T00.CFE,2016/11/10,100.98,100.97,T1612.CFE
T00.CFE,2016/11/11,100.965,101.005,T1612.CFE
T00.CFE,2016/11/14,100.82,100.86,T1612.CFE
T00.CFE,2016/11/15,100.905,100.88,T1612.CFE
T00.CFE,2016/11/16,100.735,100.77,T1612.CFE
T00.CFE,2016/11/17,100.46,100.55,T1612.CFE
T00.CFE,2016/11/18,100.415,100.43,T1612.CFE
T00.CFE,2016/11/21,100.495,100.495,T1612.CFE
T00.CFE,2016/11/22,100.535,100.515,T1612.CFE
T00.CFE,2016/11/23,100.85,100.795,T1612.CFE
T00.CFE,2016/11/24,100.76,100.77,T1612.CFE
T00.CFE,2016/11/25,100.625,100.635,T1612.CFE
T00.CFE,2016/11/28,100.69,100.705,T1612.CFE
T00.CFE,2016/11/29,100.16,100.125,T1612.CFE
T00.CFE,2016/11/30,100.02,100.02,T1612.CFE
T00.CFE,2016/12/1,100.02,99.4,T1612.CFE
T00.CFE,2016/12/2,100.02,99.43,T1612.CFE
T00.CFE,2016/12/5,100.1,100.1,T1612.CFE
T00.CFE,2016/12/6,100.1,99.61,T1612.CFE
T00.CFE,2016/12/7,98.635,99.115,T1612.CFE
T00.CFE,2016/12/8,99.495,99.495,T1612.CFE
T00.CFE,2016/12/9,99.495,99.495,T1612.CFE
T00.CFE,2016/12/12,96.685,96.855,T1703.CFE
T00.CFE,2016/12/13,96.53,96.525,T1703.CFE
T00.CFE,2016/12/14,96.27,96.3,T1703.CFE
T00.CFE,2016/12/15,94.555,94.63,T1703.CFE
T00.CFE,2016/12/16,95.86,95.77,T1703.CFE
T00.CFE,2016/12/19,94.67,94.59,T1703.CFE
T00.CFE,2016/12/20,94.75,94.755,T1703.CFE
T00.CFE,2016/12/21,96.245,96.18,T1703.CFE
T00.CFE,2016/12/22,96.98,96.83,T1703.CFE
T00.CFE,2016/12/23,96.57,96.65,T1703.CFE
T00.CFE,2016/12/26,96.65,96.655,T1703.CFE
T00.CFE,2016/12/27,96.195,96.19,T1703.CFE
T00.CFE,2016/12/28,96.635,96.535,T1703.CFE
T00.CFE,2016/12/29,97.675,97.565,T1703.CFE
T00.CFE,2016/12/30,97.32,97.33,T1703.CFE
T00.CFE,2017/1/3,97.39,97.37,T1703.CFE
T00.CFE,2017/1/4,97.23,97.175,T1703.CFE
T00.CFE,2017/1/5,97.45,97.275,T1703.CFE
T00.CFE,2017/1/6,97.24,97.21,T1703.CFE
T00.CFE,2017/1/9,97.635,97.61,T1703.CFE
T00.CFE,2017/1/10,97.59,97.595,T1703.CFE
T00.CFE,2017/1/11,97.27,97.3,T1703.CFE
T00.CFE,2017/1/12,97.355,97.545,T1703.CFE
T00.CFE,2017/1/13,97.495,97.52,T1703.CFE
T00.CFE,2017/1/16,96.86,96.94,T1703.CFE
T00.CFE,2017/1/17,96.6,96.6,T1703.CFE
T00.CFE,2017/1/18,96.65,96.68,T1703.CFE
T00.CFE,2017/1/19,96.94,96.965,T1703.CFE
T00.CFE,2017/1/20,97.235,97.25,T1703.CFE
T00.CFE,2017/1/23,97.085,97.1,T1703.CFE
T00.CFE,2017/1/24,96.27,96.75,T1703.CFE
T00.CFE,2017/1/25,96.03,95.945,T1703.CFE
T00.CFE,2017/1/26,95.885,95.89,T1703.CFE
T00.CFE,2017/2/3,95.305,95.195,T1703.CFE
T00.CFE,2017/2/6,95.27,95.325,T1703.CFE
T00.CFE,2017/2/7,95.55,95.49,T1703.CFE
T00.CFE,2017/2/8,95.715,95.52,T1703.CFE
T00.CFE,2017/2/9,95.95,95.955,T1703.CFE
T00.CFE,2017/2/10,96,95.975,T1703.CFE
T00.CFE,2017/2/13,96.26,96.235,T1703.CFE
T00.CFE,2017/2/14,96.09,96.005,T1703.CFE
T00.CFE,2017/2/15,95.925,95.94,T1703.CFE
