,date_id,T_name,T_irret,TF_name,TF_irret,FutYHret10_2
1164,2019/12/23,T2003.CFE,0.0326,TS2003.CFE,0.027933333,46.67 
1165,2019/12/24,T2003.CFE,0.032533333,TS2003.CFE,0.027866667,46.67 
1166,2019/12/25,T2003.CFE,0.032466667,TS2003.CFE,0.027666667,48.00 
1167,2019/12/26,T2003.CFE,0.0322,TS2003.CFE,0.027233333,49.67 
1168,2019/12/27,T2003.CFE,0.0323,TS2003.CFE,0.027366667,49.33 
1169,2019/12/30,T2003.CFE,0.0323,TS2003.CFE,0.027366667,49.33 
1170,2019/12/31,T2003.CFE,0.032366667,TS2003.CFE,0.0273,50.67 
1171,2020/1/2,T2003.CFE,0.0326,TS2003.CFE,0.0276,50.00 
1172,2020/1/3,T2003.CFE,0.032566667,TS2003.CFE,0.027866667,47.00 
1173,2020/1/6,T2003.CFE,0.0323,TS2003.CFE,0.027766667,45.33 
1174,2020/1/7,T2003.CFE,0.032533333,TS2003.CFE,0.027766667,47.67 
1175,2020/1/8,T2003.CFE,0.032433333,TS2003.CFE,0.0276,48.33 
1176,2020/1/9,T2003.CFE,0.0322,TS2003.CFE,0.027233333,49.67 
1177,2020/1/10,T2003.CFE,0.0319,TS2003.CFE,0.026733333,51.67 
1178,2020/1/13,T2003.CFE,0.0319,TS2003.CFE,0.026766667,51.33 
1179,2020/1/14,T2003.CFE,0.032,TS2003.CFE,0.0271,49.00 
1180,2020/1/15,T2003.CFE,0.0319,TS2003.CFE,0.027,49.00 
1181,2020/1/16,T2003.CFE,0.032,TS2003.CFE,0.026933333,50.67 
1182,2020/1/17,T2003.CFE,0.0318,TS2003.CFE,0.026633333,51.67 
1183,2020/1/20,T2003.CFE,0.031433333,TS2003.CFE,0.025933333,55.00 
1184,2020/1/21,T2003.CFE,0.031066667,TS2003.CFE,0.025733333,53.33 
1185,2020/1/22,T2003.CFE,0.031066667,TS2003.CFE,0.0259,51.67 
1186,2020/1/23,T2003.CFE,0.0305,TS2003.CFE,0.025433333,50.67 
1187,2020/2/3,T2003.CFE,0.0283,TS2003.CFE,0.023766667,45.33 
1188,2020/2/4,T2003.CFE,0.0286,TS2003.CFE,0.023833333,47.67 
1189,2020/2/5,T2003.CFE,0.0286,TS2003.CFE,0.023466667,51.33 
1190,2020/2/6,T2003.CFE,0.028566667,TS2003.CFE,0.023466667,51.00 
1191,2020/2/7,T2003.CFE,0.0281,TS2003.CFE,0.022933333,51.67 
1192,2020/2/10,T2003.CFE,0.0282,TS2003.CFE,0.022766667,54.33 
1193,2020/2/11,T2003.CFE,0.0287,TS2003.CFE,0.023266667,54.33 
1194,2020/2/12,T2003.CFE,0.0287,TS2003.CFE,0.0231,56.00 
1195,2020/2/13,T2003.CFE,0.0286,TS2003.CFE,0.022766667,58.33 
1196,2020/2/14,T2003.CFE,0.0291,TS2003.CFE,0.023066667,60.33 
1197,2020/2/17,T2003.CFE,0.0295,TS2003.CFE,0.023266667,62.33 
1198,2020/2/18,T2003.CFE,0.028966667,TS2003.CFE,0.022866667,61.00 
1199,2020/2/19,T2006.CFE,0.0298,TS2006.CFE,0.024766667,50.33 
1200,2020/2/20,T2006.CFE,0.0302,TS2006.CFE,0.025266667,49.33 
1201,2020/2/21,T2006.CFE,0.0296,TS2006.CFE,0.024966667,46.33 
1202,2020/2/24,T2006.CFE,0.0292,TS2006.CFE,0.0243,49.00 
1203,2020/2/25,T2006.CFE,0.0293,TS2006.CFE,0.024233333,50.67 
1204,2020/2/26,T2006.CFE,0.029333333,TS2006.CFE,0.024466667,48.67 
1205,2020/2/27,T2006.CFE,0.028866667,TS2006.CFE,0.024033333,48.33 
1206,2020/2/28,T2006.CFE,0.0283,TS2006.CFE,0.023566667,47.33 
1207,2020/3/2,T2006.CFE,0.028533333,TS2006.CFE,0.023733333,48.00 
1208,2020/3/3,T2006.CFE,0.028633333,TS2006.CFE,0.023833333,48.00 
1209,2020/3/4,T2006.CFE,0.028033333,TS2006.CFE,0.0232,48.33 
1210,2020/3/5,T2006.CFE,0.028033333,TS2006.CFE,0.023266667,47.67 
1211,2020/3/6,T2006.CFE,0.027566667,TS2006.CFE,0.022766667,48.00 
1212,2020/3/9,T2006.CFE,0.0267,TS2006.CFE,0.022333333,43.67 
1213,2020/3/10,T2006.CFE,0.027866667,TS2006.CFE,0.023466667,44.00 
1214,2020/3/11,T2006.CFE,0.027566667,TS2006.CFE,0.023166667,44.00 
1215,2020/3/12,T2006.CFE,0.027533333,TS2006.CFE,0.0229,46.33 
1216,2020/3/13,T2006.CFE,0.028233333,TS2006.CFE,0.0233,49.33 
1217,2020/3/16,T2006.CFE,0.028333333,TS2006.CFE,0.023433333,49.00 
1218,2020/3/17,T2006.CFE,0.028766667,TS2006.CFE,0.023733333,50.33 
1219,2020/3/18,T2006.CFE,0.028266667,TS2006.CFE,0.023166667,51.00 
1220,2020/3/19,T2006.CFE,0.028933333,TS2006.CFE,0.023433333,55.00 
1221,2020/3/20,T2006.CFE,0.028633333,TS2006.CFE,0.022666667,59.67 
1222,2020/3/23,T2006.CFE,0.027833333,TS2006.CFE,0.021966667,58.67 
1223,2020/3/24,T2006.CFE,0.027633333,TS2006.CFE,0.0214,62.33 
1224,2020/3/25,T2006.CFE,0.0274,TS2006.CFE,0.0208,66.00 
1225,2020/3/26,T2006.CFE,0.027033333,TS2006.CFE,0.0204,66.33 
1226,2020/3/27,T2006.CFE,0.027366667,TS2006.CFE,0.020866667,65.00 
1227,2020/3/30,T2006.CFE,0.0273,TS2006.CFE,0.02,73.00 
1228,2020/3/31,T2006.CFE,0.0269,TS2006.CFE,0.019433333,74.67 
1229,2020/4/1,T2006.CFE,0.0265,TS2006.CFE,0.019566667,69.33 
1230,2020/4/2,T2006.CFE,0.0269,TS2006.CFE,0.02,69.00 
1231,2020/4/3,T2006.CFE,0.027366667,TS2006.CFE,0.0201,72.67 
1232,2020/4/7,T2006.CFE,0.0261,TS2006.CFE,0.017,91.00 
1233,2020/4/8,T2006.CFE,0.0258,TS2006.CFE,0.0158,100.00 
1234,2020/4/9,T2006.CFE,0.026133333,TS2006.CFE,0.0161,100.33 
1235,2020/4/10,T2006.CFE,0.026433333,TS2006.CFE,0.016766667,96.67 
1236,2020/4/13,T2006.CFE,0.026233333,TS2006.CFE,0.016933333,93.00 
1237,2020/4/14,T2006.CFE,0.0263,TS2006.CFE,0.0165,98.00 
1238,2020/4/15,T2006.CFE,0.0259,TS2006.CFE,0.0156,103.00 
1239,2020/4/16,T2006.CFE,0.0257,TS2006.CFE,0.0158,99.00 
1240,2020/4/17,T2006.CFE,0.026,TS2006.CFE,0.0158,102.00 
1241,2020/4/20,T2006.CFE,0.0265,TS2006.CFE,0.015333333,111.67 
1242,2020/4/21,T2006.CFE,0.0264,TS2006.CFE,0.0141,123.00 
1243,2020/4/22,T2006.CFE,0.0259,TS2006.CFE,0.0133,126.00 
1244,2020/4/23,T2006.CFE,0.024833333,TS2006.CFE,0.013666667,111.67 
1245,2020/4/24,T2006.CFE,0.0247,TS2006.CFE,0.014,107.00 
1246,2020/4/27,T2006.CFE,0.0249,TS2006.CFE,0.0138,111.00 
1247,2020/4/28,T2006.CFE,0.024633333,TS2006.CFE,0.0136,110.33 
1248,2020/4/29,T2006.CFE,0.0244,TS2006.CFE,0.013066667,113.33 
1249,2020/4/30,T2006.CFE,0.025033333,TS2006.CFE,0.0136,114.33 
1250,2020/5/6,T2006.CFE,0.0256,TS2006.CFE,0.014166667,114.33 
1251,2020/5/7,T2006.CFE,0.0263,TS2006.CFE,0.015566667,107.33 
1252,2020/5/8,T2006.CFE,0.0264,TS2006.CFE,0.015233333,111.67 
1253,2020/5/11,T2006.CFE,0.0272,TS2006.CFE,0.0157,115.00 
1254,2020/5/12,T2006.CFE,0.0268,TS2006.CFE,0.015566667,112.33 
1255,2020/5/13,T2006.CFE,0.027233333,TS2006.CFE,0.015533333,117.00 
1256,2020/5/14,T2006.CFE,0.027266667,TS2006.CFE,0.015333333,119.33 
1257,2020/5/15,T2009.CFE,0.0281,TS2006.CFE,0.014866667,132.33 
1258,2020/5/18,T2009.CFE,0.029,TS2009.CFE,0.017533333,114.67 
1259,2020/5/19,T2009.CFE,0.0287,TS2009.CFE,0.017866667,108.33 
1260,2020/5/20,T2009.CFE,0.028333333,TS2009.CFE,0.0189,94.33 
1261,2020/5/21,T2009.CFE,0.028166667,TS2009.CFE,0.018766667,94.00 
1262,2020/5/22,T2009.CFE,0.027366667,TS2009.CFE,0.0173,100.67 
1263,2020/5/25,T2009.CFE,0.027966667,TS2009.CFE,0.018833333,91.33 
1264,2020/5/26,T2009.CFE,0.0286,TS2009.CFE,0.0204,82.00 
1265,2020/5/27,T2009.CFE,0.028566667,TS2009.CFE,0.0214,71.67 
1266,2020/5/28,T2009.CFE,0.027966667,TS2009.CFE,0.020566667,74.00 
1267,2020/5/29,T2009.CFE,0.028266667,TS2009.CFE,0.020566667,77.00 
1268,2020/6/1,T2009.CFE,0.0287,TS2009.CFE,0.020133333,85.67 
1269,2020/6/2,T2009.CFE,0.0292,TS2009.CFE,0.0215,77.00 
1270,2020/6/3,T2009.CFE,0.0295,TS2009.CFE,0.022066667,74.33 
1271,2020/6/4,T2009.CFE,0.0298,TS2009.CFE,0.0229,69.00 
1272,2020/6/5,T2009.CFE,0.0302,TS2009.CFE,0.023433333,67.67 
1273,2020/6/8,T2009.CFE,0.0297,TS2009.CFE,0.022366667,73.33 
1274,2020/6/9,T2009.CFE,0.0298,TS2009.CFE,0.021966667,78.33 
1275,2020/6/10,T2009.CFE,0.0299,TS2009.CFE,0.0226,73.00 
1276,2020/6/11,T2009.CFE,0.029233333,TS2009.CFE,0.022133333,71.00 
1277,2020/6/12,T2009.CFE,0.0289,TS2009.CFE,0.0219,70.00 
1278,2020/6/15,T2009.CFE,0.028466667,TS2009.CFE,0.0217,67.67 
1279,2020/6/16,T2009.CFE,0.0297,TS2009.CFE,0.0225,72.00 
1280,2020/6/17,T2009.CFE,0.0298,TS2009.CFE,0.023366667,64.33 
1281,2020/6/18,T2009.CFE,0.029733333,TS2009.CFE,0.0233,64.33 
1282,2020/6/19,T2009.CFE,0.0298,TS2009.CFE,0.023466667,63.33 
1283,2020/6/22,T2009.CFE,0.0299,TS2009.CFE,0.0236,63.00 
1284,2020/6/23,T2009.CFE,0.0302,TS2009.CFE,0.024333333,58.67 
1285,2020/6/24,T2009.CFE,0.0297,TS2009.CFE,0.0226,71.00 
1286,2020/6/29,T2009.CFE,0.0296,TS2009.CFE,0.0223,73.00 
1287,2020/6/30,T2009.CFE,0.0295,TS2009.CFE,0.022266667,72.33 
1288,2020/7/1,T2009.CFE,0.0296,TS2009.CFE,0.0225,71.00 
1289,2020/7/2,T2009.CFE,0.0295,TS2009.CFE,0.0223,72.00 
1290,2020/7/3,T2009.CFE,0.03,TS2009.CFE,0.0224,76.00 
1291,2020/7/6,T2009.CFE,0.0311,TS2009.CFE,0.024633333,64.67 
1292,2020/7/7,T2009.CFE,0.0312,TS2009.CFE,0.024766667,64.33 
1293,2020/7/8,T2009.CFE,0.0318,TS2009.CFE,0.0259,59.00 
1294,2020/7/9,T2009.CFE,0.0318,TS2009.CFE,0.026333333,54.67 
1295,2020/7/10,T2009.CFE,0.031666667,TS2009.CFE,0.0259,57.67 
1296,2020/7/13,T2009.CFE,0.0319,TS2009.CFE,0.026766667,51.33 
1297,2020/7/14,T2009.CFE,0.031666667,TS2009.CFE,0.026,56.67 
1298,2020/7/15,T2009.CFE,0.0312,TS2009.CFE,0.0253,59.00 
1299,2020/7/16,T2009.CFE,0.0309,TS2009.CFE,0.024966667,59.33 
1300,2020/7/17,T2009.CFE,0.031,TS2009.CFE,0.025,60.00 
1301,2020/7/20,T2009.CFE,0.031,TS2009.CFE,0.024966667,60.33 
1302,2020/7/21,T2009.CFE,0.0308,TS2009.CFE,0.024266667,65.33 
1303,2020/7/22,T2009.CFE,0.0304,TS2009.CFE,0.023966667,64.33 
1304,2020/7/23,T2009.CFE,0.0303,TS2009.CFE,0.023966667,63.33 
1305,2020/7/24,T2009.CFE,0.03,TS2009.CFE,0.023866667,61.33 
1306,2020/7/27,T2009.CFE,0.0302,TS2009.CFE,0.024066667,61.33 
1307,2020/7/28,T2009.CFE,0.0306,TS2009.CFE,0.024533333,60.67 
1308,2020/7/29,T2009.CFE,0.0309,TS2009.CFE,0.024866667,60.33 
1309,2020/7/30,T2009.CFE,0.031,TS2009.CFE,0.024766667,62.33 
1310,2020/7/31,T2009.CFE,0.031366667,TS2009.CFE,0.025433333,59.33 
1311,2020/8/3,T2009.CFE,0.0311,TS2009.CFE,0.025166667,59.33 
1312,2020/8/4,T2009.CFE,0.031,TS2009.CFE,0.025433333,55.67 
1313,2020/8/5,T2009.CFE,0.0312,TS2009.CFE,0.025966667,52.33 
1314,2020/8/6,T2009.CFE,0.0313,TS2009.CFE,0.026633333,46.67 
1315,2020/8/7,T2009.CFE,0.0314,TS2009.CFE,0.026566667,48.33 
1316,2020/8/10,T2009.CFE,0.030966667,TS2009.CFE,0.026,49.67 
1317,2020/8/11,T2009.CFE,0.031,TS2009.CFE,0.0261,49.00 
1318,2020/8/12,T2009.CFE,0.031,TS2009.CFE,0.026233333,47.67 
1319,2020/8/13,T2009.CFE,0.0307,TS2009.CFE,0.026,47.00 
1320,2020/8/14,T2009.CFE,0.0306,TS2009.CFE,0.0258,48.00 
1321,2020/8/17,T2009.CFE,0.0306,TS2009.CFE,0.025733333,48.67 
1322,2020/8/18,T2009.CFE,0.0308,TS2009.CFE,0.0257,51.00 
1323,2020/8/19,T2009.CFE,0.0311,TS2009.CFE,0.026166667,49.33 
1324,2020/8/20,T2012.CFE,0.032233333,TS2009.CFE,0.026533333,57.00 
1325,2020/8/21,T2012.CFE,0.031966667,TS2009.CFE,0.026466667,55.00 
1326,2020/8/24,T2012.CFE,0.032033333,TS2012.CFE,0.027733333,43.00 
1327,2020/8/25,T2012.CFE,0.0326,TS2012.CFE,0.028366667,42.33 
1328,2020/8/26,T2012.CFE,0.032766667,TS2012.CFE,0.028666667,41.00 
1329,2020/8/27,T2012.CFE,0.032666667,TS2012.CFE,0.028866667,38.00 
1330,2020/8/28,T2012.CFE,0.032866667,TS2012.CFE,0.029266667,36.00 
1331,2020/8/31,T2012.CFE,0.032466667,TS2012.CFE,0.028766667,37.00 
1332,2020/9/1,T2012.CFE,0.032566667,TS2012.CFE,0.028833333,37.33 
1333,2020/9/2,T2012.CFE,0.032866667,TS2012.CFE,0.029333333,35.33 
1334,2020/9/3,T2012.CFE,0.032766667,TS2012.CFE,0.029466667,33.00 
1335,2020/9/4,T2012.CFE,0.032866667,TS2012.CFE,0.029566667,33.00 
1336,2020/9/7,T2012.CFE,0.033066667,TS2012.CFE,0.029766667,33.00 
1337,2020/9/8,T2012.CFE,0.0326,TS2012.CFE,0.029266667,33.33 
1338,2020/9/9,T2012.CFE,0.032233333,TS2012.CFE,0.028566667,36.67 
1339,2020/9/10,T2012.CFE,0.032066667,TS2012.CFE,0.027766667,43.00 
1340,2020/9/11,T2012.CFE,0.032566667,TS2012.CFE,0.028266667,43.00 
1341,2020/9/14,T2012.CFE,0.032966667,TS2012.CFE,0.028566667,44.00 
1342,2020/9/15,T2012.CFE,0.032466667,TS2012.CFE,0.0276,48.67 
1343,2020/9/16,T2012.CFE,0.032466667,TS2012.CFE,0.027433333,50.33 
1344,2020/9/17,T2012.CFE,0.032666667,TS2012.CFE,0.0279,47.67 
1345,2020/9/18,T2012.CFE,0.0327,TS2012.CFE,0.027666667,50.33 
1346,2020/9/21,T2012.CFE,0.032233333,TS2012.CFE,0.027033333,52.00 
1347,2020/9/22,T2012.CFE,0.031833333,TS2012.CFE,0.027133333,47.00 
1348,2020/9/23,T2012.CFE,0.032033333,TS2012.CFE,0.027133333,49.00 
1349,2020/9/24,T2012.CFE,0.032066667,TS2012.CFE,0.0276,44.67 
1350,2020/9/25,T2012.CFE,0.032333333,TS2012.CFE,0.027833333,45.00 
1351,2020/9/28,T2012.CFE,0.0322,TS2012.CFE,0.0278,44.00 
1352,2020/9/29,T2012.CFE,0.032466667,TS2012.CFE,0.028066667,44.00 
1353,2020/9/30,T2012.CFE,0.032766667,TS2012.CFE,0.028633333,41.33 
1354,2020/10/9,T2012.CFE,0.033133333,TS2012.CFE,0.029366667,37.67 
1355,2020/10/12,T2012.CFE,0.032966667,TS2012.CFE,0.029066667,39.00 
1356,2020/10/13,T2012.CFE,0.033066667,TS2012.CFE,0.029066667,40.00 
1357,2020/10/14,T2012.CFE,0.0332,TS2012.CFE,0.029333333,38.67 
1358,2020/10/15,T2012.CFE,0.033266667,TS2012.CFE,0.029566667,37.00 
1359,2020/10/16,T2012.CFE,0.033166667,TS2012.CFE,0.029333333,38.33 
1360,2020/10/19,T2012.CFE,0.032766667,TS2012.CFE,0.028866667,39.00 
1361,2020/10/20,T2012.CFE,0.0327,TS2012.CFE,0.028866667,38.33 
1362,2020/10/21,T2012.CFE,0.032766667,TS2012.CFE,0.028566667,42.00 
1363,2020/10/22,T2012.CFE,0.032366667,TS2012.CFE,0.027966667,44.00 
1364,2020/10/23,T2012.CFE,0.0325,TS2012.CFE,0.028266667,42.33 
1365,2020/10/26,T2012.CFE,0.0325,TS2012.CFE,0.028466667,40.33 
1366,2020/10/27,T2012.CFE,0.032233333,TS2012.CFE,0.028366667,38.67 
1367,2020/10/28,T2012.CFE,0.032366667,TS2012.CFE,0.028366667,40.00 
1368,2020/10/29,T2012.CFE,0.032466667,TS2012.CFE,0.028466667,40.00 
1369,2020/10/30,T2012.CFE,0.032333333,TS2012.CFE,0.0283,40.33 
1370,2020/11/2,T2012.CFE,0.032166667,TS2012.CFE,0.0282,39.67 
1371,2020/11/3,T2012.CFE,0.032133333,TS2012.CFE,0.028166667,39.67 
1372,2020/11/4,T2012.CFE,0.032,TS2012.CFE,0.0282,38.00 
1373,2020/11/5,T2012.CFE,0.032133333,TS2012.CFE,0.028566667,35.67 
1374,2020/11/6,T2012.CFE,0.032366667,TS2012.CFE,0.029066667,33.00 
1375,2020/11/9,T2012.CFE,0.032666667,TS2012.CFE,0.029166667,35.00 
1376,2020/11/10,T2012.CFE,0.032533333,TS2012.CFE,0.028966667,35.67 
1377,2020/11/11,T2012.CFE,0.0326,TS2012.CFE,0.029166667,34.33 
1378,2020/11/12,T2012.CFE,0.032666667,TS2012.CFE,0.029466667,32.00 
1379,2020/11/13,T2012.CFE,0.032966667,TS2012.CFE,0.0301,28.67 
1380,2020/11/16,T2012.CFE,0.032966667,TS2012.CFE,0.029766667,32.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
,,,,,,0.00 
